read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
CP097095.1,119847,root,50971,Bacteria,49479,Actinomycetota,42076,Actinomycetes,41872,Actinomycetales,22321,Actinomycetaceae,22321,Actinomyces,14348,Actinomyces graevenitzii,0
NZ_CP033459.1,522,root,520,Bacteria,520,Bacteroidota,520,Bacteroidia,520,Bacteroidales,520,Prevotellaceae,520,Pseudoprevotella,520,Pseudoprevotella muciniphila,520
CAKAFU010000002.1,36,root,13,Bacteria,11,Bacteroidota,6,Bacteroidia,6,Bacteroidales,6,Prevotellaceae,3,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP036550.1,78,root,76,Bacteria,76,Bacteroidota,76,Bacteroidia,76,Bacteroidales,76,Bacteroidaceae,75,Bacteroides,75,Bacteroides fragilis,75
NZ_CP102541.1,313249,root,312155,Bacteria,312155,Actinomycetota,312155,Actinomycetes,312155,Bifidobacteriales,312153,Bifidobacteriaceae,312153,Bifidobacterium,312153,Bifidobacterium longum,280689
NZ_CP049272.1,12372,root,12336,Bacteria,12336,Campylobacterota,12336,Epsilonproteobacteria,12336,Campylobacterales,12336,Campylobacteraceae,12336,Campylobacter,12336,Campylobacter concisus,12326
NZ_CP022386.1,81,root,81,Bacteria,81,Bacteroidota,81,Flavobacteriia,81,Flavobacteriales,81,Flavobacteriaceae,81,Capnocytophaga,81,Capnocytophaga gingivalis,81
ACIL03000013.1,64,root,20,Bacteria,16,Bacillota,13,Clostridia,8,Eubacteriales,1,Lachnospiraceae,5,Catonella,0,Catonella morbi,0
NZ_CP028101.1,35663,root,35527,Bacteria,35526,Fusobacteriota,35526,Fusobacteriia,35526,Fusobacteriales,35526,Fusobacteriaceae,35526,Fusobacterium,35526,Fusobacterium nucleatum,33588
NZ_CP038817.1,32705,root,32597,Bacteria,32597,Pseudomonadota,32597,Gammaproteobacteria,32594,Pasteurellales,32592,Pasteurellaceae,32592,Haemophilus,32569,Haemophilus parahaemolyticus,32512
NZ_CP024703.1,219,root,218,Bacteria,218,Fusobacteriota,218,Fusobacteriia,218,Fusobacteriales,218,Fusobacteriaceae,218,Fusobacterium,218,Fusobacterium pseudoperiodonticum,210
