read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_CP036550.1,10392,root,10392,Bacteria,10392,Bacteroidota,10390,Bacteroidia,10335,Bacteroidales,10335,Bacteroidaceae,10120,Bacteroides,10043,Bacteroides fragilis,9797
NZ_CP049272.1,8045,root,8016,Bacteria,8015,Campylobacterota,8015,Epsilonproteobacteria,0,Campylobacterales,8015,Campylobacteraceae,8015,Campylobacter,8015,Campylobacter concisus,7966
NZ_CP012544.1,122,root,122,Bacteria,122,Campylobacterota,122,Epsilonproteobacteria,0,Campylobacterales,122,Campylobacteraceae,122,Campylobacter,122,Campylobacter showae,121
NZ_CP022386.1,3109,root,3105,Bacteria,3105,Bacteroidota,3104,Flavobacteriia,3103,Flavobacteriales,3103,Flavobacteriaceae,3103,Capnocytophaga,3103,Capnocytophaga gingivalis,3063
NZ_CP022384.1,56736,root,56664,Bacteria,56661,Bacteroidota,56654,Flavobacteriia,56619,Flavobacteriales,56619,Flavobacteriaceae,56561,Capnocytophaga,56554,Capnocytophaga leadbetteri,51414
NZ_CP022379.1,7489,root,7478,Bacteria,7478,Bacteroidota,7477,Flavobacteriia,7474,Flavobacteriales,7474,Flavobacteriaceae,7458,Capnocytophaga,7458,Capnocytophaga sputigena,7163
NZ_CP018196.1,48,root,47,Bacteria,47,Fusobacteriota,47,Fusobacteriia,47,Fusobacteriales,47,Fusobacteriaceae,47,Fusobacterium,47,Fusobacterium necrophorum,47
NZ_CP028101.1,8947,root,8822,Bacteria,8817,Fusobacteriota,8805,Fusobacteriia,8805,Fusobacteriales,8805,Fusobacteriaceae,8803,Fusobacterium,8803,Fusobacterium nucleatum,7883
NZ_CP024703.1,672,root,667,Bacteria,666,Fusobacteriota,665,Fusobacteriia,665,Fusobacteriales,665,Fusobacteriaceae,665,Fusobacterium,665,Fusobacterium pseudoperiodonticum,621
NZ_CP083637.1,86,root,86,Bacteria,86,Bacillota,86,Bacilli,86,Bacillales,86,unclassified Bacillales family,0,Gemella,86,Gemella haemolysans,84
NZ_CP031243.1,74,root,74,Bacteria,74,Pseudomonadota,74,Gammaproteobacteria,74,Pasteurellales,74,Pasteurellaceae,74,Haemophilus,74,Haemophilus haemolyticus,65
NZ_AP018768.1,425,root,424,Bacteria,424,Pseudomonadota,423,Gammaproteobacteria,423,Pasteurellales,422,Pasteurellaceae,422,Haemophilus,417,Haemophilus influenzae,323
NZ_CP038817.1,23712,root,23699,Bacteria,23698,Pseudomonadota,23694,Gammaproteobacteria,23682,Pasteurellales,23659,Pasteurellaceae,23659,Haemophilus,23516,Haemophilus parahaemolyticus,23285
NZ_CP035368.2,78745,root,78704,Bacteria,78699,Pseudomonadota,78670,Gammaproteobacteria,78647,Pasteurellales,78548,Pasteurellaceae,78548,Haemophilus,77922,Haemophilus parainfluenzae,76532
NZ_LR134378.1,48,root,48,Bacteria,48,Pseudomonadota,48,Betaproteobacteria,48,Burkholderiales,48,Burkholderiaceae,48,Lautropia,48,Lautropia mirabilis,48
