read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
CP097095.1,146,root,55,Bacteria,55,Actinomycetota,50,Actinomycetes,50,Actinomycetales,23,Actinomycetaceae,23,Actinomyces,12,Actinomyces graevenitzii,0
NZ_LT635457.1,42,root,42,Bacteria,42,Actinomycetota,42,Actinomycetes,42,Actinomycetales,42,Actinomycetaceae,42,Actinomyces,42,Actinomyces pacaensis,41
NZ_CP033459.1,20970,root,20970,Bacteria,20970,Bacteroidota,20970,Bacteroidia,20961,Bacteroidales,20961,Prevotellaceae,20961,Pseudoprevotella,20949,Pseudoprevotella muciniphila,20949
CAKAFU010000002.1,35,root,6,Bacteria,6,Bacteroidota,4,Bacteroidia,4,Bacteroidales,4,Prevotellaceae,3,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP036550.1,15350,root,15350,Bacteria,15350,Bacteroidota,15348,Bacteroidia,15273,Bacteroidales,15273,Bacteroidaceae,14981,Bacteroides,14918,Bacteroides fragilis,14716
NZ_CP049272.1,41008,root,41004,Bacteria,41003,Campylobacterota,41003,Epsilonproteobacteria,41003,Campylobacterales,41003,Campylobacteraceae,41003,Campylobacter,41003,Campylobacter concisus,40933
NZ_CP012544.1,452,root,452,Bacteria,452,Campylobacterota,452,Epsilonproteobacteria,452,Campylobacterales,452,Campylobacteraceae,452,Campylobacter,452,Campylobacter showae,450
NZ_CP022386.1,167,root,167,Bacteria,167,Bacteroidota,167,Flavobacteriia,167,Flavobacteriales,167,Flavobacteriaceae,167,Capnocytophaga,167,Capnocytophaga gingivalis,167
NZ_CP022384.1,43,root,43,Bacteria,43,Bacteroidota,43,Flavobacteriia,43,Flavobacteriales,43,Flavobacteriaceae,43,Capnocytophaga,43,Capnocytophaga leadbetteri,43
NZ_CP022379.1,39,root,39,Bacteria,39,Bacteroidota,39,Flavobacteriia,39,Flavobacteriales,39,Flavobacteriaceae,39,Capnocytophaga,39,Capnocytophaga sputigena,38
ACIL03000013.1,38,root,7,Bacteria,5,Bacillota,3,Clostridia,3,Eubacteriales,0,Lachnospiraceae,2,Catonella,0,Catonella morbi,0
NZ_CP028101.1,423,root,423,Bacteria,423,Fusobacteriota,423,Fusobacteriia,423,Fusobacteriales,423,Fusobacteriaceae,423,Fusobacterium,423,Fusobacterium nucleatum,373
NZ_CP024703.1,61697,root,61682,Bacteria,61662,Fusobacteriota,61659,Fusobacteriia,61659,Fusobacteriales,61659,Fusobacteriaceae,61646,Fusobacterium,61646,Fusobacterium pseudoperiodonticum,59716
NZ_CP083637.1,8316,root,8310,Bacteria,8310,Bacillota,8310,Bacilli,8309,Bacillales,8309,unclassified Bacillales family,0,Gemella,8308,Gemella haemolysans,8297
NZ_CP031243.1,49614,root,49602,Bacteria,49601,Pseudomonadota,49592,Gammaproteobacteria,49566,Pasteurellales,49555,Pasteurellaceae,49555,Haemophilus,49407,Haemophilus haemolyticus,47939
NZ_AP018768.1,2864,root,2864,Bacteria,2864,Pseudomonadota,2864,Gammaproteobacteria,2864,Pasteurellales,2864,Pasteurellaceae,2864,Haemophilus,2857,Haemophilus influenzae,2661
NZ_CP038817.1,5471,root,5469,Bacteria,5469,Pseudomonadota,5469,Gammaproteobacteria,5469,Pasteurellales,5465,Pasteurellaceae,5465,Haemophilus,5450,Haemophilus parahaemolyticus,5439
NZ_CP035368.2,125713,root,125677,Bacteria,125677,Pseudomonadota,125674,Gammaproteobacteria,125653,Pasteurellales,125632,Pasteurellaceae,125632,Haemophilus,125208,Haemophilus parainfluenzae,124502
MT157224.1,9,root,1,Viruses,1,Pisuviricota,1,Pisoniviricetes,1,Picornavirales,1,Picornaviridae,1,Enterovirus,1,Human rhinovirus sp.,0
NC_013203.1,187,root,187,Bacteria,187,Actinomycetota,187,Coriobacteriia,187,Coriobacteriales,187,Atopobiaceae,187,Lancefieldella,187,Lancefieldella parvula,187
NZ_LR134378.1,9442,root,9441,Bacteria,9441,Pseudomonadota,9441,Betaproteobacteria,9441,Burkholderiales,9441,Burkholderiaceae,9439,Lautropia,9438,Lautropia mirabilis,9438
