read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_CP033459.1,18789,root,18789,Bacteria,18789,Bacteroidota,18787,Bacteroidia,18779,Bacteroidales,18779,Prevotellaceae,18778,Pseudoprevotella,18764,Pseudoprevotella muciniphila,18764
CAKAFU010000002.1,6847,root,1236,Bacteria,1232,Bacteroidota,1047,Bacteroidia,972,Bacteroidales,969,Prevotellaceae,812,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP036550.1,21494,root,21494,Bacteria,21494,Bacteroidota,21492,Bacteroidia,21442,Bacteroidales,21442,Bacteroidaceae,20999,Bacteroides,20845,Bacteroides fragilis,20561
NZ_CP040630.1,37793,root,37793,Bacteria,37793,Bacteroidota,37789,Bacteroidia,37390,Bacteroidales,37390,Bacteroidaceae,35003,Bacteroides,34784,Bacteroides sp. PHL 2737,335
NZ_CP102541.1,20,root,20,Bacteria,20,Actinomycetota,20,Actinomycetes,20,Bifidobacteriales,20,Bifidobacteriaceae,20,Bifidobacterium,20,Bifidobacterium longum,15
NZ_CP049272.1,66950,root,66937,Bacteria,66935,Campylobacterota,66935,Epsilonproteobacteria,0,Campylobacterales,66935,Campylobacteraceae,66935,Campylobacter,66935,Campylobacter concisus,66766
NZ_CP012544.1,7311,root,7311,Bacteria,7311,Campylobacterota,7311,Epsilonproteobacteria,0,Campylobacterales,7311,Campylobacteraceae,7311,Campylobacter,7311,Campylobacter showae,7280
NZ_CP022386.1,8,root,8,Bacteria,8,Bacteroidota,8,Flavobacteriia,8,Flavobacteriales,8,Flavobacteriaceae,8,Capnocytophaga,8,Capnocytophaga gingivalis,8
NZ_CP022384.1,6,root,6,Bacteria,6,Bacteroidota,6,Flavobacteriia,6,Flavobacteriales,6,Flavobacteriaceae,6,Capnocytophaga,6,Capnocytophaga leadbetteri,6
NZ_CP022379.1,8,root,8,Bacteria,8,Bacteroidota,8,Flavobacteriia,8,Flavobacteriales,8,Flavobacteriaceae,8,Capnocytophaga,8,Capnocytophaga sputigena,8
ACIL03000013.1,34932,root,3742,Bacteria,3577,Bacillota,2711,Clostridia,2093,Eubacteriales,2032,Lachnospiraceae,1274,Catonella,0,Catonella morbi,0
