read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_CP033459.1,1657,root,1657,Bacteria,1657,Bacteroidota,1657,Bacteroidia,1656,Bacteroidales,1656,Prevotellaceae,1655,Pseudoprevotella,1652,Pseudoprevotella muciniphila,1652
CAKAFU010000002.1,128,root,13,Bacteria,13,Bacteroidota,11,Bacteroidia,10,Bacteroidales,10,Prevotellaceae,10,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP036550.1,45,root,45,Bacteria,45,Bacteroidota,45,Bacteroidia,45,Bacteroidales,45,Bacteroidaceae,44,Bacteroides,44,Bacteroides fragilis,43
NZ_CP049272.1,98,root,98,Bacteria,98,Campylobacterota,98,Epsilonproteobacteria,98,Campylobacterales,98,Campylobacteraceae,98,Campylobacter,98,Campylobacter concisus,98
NZ_CP012544.1,16169,root,16158,Bacteria,16156,Campylobacterota,16156,Epsilonproteobacteria,16156,Campylobacterales,16156,Campylobacteraceae,16156,Campylobacter,16156,Campylobacter showae,16009
NZ_CP028101.1,31864,root,31724,Bacteria,31628,Fusobacteriota,31606,Fusobacteriia,31606,Fusobacteriales,31606,Fusobacteriaceae,31605,Fusobacterium,31599,Fusobacterium nucleatum,23125
NZ_CP022386.1,68,root,68,Bacteria,68,Bacteroidota,68,Flavobacteriia,68,Flavobacteriales,68,Flavobacteriaceae,68,Capnocytophaga,68,Capnocytophaga gingivalis,67
ACIL03000013.1,64,root,3,Bacteria,3,Bacillota,3,Clostridia,1,Eubacteriales,0,Lachnospiraceae,0,Catonella,0,Catonella morbi,0
MN164484.2,8,root,8,Viruses,8,Uroviricota,8,Caudoviricetes,8,unclassified Caudoviricetes order,0,Drexlerviridae,8,Guelphvirus,7,Escherichia virus ECH1,0
NZ_CP024703.1,327,root,326,Bacteria,324,Fusobacteriota,324,Fusobacteriia,324,Fusobacteriales,324,Fusobacteriaceae,324,Fusobacterium,324,Fusobacterium pseudoperiodonticum,294
NZ_CP083637.1,83023,root,82694,Bacteria,82572,Bacillota,82452,Bacilli,82398,Bacillales,82298,unclassified Bacillales family,0,Gemella,82249,Gemella haemolysans,81677
NZ_CP031243.1,30380,root,30363,Bacteria,30355,Pseudomonadota,30324,Gammaproteobacteria,30288,Pasteurellales,30226,Pasteurellaceae,30226,Haemophilus,29965,Haemophilus haemolyticus,26429
NZ_AP018768.1,1221,root,1220,Bacteria,1220,Pseudomonadota,1219,Gammaproteobacteria,1219,Pasteurellales,1217,Pasteurellaceae,1217,Haemophilus,1211,Haemophilus influenzae,970
NZ_CP038817.1,311770,root,311625,Bacteria,311597,Pseudomonadota,311510,Gammaproteobacteria,311338,Pasteurellales,310786,Pasteurellaceae,310786,Haemophilus,308467,Haemophilus parahaemolyticus,305180
NZ_CP035368.2,229,root,229,Bacteria,229,Pseudomonadota,229,Gammaproteobacteria,229,Pasteurellales,229,Pasteurellaceae,229,Haemophilus,225,Haemophilus parainfluenzae,222
NZ_LR134378.1,4190,root,4190,Bacteria,4190,Pseudomonadota,4190,Betaproteobacteria,4186,Burkholderiales,4186,Burkholderiaceae,4178,Lautropia,4177,Lautropia mirabilis,4177
NZ_CP065999.1,188,root,188,Bacteria,188,Pseudomonadota,188,Betaproteobacteria,187,Neisseriales,187,Neisseriaceae,187,Kingella,182,Kingella denitrificans,180
NZ_AP019831.1,1402,root,1388,Bacteria,1385,Fusobacteriota,1383,Fusobacteriia,1383,Fusobacteriales,1383,Leptotrichiaceae,1383,Leptotrichia,1383,Leptotrichia trevisanii,1285
NZ_AP019829.2,49,root,49,Bacteria,49,Fusobacteriota,49,Fusobacteriia,49,Fusobacteriales,49,Leptotrichiaceae,49,Leptotrichia,49,Leptotrichia wadei,44
NZ_CP101528.1,154,root,154,Bacteria,154,Actinomycetota,154,Actinomycetes,154,Micrococcales,152,Micrococcaceae,152,Micrococcus,152,Micrococcus luteus,99
NZ_CP079822.1,5926,root,5926,Bacteria,5926,Actinomycetota,5924,Actinomycetes,5924,Micrococcales,5923,Micrococcaceae,5920,Rothia,5919,Rothia mucilaginosa,5913
OP288969.1,11,root,4,Viruses,4,Pisuviricota,4,Pisoniviricetes,4,Nidovirales,4,Coronaviridae,4,Betacoronavirus,4,Pangolin coronavirus,0
NZ_CP092048.1,41,root,41,Bacteria,41,Bacteroidota,41,Bacteroidia,41,Bacteroidales,41,Porphyromonadaceae,40,Porphyromonas,40,Porphyromonas gingivalis,40
NZ_CP024696.1,184,root,184,Bacteria,184,Bacteroidota,184,Bacteroidia,182,Bacteroidales,182,Prevotellaceae,178,Prevotella,178,Prevotella intermedia,174
NZ_LOHY01000088.1,35047,root,6740,Bacteria,4579,Fusobacteriota,1880,Fusobacteriia,1880,Fusobacteriales,1880,Leptotrichiaceae,1509,Pseudostreptobacillus,0,Pseudostreptobacillus hongkongensis,0
NZ_CP012646.1,337956,root,337889,Bacteria,337859,Bacillota,337665,Bacilli,337635,Lactobacillales,337536,Streptococcaceae,337018,Streptococcus,336943,Streptococcus mitis,267422
NC_015875.1,571,root,571,Bacteria,570,Bacillota,563,Bacilli,563,Lactobacillales,562,Streptococcaceae,561,Streptococcus,561,Streptococcus pseudopneumoniae,404
NZ_CP079193.1,192,root,192,Bacteria,192,Bacillota,192,Bacilli,192,Lactobacillales,191,Streptococcaceae,191,Streptococcus,191,Streptococcus suis,172
NZ_CP009227.1,83,root,83,Bacteria,83,Spirochaetota,83,Spirochaetia,83,Spirochaetales,83,Treponemataceae,83,Treponema,83,Treponema sp. OMZ 838,31
NZ_CAKAHJ010000001.1,122905,root,62025,Bacteria,61724,Actinomycetota,60273,Actinomycetes,60195,Actinomycetales,54053,Actinomycetaceae,54053,Actinomyces,941,uncultured Actinomyces sp.,0
NZ_CAKOJV010000001.1,113,root,104,Bacteria,103,Fusobacteriota,103,Fusobacteriia,103,Fusobacteriales,103,Fusobacteriaceae,103,Fusobacterium,103,uncultured Fusobacterium sp.,0
NZ_CABPWA010000001.1,56,root,1,Bacteria,1,Bacillota,1,Clostridia,1,Eubacteriales,0,Peptostreptococcaceae,0,Peptostreptococcus,0,uncultured Peptostreptococcus sp.,0
NZ_UQJH01000001.1,94,root,3,Bacteria,2,Bacteroidota,2,Bacteroidia,2,Bacteroidales,2,Porphyromonadaceae,1,Porphyromonas,1,uncultured Porphyromonas sp.,0
NZ_CAJTJS010000001.1,4693,root,229,Bacteria,214,Bacteroidota,174,Bacteroidia,160,Bacteroidales,156,Prevotellaceae,64,Prevotella,45,uncultured Prevotella sp.,0
NZ_CAMNMG010000001.1,395,root,302,Bacteria,301,Bacillota,298,Bacilli,297,Lactobacillales,293,Streptococcaceae,292,Streptococcus,291,uncultured Streptococcus sp.,0
NZ_CALHUL010000006.1,7350,root,6266,Bacteria,6257,Spirochaetota,6241,Spirochaetia,6241,Spirochaetales,6241,Treponemataceae,6241,Treponema,6241,uncultured Treponema sp.,0
NZ_CP020566.1,706,root,706,Bacteria,706,Bacillota,703,Negativicutes,703,Veillonellales,703,Veillonellaceae,703,Veillonella,703,Veillonella atypica,697
NZ_AP022321.1,49,root,49,Bacteria,49,Bacillota,49,Negativicutes,49,Veillonellales,49,Veillonellaceae,49,Veillonella,49,Veillonella nakazawae,42
NZ_CP019721.1,594,root,594,Bacteria,594,Bacillota,594,Negativicutes,594,Veillonellales,594,Veillonellaceae,594,Veillonella,594,Veillonella parvula,577
