read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_CP033459.1,1657,root,1657,Bacteria,1657,Bacteroidota,1657,Bacteroidia,1657,Bacteroidales,1657,Prevotellaceae,1657,Pseudoprevotella,1657,Pseudoprevotella muciniphila,1657
NZ_CP012544.1,16169,root,16168,Bacteria,16168,Campylobacterota,16167,Epsilonproteobacteria,16167,Campylobacterales,16167,Campylobacteraceae,16167,Campylobacter,16167,Campylobacter showae,16110
CAKAFU010000002.1,128,root,28,Bacteria,28,Bacteroidota,24,Bacteroidia,23,Bacteroidales,23,Prevotellaceae,17,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP036550.1,45,root,45,Bacteria,45,Bacteroidota,45,Bacteroidia,45,Bacteroidales,45,Bacteroidaceae,45,Bacteroides,45,Bacteroides fragilis,45
NZ_CP049272.1,98,root,98,Bacteria,98,Campylobacterota,98,Epsilonproteobacteria,98,Campylobacterales,98,Campylobacteraceae,98,Campylobacter,98,Campylobacter concisus,98
NZ_CP022386.1,68,root,68,Bacteria,68,Bacteroidota,68,Flavobacteriia,68,Flavobacteriales,68,Flavobacteriaceae,68,Capnocytophaga,68,Capnocytophaga gingivalis,68
ACIL03000013.1,64,root,16,Bacteria,11,Bacillota,7,Clostridia,4,Eubacteriales,2,Lachnospiraceae,2,Catonella,0,Catonella morbi,0
MN164484.2,8,root,8,Viruses,8,Uroviricota,8,Caudoviricetes,8,unclassified Caudoviricetes order,0,Drexlerviridae,8,Guelphvirus,8,Escherichia virus ECH1,0
NZ_CP028101.1,31864,root,31861,Bacteria,31847,Fusobacteriota,31847,Fusobacteriia,31847,Fusobacteriales,31847,Fusobacteriaceae,31847,Fusobacterium,31847,Fusobacterium nucleatum,28230
NZ_CP024703.1,327,root,327,Bacteria,327,Fusobacteriota,327,Fusobacteriia,327,Fusobacteriales,327,Fusobacteriaceae,327,Fusobacterium,327,Fusobacterium pseudoperiodonticum,316
NZ_CP083637.1,83023,root,82984,Bacteria,82972,Bacillota,82959,Bacilli,82940,Bacillales,82918,unclassified Bacillales family,0,Gemella,82911,Gemella haemolysans,82717
NZ_CP031243.1,30380,root,30371,Bacteria,30370,Pseudomonadota,30367,Gammaproteobacteria,30347,Pasteurellales,30344,Pasteurellaceae,30344,Haemophilus,30255,Haemophilus haemolyticus,29332
NZ_AP018768.1,1221,root,1221,Bacteria,1221,Pseudomonadota,1221,Gammaproteobacteria,1220,Pasteurellales,1220,Pasteurellaceae,1220,Haemophilus,1217,Haemophilus influenzae,1124
NZ_CP038817.1,311770,root,311702,Bacteria,311702,Pseudomonadota,311701,Gammaproteobacteria,311644,Pasteurellales,311526,Pasteurellaceae,311526,Haemophilus,310781,Haemophilus parahaemolyticus,309763
NZ_CP035368.2,229,root,229,Bacteria,229,Pseudomonadota,229,Gammaproteobacteria,229,Pasteurellales,229,Pasteurellaceae,229,Haemophilus,228,Haemophilus parainfluenzae,228
NZ_CP065999.1,188,root,188,Bacteria,188,Pseudomonadota,188,Betaproteobacteria,188,Neisseriales,188,Neisseriaceae,188,Kingella,188,Kingella denitrificans,188
