read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
CP097095.1,146,root,49,Bacteria,47,Actinomycetota,41,Actinomycetes,41,Actinomycetales,22,Actinomycetaceae,22,Actinomyces,13,Actinomyces graevenitzii,0
NZ_LT635457.1,42,root,42,Bacteria,42,Actinomycetota,42,Actinomycetes,42,Actinomycetales,42,Actinomycetaceae,42,Actinomyces,42,Actinomyces pacaensis,42
NZ_CP033459.1,20970,root,20894,Bacteria,20894,Bacteroidota,20894,Bacteroidia,20885,Bacteroidales,20885,Prevotellaceae,20885,Pseudoprevotella,20881,Pseudoprevotella muciniphila,20881
NZ_CP036550.1,15350,root,15296,Bacteria,15296,Bacteroidota,15295,Bacteroidia,15231,Bacteroidales,15231,Bacteroidaceae,15007,Bacteroides,14928,Bacteroides fragilis,14816
CAKAFU010000002.1,35,root,9,Bacteria,8,Bacteroidota,4,Bacteroidia,3,Bacteroidales,3,Prevotellaceae,3,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP049272.1,41008,root,40853,Bacteria,40853,Campylobacterota,40853,Epsilonproteobacteria,40853,Campylobacterales,40853,Campylobacteraceae,40853,Campylobacter,40853,Campylobacter concisus,40820
NZ_CP012544.1,452,root,452,Bacteria,452,Campylobacterota,452,Epsilonproteobacteria,452,Campylobacterales,452,Campylobacteraceae,452,Campylobacter,452,Campylobacter showae,451
NZ_CP022386.1,167,root,167,Bacteria,167,Bacteroidota,167,Flavobacteriia,167,Flavobacteriales,167,Flavobacteriaceae,167,Capnocytophaga,167,Capnocytophaga gingivalis,167
NZ_CP022384.1,43,root,43,Bacteria,43,Bacteroidota,43,Flavobacteriia,43,Flavobacteriales,43,Flavobacteriaceae,43,Capnocytophaga,43,Capnocytophaga leadbetteri,42
NZ_CP022379.1,39,root,39,Bacteria,39,Bacteroidota,39,Flavobacteriia,39,Flavobacteriales,39,Flavobacteriaceae,39,Capnocytophaga,39,Capnocytophaga sputigena,39
ACIL03000013.1,38,root,16,Bacteria,7,Bacillota,6,Clostridia,4,Eubacteriales,1,Lachnospiraceae,2,Catonella,0,Catonella morbi,0
NZ_CP028101.1,423,root,421,Bacteria,421,Fusobacteriota,421,Fusobacteriia,421,Fusobacteriales,421,Fusobacteriaceae,421,Fusobacterium,421,Fusobacterium nucleatum,403
NZ_CP024703.1,61697,root,61469,Bacteria,61469,Fusobacteriota,61468,Fusobacteriia,61468,Fusobacteriales,61468,Fusobacteriaceae,61463,Fusobacterium,61463,Fusobacterium pseudoperiodonticum,60708
NZ_CP083637.1,8316,root,8280,Bacteria,8280,Bacillota,8280,Bacilli,8279,Bacillales,8279,unclassified Bacillales family,0,Gemella,8279,Gemella haemolysans,8273
NZ_CP031243.1,49614,root,49436,Bacteria,49436,Pseudomonadota,49436,Gammaproteobacteria,49415,Pasteurellales,49414,Pasteurellaceae,49414,Haemophilus,49361,Haemophilus haemolyticus,48756
NZ_AP018768.1,2864,root,2854,Bacteria,2854,Pseudomonadota,2854,Gammaproteobacteria,2854,Pasteurellales,2854,Pasteurellaceae,2854,Haemophilus,2850,Haemophilus influenzae,2781
NZ_CP038817.1,5471,root,5444,Bacteria,5444,Pseudomonadota,5444,Gammaproteobacteria,5444,Pasteurellales,5444,Pasteurellaceae,5444,Haemophilus,5444,Haemophilus parahaemolyticus,5432
NZ_CP035368.2,125713,root,125273,Bacteria,125273,Pseudomonadota,125273,Gammaproteobacteria,125268,Pasteurellales,125264,Pasteurellaceae,125264,Haemophilus,125085,Haemophilus parainfluenzae,124664
MT157224.1,9,root,2,Viruses,1,Pisuviricota,1,Pisoniviricetes,1,Picornavirales,1,Picornaviridae,1,Enterovirus,1,Human rhinovirus sp.,0
NC_013203.1,187,root,184,Bacteria,184,Actinomycetota,184,Coriobacteriia,184,Coriobacteriales,184,Atopobiaceae,184,Lancefieldella,184,Lancefieldella parvula,184
NZ_LR134378.1,9442,root,9402,Bacteria,9402,Pseudomonadota,9402,Betaproteobacteria,9402,Burkholderiales,9402,Burkholderiaceae,9400,Lautropia,9400,Lautropia mirabilis,9400
NZ_AP019831.1,90,root,90,Bacteria,90,Fusobacteriota,90,Fusobacteriia,90,Fusobacteriales,90,Leptotrichiaceae,90,Leptotrichia,90,Leptotrichia trevisanii,87
NZ_AP019829.2,24202,root,24126,Bacteria,24126,Fusobacteriota,24126,Fusobacteriia,24126,Fusobacteriales,24126,Leptotrichiaceae,24121,Leptotrichia,24121,Leptotrichia wadei,23815
NZ_CP101528.1,298,root,298,Bacteria,298,Actinomycetota,298,Actinomycetes,298,Micrococcales,298,Micrococcaceae,298,Micrococcus,298,Micrococcus luteus,272
NZ_CP053939.1,169757,root,169146,Bacteria,169146,Pseudomonadota,169146,Betaproteobacteria,169146,Neisseriales,169146,Neisseriaceae,169145,Neisseria,168808,Neisseria mucosa,161293
NZ_CP073114.1,289,root,289,Bacteria,289,Pseudomonadota,289,Betaproteobacteria,289,Neisseriales,289,Neisseriaceae,289,Neisseria,289,Neisseria subflava,282
NZ_CP092048.1,632,root,629,Bacteria,629,Bacteroidota,629,Bacteroidia,629,Bacteroidales,629,Porphyromonadaceae,624,Porphyromonas,624,Porphyromonas gingivalis,624
NC_019960.1,166,root,165,Bacteria,165,Bacteroidota,165,Bacteroidia,165,Bacteroidales,165,Prevotellaceae,165,Prevotella,165,Prevotella dentalis,165
NZ_CP024696.1,1900,root,1895,Bacteria,1895,Bacteroidota,1895,Bacteroidia,1876,Bacteroidales,1876,Prevotellaceae,1857,Prevotella,1856,Prevotella intermedia,1843
NZ_CP072363.1,33928,root,33805,Bacteria,33805,Bacteroidota,33805,Bacteroidia,33805,Bacteroidales,33805,Prevotellaceae,33805,Prevotella,33800,Prevotella jejuni,33339
