accession_id,total_reads,genus,genus_taxid,genus_accuracy,genus_sensitivity,genus_specificity,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_accuracy,species_sensitivity,species_specificity,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP032364.1,44951,Lachnoanaerobaculum,1164882,0.9998257979255937,0.9961291183733398,1.0,44777,953889,0,174,Lachnoanaerobaculum umeaense,617123,0.9998257979255937,0.9961291183733398,1.0,44777,953889,0,174
NZ_CP046313.1,22102,Gemella,1378,0.9995855192022747,0.9814496425662836,0.9999959047359681,21692,976734,4,410,Gemella sanguinis,84135,0.9993562532537744,0.9709076101710252,1.0,21459,976738,0,643
NZ_CP026548.1,26693,Faecalibacterium,216851,0.9992851707981258,0.9732888772337317,0.9999989713489832,25980,972146,1,713,Faecalibacterium prausnitzii,853,0.9978384926514757,0.9191548346008317,0.9999989713489832,24535,972146,1,2158
NZ_CP040004.1,30735,Candidatus Nanosynbacter,2093823,0.9999239117376156,0.9975272490645843,1.0,30659,968105,0,76,Candidatus Nanosynbacter featherlites,2572088,0.9997146690160587,0.9907271839921913,1.0,30450,968105,0,285
NZ_CP050134.2,15112,Corynebacterium,1716,0.9999919907092227,0.9994706193753309,1.0,15104,983728,0,8,Corynebacterium matruchotii,43768,0.9999839814184454,0.9989412387506618,1.0,15096,983728,0,16
NZ_CP097843.1,14420,Streptococcus,1301,0.9998468223138841,0.9930651872399445,0.9999461611913614,14320,984367,53,100,Streptococcus oralis,1303,0.9987835889631973,0.915742024965326,1.0,13205,984420,0,1215
NZ_CP072373.1,43982,Prevotella,838,0.999274158023307,0.9835841935337183,0.9999968581715816,43260,954855,3,722,Prevotella denticola,28129,0.9967482279444155,0.9261516074757855,1.0,40734,954858,0,3248
NZ_CP127164.1,37946,Bacillus,1386,0.9997807456649713,0.9944394666104465,0.9999916744198631,37735,960886,8,211,Bacillus velezensis,492670,0.9633324656601658,0.03481262847203921,1.0,1321,960894,0,36625
NZ_CP008849.1,26796,Alteromonas,226,0.9999239117376156,0.9972010747872817,0.999998971239985,26721,972043,1,75,Alteromonas australica,589873,0.9891684353850466,0.5962457083146738,1.0,15977,972044,0,10819
NZ_CP046027.1,40226,Neisseria,482,0.9991810500180209,0.979664893352558,1.0,39408,958614,0,818,Neisseria brasiliensis,2666100,0.9986394217292058,0.9662158802764381,1.0,38867,958614,0,1359
NZ_CP017042.1,8553,Selenomonas,970,0.9999989988386528,0.9998830819595463,1.0,8552,990287,0,1,Selenomonas sp. oral taxon 920,1884263,0.9999189059308798,0.990529638723255,1.0,8472,990287,0,81
NC_001422.1,37922,Sinsheimervirus,1910954,0.9620339593928957,0.0,1.0,0,960918,0,37922,Sinsheimervirus phiX174,10847,0.9620339593928957,0.0,1.0,0,960918,0,37922
NZ_CP027228.1,127997,Mogibacterium,86331,0.9991870569861039,0.9936561013148746,1.0,127185,870843,0,812,Mogibacterium diversum,114527,0.9986774658603981,0.9896794456120065,1.0,126676,870843,0,1321
NZ_CP041379.1,16328,Bacteroides,816,0.999870850186216,0.99234443900049,0.9999959288029052,16203,982508,4,125,Bacteroides intestinalis,329854,0.9991910616314925,0.9505756981871631,0.9999989822007262,15521,982511,1,807
NZ_CP068102.1,101164,Rothia,32207,0.9998958792198951,0.9989818512514334,0.9999988860123251,101061,897675,1,103,Rothia aeria,172042,0.9990328781386408,0.9904511486299474,1.0,100198,897676,0,966
NZ_CP073277.1,14277,Clostridium,1485,0.999876857154299,0.9919450865027667,0.9999918745677016,14162,984555,8,115,Clostridium butyricum,1492,0.9927786232029154,0.49492190236043987,0.9999979686419254,7066,984561,2,7211
NZ_CP017038.2,15350,Tannerella,195950,0.9999709663209323,0.9981758957654723,0.9999989832128441,15322,983489,1,28,Tannerella serpentiformis,712710,0.999968963998238,0.9979804560260587,1.0,15319,983490,0,31
NZ_AP019831.1,21514,Leptotrichia,32067,0.9993192102839293,0.968671562703356,0.999993860799774,20840,977320,6,674,Leptotrichia trevisanii,109328,0.9980777702134476,0.9108022682904156,0.9999989767999623,19595,977325,1,1919
NC_000866.4,29546,Tequatrovirus,10663,0.9980467342116855,0.9339673729100386,1.0,27595,969294,0,1951,Tequatrovirus T4,10665,0.9822904569300388,0.40130643741961686,1.0,11857,969294,0,17689
NZ_CP020566.1,16693,Veillonella,29465,0.9999679628368908,0.9982028395135686,0.9999979636449533,16663,982145,2,30,Veillonella atypica,39777,0.99971066437067,0.9826873539807105,1.0,16404,982147,0,289
NZ_CP121210.1,53583,Riemerella,34084,0.998443194105162,0.9709796017393576,1.0,52028,945257,0,1555,Riemerella anatipestifer,34085,0.998443194105162,0.9709796017393576,1.0,52028,945257,0,1555
NZ_CP015402.2,7865,Muribaculum,1918540,0.9998698490248689,0.9834710743801653,1.0,7735,990975,0,130,Muribaculum intestinale,1796646,0.9997977654078731,0.9743165924984106,1.0,7663,990975,0,202
NZ_CP024700.1,63919,Fusobacterium,848,0.9989467782627849,0.983619893928253,0.9999946519545502,62872,934916,5,1047,Fusobacterium pseudoperiodonticum,2663009,0.9841896600056065,0.7529373112845945,1.0,48127,934921,0,15792
NZ_CP012196.1,149632,Campylobacter,194,0.9997386968883906,0.9982824529512404,0.9999952897287826,149375,849204,4,257,Campylobacter gracilis,824,0.9994693844860038,0.9964579769033362,1.0,149102,849208,0,530
NZ_AP019735.1,8752,Alistipes,239759,0.9997817468263185,0.975091407678245,1.0,8534,990088,0,218,Alistipes communis,2585118,0.9997136678547115,0.9673217550274223,1.0,8466,990088,0,286
NZ_AP019822.1,3364,Pseudoleptotrichia,2755140,0.9999118978014497,0.9738406658739596,1.0,3276,995476,0,88,Pseudoleptotrichia goodfellowii,157692,0.9999118978014497,0.9738406658739596,1.0,3276,995476,0,88
NZ_CP019668.1,5940,Burkholderia,32008,0.9999729686436266,0.9956228956228956,0.9999989928492296,5914,992899,1,26,Burkholderia cenocepacia,95486,0.997760402066397,0.6234006734006734,1.0,3703,992900,0,2237
NZ_CP022022.1,6416,Capnocytophaga,1016,0.9999869849024868,0.9979738154613467,1.0,6403,992424,0,13,Capnocytophaga endodontalis,2708117,0.9993612590605102,0.9005610972568578,1.0,5778,992424,0,638
NZ_CP050497.1,7062,Treponema,157,0.9999899883865284,0.9991503823279524,0.9999959668393532,7056,991774,4,6,Treponema vincentii,69710,0.9967231989107365,0.5365335598980459,1.0,3789,991778,0,3273
