accession_id,total_reads,genus,genus_taxid,genus_accuracy,genus_sensitivity,genus_specificity,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_accuracy,species_sensitivity,species_specificity,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_AP019829.2,3795,Leptotrichia,32067,0.9999689887863451,0.9963109354413702,0.9999833955481389,3781,963581,16,14,Leptotrichia wadei,157687,0.9998335731533856,0.9575757575757575,1.0,3634,963597,0,161
NZ_CP050497.1,7568,Treponema,157,0.9999917303430254,1.0,0.9999916651386087,7568,959816,8,0,Treponema vincentii,69710,0.9973857546888955,0.6658298097251586,1.0,5039,959824,0,2529
NZ_CP019668.1,24834,Burkholderia,32008,0.9999596854222487,0.9985101071112185,0.9999978781146625,24797,942556,2,37,Burkholderia cenocepacia,95486,0.9943952399854454,0.7816702907304501,1.0,19412,942558,0,5422
NZ_CP027232.1,35592,Capnocytophaga,1016,0.999993797757269,0.9998876151944257,0.9999978536166559,35588,931798,2,4,Capnocytophaga sp. oral taxon 864,1316593,0.9902965912473951,0.7362609575185435,1.0,26205,931800,0,9387
NZ_CP027235.1,2843,Haemophilus,724,0.9999865618074162,0.9961308476960957,0.9999979264920704,2832,964547,2,11,Haemophilus sp. oral taxon 036,712310,0.9997963596969998,0.9307069996482589,1.0,2646,964549,0,197
NZ_CP032621.1,10528,Streptococcus,1301,0.9998294383248982,0.9883168693009119,0.9999561066149422,10405,956822,42,123,Streptococcus gwangjuense,1433513,0.9986086302140187,0.8721504559270516,1.0,9182,956864,0,1346
NZ_CP083898.1,12110,Zymomonas,541,0.9999834606860507,0.9986787778695293,1.0,12094,955282,0,16,Zymomonas mobilis,542,0.9999834606860507,0.9986787778695293,1.0,12094,955282,0,16
NZ_CP008849.1,108508,Alteromonas,226,0.9998924944593298,0.9990968407859329,0.9999930141905077,108410,858878,6,98,Alteromonas australica,589873,0.9734761089610003,0.7635289563903123,1.0,82849,858884,0,25659
NZ_CP089305.1,7686,Limosilactobacillus,2742598,0.9998480450530912,0.9821753838147281,0.9999895801422519,7549,959696,10,137,Limosilactobacillus fermentum,1613,0.9998335731533856,0.9790528233151184,1.0,7525,959706,0,161
NZ_CP126745.1,54613,Cutibacterium,1912216,0.9999348764513248,0.9988647391646678,0.9999989044445589,54551,912778,1,62,Cutibacterium acnes,1747,0.9994355959114816,0.9900023803856225,1.0,54067,912779,0,546
NC_002628.3,345210,Methanothermobacter,145260,0.6564153931394926,0.03716288635902784,1.0,12829,622182,0,332381,Methanothermobacter wolfeii,145261,0.6490006119546161,0.01638422988905304,1.0,5656,622182,0,339554
NZ_CP031255.1,33282,Neisseria,482,0.9998273709106547,0.9953428279550508,0.9999871535472268,33127,934098,12,155,Neisseria elongata,495,0.9993136184711058,0.9800492758848627,1.0,32618,934110,0,664
NZ_CP027228.1,8805,Mogibacterium,86331,0.9999720899077106,0.9969335604770017,1.0,8778,958587,0,27,Mogibacterium diversum,114527,0.9999627865436141,0.9959114139693356,1.0,8769,958587,0,36
NZ_CP054018.1,35837,Rothia,32207,0.999873887731137,0.9965956971844742,1.0,35715,931555,0,122,Rothia dentocariosa,2047,0.9996330339717509,0.9900940368892486,1.0,35482,931555,0,355
NC_000866.4,51594,Tequatrovirus,10663,0.9992288544871158,0.9855409543745397,1.0,50848,915798,0,746,Tequatrovirus T4,10665,0.9773297691111773,0.5749311935496375,1.0,29663,915798,0,21931
NZ_CP072373.1,8433,Prevotella,838,0.9998573484171877,0.9881418237875015,0.9999603736968943,8333,958921,38,100,Prevotella denticola,28129,0.9995885845655123,0.9529230404363809,0.9999989572025498,8036,958958,1,397
NZ_CP013195.1,4792,Hoylesella,2974257,0.9997364046839338,0.9469949916527546,0.9999989611468938,4538,962599,1,254,Hoylesella enoeca,76123,0.9997343372696901,0.9465776293823038,0.9999989611468938,4536,962599,1,256
NZ_CP014239.1,25543,Selenomonas,970,0.9999855281002944,0.9999608503308147,0.9999861973628469,25542,941836,13,1,Selenomonas sp. oral taxon 136,713030,0.9982540686712316,0.933876208746036,1.0,23854,941849,0,1689
NZ_CP012544.1,83153,Campylobacter,194,0.9999669213721015,0.9999398698784169,0.9999694652690053,83148,884212,27,5,Campylobacter showae,204,0.9996113261221925,0.9954782148569504,1.0,82777,884239,0,376
NZ_CP020566.1,72863,Veillonella,29465,0.9999379775726903,0.9993824025911643,0.9999832313988702,72818,894514,15,45,Veillonella atypica,39777,0.9995182924812279,0.9937005064298753,0.9999921746528061,72404,894522,7,459
NZ_CP024700.1,6300,Fusobacterium,848,0.9999731236148325,0.9976190476190476,0.9999885546857117,6285,961081,11,15,Fusobacterium pseudoperiodonticum,2663009,0.999131686017664,0.8666666666666667,1.0,5460,961092,0,840
NZ_CP032364.1,8319,Lachnoanaerobaculum,1164882,0.9999844943931726,0.998196898665705,1.0,8304,959073,0,15,Lachnoanaerobaculum umeaense,617123,0.9999844943931726,0.998196898665705,1.0,8304,959073,0,15
NZ_CP046313.1,6478,Gemella,1378,0.9999524494723959,0.9928990429144797,1.0,6432,960914,0,46,Gemella sanguinis,84135,0.9999297079157157,0.9895029330040136,1.0,6410,960914,0,68
NC_001422.1,8706,Sinsheimervirus,1910954,0.9910005457973603,0.0,1.0,0,958686,0,8706,Sinsheimervirus phiX174,10847,0.9910005457973603,0.0,1.0,0,958686,0,8706
