accession_id,total_reads,genus,genus_taxid,genus_accuracy,genus_sensitivity,genus_specificity,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_accuracy,species_sensitivity,species_specificity,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP039712.1,21130,Vagococcus,2737,0.9999197258638249,0.9962139138665405,1.0,21050,975455,0,80,Vagococcus zengguangii,2571750,0.9998083454998821,0.9909607193563653,1.0,20939,975455,0,191
NZ_CP033459.1,21594,Pseudoprevotella,2884814,0.9999548457984015,0.9979160878021672,1.0,21549,974991,0,45,Pseudoprevotella muciniphila,2133944,0.9999548457984015,0.9979160878021672,1.0,21549,974991,0,45
NZ_AP019735.1,25093,Alistipes,239759,0.9994009542587938,0.9762882078667358,0.9999979413108909,24498,971490,2,595,Alistipes communis,2585118,0.9992002689183562,0.9682381540668712,1.0,24296,971492,0,797
NZ_CP050497.1,18062,Treponema,157,0.9999849485994672,0.9993356217473148,0.9999969341548436,18050,978520,3,12,Treponema vincentii,69710,0.9915682054215145,0.5347691285571919,1.0,9659,978523,0,8403
NZ_CP027228.1,72953,Mogibacterium,86331,0.9995615025311438,0.9940098419530382,1.0,72516,923632,0,437,Mogibacterium diversum,114527,0.9992785362011268,0.9901443395062575,1.0,72234,923632,0,719
NC_001422.1,49624,Sinsheimervirus,1910954,0.9502059533306241,0.0,1.0,0,946961,0,49624,Sinsheimervirus phiX174,10847,0.9502059533306241,0.0,1.0,0,946961,0,49624
NZ_CP036259.1,13076,Sporomusa,2375,0.9999969897198935,0.9997705720403793,1.0,13073,983509,0,3,Sporomusa termitida,2377,0.9999969897198935,0.9997705720403793,1.0,13073,983509,0,3
NZ_CP085178.1,26508,Pediococcus,1253,0.9998785853690353,0.9954353402746341,1.0,26387,970077,0,121,Pediococcus pentosaceus,1255,0.9997832598323274,0.9918515165233137,1.0,26292,970077,0,216
NZ_CP019668.1,177938,Burkholderia,32008,0.9990999262481374,0.9949870179500725,0.9999938923614208,177046,818642,5,892,Burkholderia cenocepacia,95486,0.9338741803258126,0.6296462812889883,1.0,112038,818647,0,65900
NZ_CP017038.2,11522,Tannerella,195950,0.9999749143324453,0.9978302378059365,1.0,11497,985063,0,25,Tannerella serpentiformis,712710,0.9999739109057431,0.9977434473181739,1.0,11496,985063,0,26
NC_012756.1,29754,unclassified Caudoviricetes genus,,0.9701440419030991,0.0,1.0,0,966831,0,29754,Streptococcus phage PH10,644007,0.9993236904027253,0.9773475835181824,1.0,29080,966831,0,674
NZ_CP027286.1,15929,Clostridium,1485,0.9997069994029611,0.9852470337120974,0.9999418756424271,15694,980599,57,235,Clostridium chauvoei,46867,0.9995564853976329,0.972314646242702,0.9999989802744286,15488,980655,1,441
NZ_CP066560.1,21921,Histophilus,214906,0.9991781935309081,0.9626385657588614,1.0,21102,974664,0,819,Histophilus somni,731,0.9991781935309081,0.9626385657588614,1.0,21102,974664,0,819
NZ_CP072246.1,1615,Phocaeicola,909656,0.9998464757145652,0.9052631578947369,1.0,1462,994970,0,153,Phocaeicola dorei,357276,0.9996327458269992,0.773374613003096,1.0,1249,994970,0,366
NZ_CP047311.1,74271,Pseudomonas,286,0.9996146841463598,0.9951798144632494,0.9999718100343267,73913,922288,26,358,Pseudomonas putida,303,0.9385591795983282,0.17557323854532725,1.0,13040,922314,0,61231
NZ_CP012672.1,16748,Sorangium,39643,0.9995564853976329,0.9736087891091474,1.0,16306,979837,0,442,Sorangium cellulosum,56,0.9844950505977914,0.07738237401480774,1.0,1296,979837,0,15452
NZ_CP117966.1,133727,Roseburia,841,0.9771439465775624,0.8296679055089847,1.0,110949,862858,0,22778,Roseburia hominis,301301,0.9757281115007751,0.8191165583614378,1.0,109538,862858,0,24189
NZ_CP068103.1,12991,Peptoniphilus,162289,0.9989534259496179,0.9197136479100916,1.0,11948,983594,0,1043,Peptoniphilus harei,54005,0.998847062719186,0.9115541528750674,1.0,11842,983594,0,1149
NZ_CP046313.1,20026,Gemella,1378,0.9996337492537014,0.9820233696194947,0.9999948799816498,19666,976554,5,360,Gemella sanguinis,84135,0.9994210227928375,0.9711874563068011,1.0,19449,976559,0,577
NC_000866.4,14894,Tequatrovirus,10663,0.9990266760988776,0.934873103263059,1.0,13924,981691,0,970,Tequatrovirus T4,10665,0.9910434132562702,0.40069826775882905,1.0,5968,981691,0,8926
NZ_CP017042.1,9226,Selenomonas,970,0.999994982866489,1.0,0.9999949359857965,9226,987354,5,0,Selenomonas sp. oral taxon 920,1884263,0.9998886196360571,0.987968783871667,1.0,9115,987359,0,111
NZ_CP017761.1,22924,Marinilactibacillus,191769,0.9996447869474254,0.9845576688187053,1.0,22570,973661,0,354,Marinilactibacillus sp. 15R,1911586,0.9996447869474254,0.9845576688187053,1.0,22570,973661,0,354
NZ_CP008852.1,20353,Pelosinus,365348,0.9999829417460628,0.9991647422984327,1.0,20336,976232,0,17,Pelosinus sp. UFO1,484770,0.999951835518295,0.9976416253132216,1.0,20305,976232,0,48
NZ_CP098491.1,150926,Bacillus,1386,0.9990898919811155,0.9940964446152419,0.9999810798442398,150035,845643,16,891,Bacillus subtilis,1423,0.8558206274427169,0.047963902839802286,1.0,7239,845659,0,143687
NZ_CP118095.1,13780,Aerococcus,1375,0.9982460101245755,0.8740928882438317,0.9999867725540672,12045,982792,13,1735,Aerococcus christensenii,87541,0.9982530341114907,0.8736574746008708,1.0,12039,982805,0,1741
