accession_id,total_reads,genus,genus_taxid,genus_accuracy,genus_sensitivity,genus_specificity,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_accuracy,species_sensitivity,species_specificity,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP040121.1,26796,Duncaniella,2518495,0.999504280214872,0.9815270935960592,1.0,26301,971752,0,495,Duncaniella sp. B8,2576606,0.9734534544158118,0.010747872816838333,1.0,288,971752,0,26508
NZ_CP039381.1,13718,Ruminococcus,1263,0.9999128734923108,0.9937308645575157,0.9999989845963263,13632,984829,1,86,Ruminococcus bovis,2564099,0.9999128734923108,0.9936579676337659,1.0,13631,984830,0,87
NZ_AP019846.1,35036,Leptotrichia,32067,0.998981521168737,0.9712581344902386,0.9999896213020699,34029,963502,10,1007,Leptotrichia hongkongensis,554406,0.9954403794309337,0.8700479506793013,1.0,30483,963512,0,4553
NZ_CP028415.1,4793,Streptococcus,1301,0.9998397673421808,0.9954099728771124,0.9998611327741748,4771,993617,138,22,Streptococcus mitis,28037,0.999458213325749,0.8887961610682245,0.9999919497260391,4260,993747,8,533
NZ_CP097775.1,14040,Paenibacillus,44249,0.9999839767342181,0.9994301994301994,0.9999918741137706,14032,984500,8,8,Paenibacillus polymyxa,1406,0.998401679238254,0.8863247863247863,1.0,12444,984508,0,1596
NZ_CP027235.1,18382,Haemophilus,724,0.9998177353517307,0.9901534109454901,0.9999989797646521,18201,980165,1,181,Haemophilus sp. oral taxon 036,712310,0.997125826700369,0.8438690022848438,1.0,15512,980166,0,2870
NZ_CP073804.1,73127,Macrococcus,69965,0.9993720882721712,0.9914258755316094,1.0,72500,925421,0,627,Macrococcus canis,1855823,0.9970487147337934,0.9597002475145979,1.0,70180,925421,0,2947
NZ_CP050497.1,21815,Treponema,157,0.9999799709177726,0.999495759798304,0.999990785608759,21804,976724,9,11,Treponema vincentii,69710,0.9900145010555327,0.5429291771716709,1.0,11844,976733,0,9971
NZ_CP016839.1,14179,Brochothrix,2755,0.9999779680095499,0.9984484096198604,1.0,14157,984369,0,22,Brochothrix thermosphacta,2756,0.9999779680095499,0.9984484096198604,1.0,14157,984369,0,22
NZ_CP012117.1,17302,Dermabacter,36739,0.9996164430753454,0.9778638307710091,1.0,16919,981246,0,383,Dermabacter vaginalis,1630135,0.9990806651257627,0.9469425499942203,1.0,16384,981246,0,918
NZ_CP068103.1,76986,Peptoniphilus,162289,0.9936838289195913,0.9180760138206947,1.0,70679,921562,0,6307,Peptoniphilus harei,54005,0.9930659317328762,0.9100615696360377,1.0,70062,921562,0,6924
NZ_CP085964.1,3683,Campylobacter,194,0.9999849781883294,0.997827857724681,0.9999929638694697,3675,994858,7,8,Campylobacter curvus,200,0.9999759651013271,0.9934835731740429,1.0,3659,994865,0,24
NZ_CP072246.1,4601,Phocaeicola,909656,0.9994251653400738,0.8754618561182351,0.999998993910138,4028,993946,1,573,Phocaeicola dorei,357276,0.9988333059602543,0.7467941751793088,1.0,3436,993947,0,1165
NZ_CP034465.1,11686,Jeotgalibaca,1470540,0.9998207397140648,0.9846825260996064,1.0,11507,986862,0,179,Jeotgalibaca ciconiae,2496265,0.9996635114185798,0.971247646756803,1.0,11350,986862,0,336
NZ_CP029066.1,3617,Enterococcus,1350,0.9999329025745383,0.9966823334254907,0.9999447197845881,3605,994876,55,12,Enterococcus mundtii,53346,0.9999479243862087,0.9856234448437932,1.0,3565,994931,0,52
NZ_CP019668.1,22397,Burkholderia,32008,0.9998958487724176,0.9956244139840157,0.9999938534099745,22299,976145,6,98,Burkholderia cenocepacia,95486,0.9915307025801464,0.6224494351922133,0.9999989755683291,13941,976150,1,8456
