accession_id,total_reads,genus,genus_taxid,genus_accuracy,genus_sensitivity,genus_specificity,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_accuracy,species_sensitivity,species_specificity,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP058277.1,4095,Mycobacterium,1763,0.9999265890371584,0.9973137973137973,0.9999376987798306,4084,963003,60,11,Mycobacterium marinum,1781,0.9978379954464524,0.48937728937728936,1.0,2004,963063,0,2091
NC_002628.3,3564,Methanothermobacter,145260,0.9964442211096842,0.035072951739618406,1.0,125,963594,0,3439,Methanothermobacter wolfeii,145261,0.9963687422323964,0.014590347923681257,1.0,52,963594,0,3512
NC_000866.4,54062,Tequatrovirus,10663,0.9991728342215026,0.9852021752802338,1.0,53262,913096,0,800,Tequatrovirus T4,10665,0.9759884114074433,0.5704376456660871,1.0,30839,913096,0,23223
NZ_CP032621.1,32638,Streptococcus,1301,0.9995564323512808,0.9871928426986948,0.9999882292513804,32220,934509,11,418,Streptococcus gwangjuense,1433513,0.9957194170962759,0.8731539922789386,1.0,28498,934520,0,4140
NZ_CP027228.1,4438,Mogibacterium,86331,0.9999803548127607,0.9957187922487607,1.0,4419,962720,0,19,Mogibacterium diversum,114527,0.9999772529410913,0.9950428120775124,1.0,4416,962720,0,22
NZ_CP126745.1,24965,Cutibacterium,1912216,0.9999772529410913,0.9991187662727818,1.0,24943,942193,0,22,Cutibacterium acnes,1747,0.9997745973253594,0.9912677748848387,1.0,24747,942193,0,218
NZ_CP027232.1,12048,Capnocytophaga,1016,1.0,1.0,1.0,12048,955110,0,0,Capnocytophaga sp. oral taxon 864,1316593,0.9967482045332821,0.7389608233731739,1.0,8903,955110,0,3145
NZ_CP054018.1,29320,Rothia,32207,0.9998707553471098,0.9958390177353342,0.9999968011532908,29198,937835,3,122,Rothia dentocariosa,2047,0.9996660318169317,0.9890859481582538,0.9999968011532908,29000,937835,3,320
NC_001422.1,15168,Sinsheimervirus,1910954,0.984316936839689,0.0,1.0,0,951990,0,15168,Sinsheimervirus phiX174,10847,0.984316936839689,0.0,1.0,0,951990,0,15168
NZ_CP027235.1,20587,Haemophilus,724,0.9998904005343491,0.9948511196386068,1.0,20481,946571,0,106,Haemophilus sp. oral taxon 036,712310,0.9985017959836966,0.9296157769466168,1.0,19138,946571,0,1449
NZ_AP026979.1,80733,Nocardia,1817,0.9950721598746016,0.9409658999417834,1.0,75967,886425,0,4766,Nocardia cyriacigeorgica,135487,0.9940506101381573,0.9287280294303445,1.0,74979,886425,0,5754
