accession_id,total_reads,genus,genus_taxid,genus_accuracy,genus_sensitivity,genus_specificity,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_accuracy,species_sensitivity,species_specificity,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP120209.1,16998,Chryseobacterium,59732,0.9942395040449027,0.6626661960230615,0.9999989781069636,11264,978575,1,5734,Chryseobacterium indologenes,253,0.9835522020462567,0.036651370749499944,1.0,623,978576,0,16375
NZ_CP039381.1,20434,Ruminococcus,1263,0.9998181953325418,0.9911422139571303,1.0,20253,975140,0,181,Ruminococcus bovis,2564099,0.9998151819955121,0.990995399823823,1.0,20250,975140,0,184
NZ_CP019668.1,45196,Burkholderia,32008,0.9996464351218493,0.9923887069652182,0.9999915822967282,44852,950370,8,344,Burkholderia cenocepacia,95486,0.9808562698503577,0.5783033896805027,1.0,26137,950378,0,19059
NZ_CP097775.1,44309,Paenibacillus,44249,0.9999337065853467,0.9986233045205263,0.9999947438410958,44248,951260,5,61,Paenibacillus polymyxa,1406,0.9942857085460247,0.8716062199553138,1.0,38620,951265,0,5689
NZ_CP017042.1,9144,Selenomonas,970,0.9999959822172937,0.9995625546806649,1.0,9140,986430,0,4,Selenomonas sp. oral taxon 920,1884263,0.9998694220620467,0.9857830271216098,1.0,9014,986430,0,130
NZ_CP084018.1,13153,Megamonas,158846,0.9998191997782184,0.9863149091462023,1.0,12973,982421,0,180,Megamonas funiformis,437897,0.9997458752438292,0.9807648445221623,1.0,12900,982421,0,253
NZ_CP068112.1,1405,Mobiluncus,2050,0.9999899555432343,0.9928825622775801,1.0,1395,994169,0,10,Mobiluncus curtisii,2051,0.9999899555432343,0.9928825622775801,1.0,1395,994169,0,10
NZ_CP040004.1,41862,Candidatus Nanosynbacter,2093823,0.9998573687139278,0.9966079021546987,1.0,41720,953712,0,142,Candidatus Nanosynbacter featherlites,2572088,0.9995751194788133,0.9898953705030815,1.0,41439,953712,0,423
NC_012753.1,15856,unclassified Caudoviricetes genus,,0.971879538838901,0.0,1.0,0,967578,0,27996,Streptococcus phage 5093,646413,0.9987213406537334,0.9197149344096872,1.0,14583,979718,0,1273
NZ_CP012117.1,17513,Dermabacter,36739,0.9995469949998694,0.9742477017073031,1.0,17062,978061,0,451,Dermabacter vaginalis,1630135,0.9989563809420495,0.9406726431793525,1.0,16474,978061,0,1039
