accession_id,total_reads,genus,genus_taxid,genus_accuracy,genus_sensitivity,genus_specificity,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_accuracy,species_sensitivity,species_specificity,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP071986.1,4307,Helicobacter,209,0.999997928710353,0.9995356396563734,1.0,4305,961275,0,2,Helicobacter pylori,210,0.9999917148414117,0.9981425586254934,1.0,4299,961275,0,8
NZ_CP068103.1,3660,Peptoniphilus,162289,0.9998021918387046,0.9480874316939891,0.9999989604146698,3470,961921,1,190,Peptoniphilus harei,54005,0.9997907997456457,0.9450819672131148,0.9999989604146698,3459,961921,1,201
NZ_CP054018.1,143099,Rothia,32207,0.9994045042264665,0.9959887909768762,0.9999987841693992,142525,822482,1,574,Rothia dentocariosa,2047,0.998279793948106,0.9883926512414483,1.0,141438,822483,0,1661
NZ_CP040348.1,54404,Collinsella,102106,0.9994666429158787,0.9905337842805676,1.0,53889,911178,0,515,Collinsella aerofaciens,74426,0.9994573221124669,0.990368355267995,1.0,53880,911178,0,524
NZ_CP066811.1,5332,Peptacetobacter,2743582,0.9999616811415292,0.9930607651912978,1.0,5295,960250,0,37,Peptacetobacter hiranonis,89152,0.9999616811415292,0.9930607651912978,1.0,5295,960250,0,37
NZ_CP033459.1,13363,Pseudoprevotella,2884814,0.9999886079069411,0.9991768315498016,1.0,13352,952219,0,11,Pseudoprevotella muciniphila,2133944,0.9999886079069411,0.9991768315498016,1.0,13352,952219,0,11
NZ_CP027228.1,4808,Mogibacterium,86331,0.9999855009724705,0.9970881863560732,1.0,4794,960774,0,14,Mogibacterium diversum,114527,0.9999782514587058,0.9956322795341098,1.0,4787,960774,0,21
NZ_AP025575.1,8308,Eggerthella,84111,0.9999751445242351,0.9971112181030333,1.0,8284,957274,0,24,Eggerthella lenta,84112,0.9998777939108227,0.9857968223399133,1.0,8190,957274,0,118
NZ_CP073804.1,5602,Macrococcus,69965,0.9999678950104703,0.9950017850767583,0.9999968749348945,5574,959977,3,28,Macrococcus canis,1855823,0.9998622592384696,0.976436986790432,0.9999989583116315,5470,959979,1,132
NZ_CP050134.2,42168,Corynebacterium,1716,0.9999823940379999,1.0,0.9999815900560312,42168,923397,17,0,Corynebacterium matruchotii,43768,1.0,1.0,1.0,42168,923414,0,0
NZ_CP017428.1,5742,Staphylococcus,1279,0.999986536617294,1.0,0.9999864560760127,5742,959827,13,0,Staphylococcus simulans,1286,0.9999906791965881,0.9984326018808778,1.0,5733,959840,0,9
NZ_CP077403.1,20313,Jonesia,43673,0.9999699663001175,0.9985723428346379,1.0,20284,945269,0,29,Jonesia denitrificans,43674,0.9999699663001175,0.9985723428346379,1.0,20284,945269,0,29
NZ_CP117966.1,6130,Roseburia,841,0.9989415709903458,0.833442088091354,0.9999989577383757,5109,959451,1,1021,Roseburia hominis,301301,0.9988545768251686,0.8197389885807504,0.9999989577383757,5025,959451,1,1105
NZ_CP040915.1,3587,Georgenia,154116,0.9999968930655294,0.9991636465012546,1.0,3584,961995,0,3,Georgenia yuyongxinii,2589797,0.9999958574207058,0.9988848620016727,1.0,3583,961995,0,4
NZ_CP023482.1,23499,Dermabacter,36739,0.9994801062985846,0.9786373888250564,1.0,22997,942083,0,502,Dermabacter jinjuensis,1667168,0.9991269514137587,0.9641261330269373,1.0,22656,942083,0,843
NZ_CP017038.2,9092,Tannerella,195950,0.9999968930655294,0.9996700395952486,1.0,9089,956490,0,3,Tannerella serpentiformis,712710,0.9999968930655294,0.9996700395952486,1.0,9089,956490,0,3
NZ_CP029197.1,5283,Streptomyces,1883,0.9999710019449409,0.9988642816581488,0.9999770904686978,5277,960277,22,6,Streptomyces venezuelae,54571,0.9998840077797639,0.9789892106757524,0.9999989586576681,5172,960298,1,111
NZ_CP012069.2,14232,Olsenella,133925,0.9999968930655294,0.9997892074198989,1.0,14229,951350,0,3,Olsenella sp. oral taxon 807,712411,0.9999917148414117,0.9994378864530635,1.0,14224,951350,0,8
NZ_CP118095.1,9512,Aerococcus,1375,0.9988535411803451,0.8866694701429773,0.999969667492966,8434,956041,29,1078,Aerococcus christensenii,87541,0.9988815035905806,0.8864592094196804,1.0,8432,956070,0,1080
NZ_CP017042.1,2440,Selenomonas,970,1.0,1.0,1.0,2440,963142,0,0,Selenomonas sp. oral taxon 920,1884263,0.9999937861310588,0.9975409836065574,1.0,2434,963142,0,6
NZ_CP097775.1,126670,Paenibacillus,44249,0.9999792871035292,0.9998578984763559,0.9999976159597193,126652,838910,2,18,Paenibacillus polymyxa,1406,0.9928561220072454,0.9455435383279387,1.0,119772,838912,0,6898
NZ_CP120209.1,1464,Chryseobacterium,59732,0.9997265897665863,0.819672131147541,1.0,1200,964118,0,264,Chryseobacterium indologenes,253,0.9985438833781077,0.03961748633879782,1.0,58,964118,0,1406
NZ_CP020566.1,4200,Veillonella,29465,0.9999937861310588,0.9988095238095238,0.9999989598307436,4195,961381,1,5,Veillonella atypica,39777,0.9999678950104703,0.9926190476190476,1.0,4169,961382,0,31
NZ_CP015348.1,39303,Sporosarcina,1569,0.9999813583931764,0.999592906393914,0.9999978408233372,39287,926277,2,16,Sporosarcina ureae,1571,0.9999761801690586,0.9994148029412513,1.0,39280,926279,0,23
NZ_CP027286.1,19000,Clostridium,1485,0.9999699663001175,0.9986842105263158,0.9999957742699523,18975,946578,4,25,Clostridium chauvoei,46867,0.9998405106971754,0.9918947368421053,1.0,18846,946582,0,154
NZ_CP054494.1,30040,Flavobacterium,237,0.999986536617294,0.9997003994673769,0.9999957244036077,30031,935538,4,9,Flavobacterium columnare,996,0.9989353571214045,0.9657789613848202,1.0,29012,935542,0,1028
NZ_CP013476.1,7434,Turicibacter,191303,0.9999430395347055,0.9931396287328491,0.9999958252796018,7383,958144,4,51,Turicibacter sp. H121,1712675,0.9950920791812606,0.3625235404896422,1.0,2695,958148,0,4739
NZ_CP085178.1,7650,Pediococcus,1253,0.9999823940379999,0.9977777777777778,1.0,7633,957932,0,17,Pediococcus pentosaceus,1255,0.9999627167863527,0.9952941176470588,1.0,7614,957932,0,36
NZ_CP017761.1,40670,Marinilactibacillus,191769,0.99955777966035,0.9895254487337104,0.9999989188160603,40244,924911,1,426,Marinilactibacillus sp. 15R,1911586,0.99955777966035,0.9895254487337104,0.9999989188160603,40244,924911,1,426
NZ_CP040004.1,2120,Candidatus Nanosynbacter,2093823,1.0,1.0,1.0,2120,963462,0,0,Candidatus Nanosynbacter featherlites,2572088,0.999986536617294,0.9938679245283019,1.0,2107,963462,0,13
NZ_CP047630.1,43238,Lactococcus,1357,0.9993713635921133,0.9860308062352561,0.9999967474174495,42634,922341,3,604,Lactococcus raffinolactis,1366,0.9984102851958715,0.9645219482862297,0.9999989158058165,41704,922343,1,1534
NZ_CP008852.1,5191,Pelosinus,365348,0.9999989643551764,0.9998073588903872,1.0,5190,960391,0,1,Pelosinus sp. UFO1,484770,0.9999927504862353,0.9986515122327104,1.0,5184,960391,0,7
