accession_id,total_reads,genus,genus_taxid,genus_accuracy,genus_sensitivity,genus_specificity,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_accuracy,species_sensitivity,species_specificity,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP039712.1,2378,Vagococcus,2737,0.9999879537423707,0.9957947855340622,0.9999979874861892,2368,993780,2,10,Vagococcus zengguangii,2571750,0.999974903629939,0.9894869638351556,1.0,2353,993782,0,25
NZ_CP017038.2,5314,Tannerella,195950,0.9999939768711853,0.9988709070380128,1.0,5308,990846,0,6,Tannerella serpentiformis,712710,0.9999919691615805,0.9984945427173504,1.0,5306,990846,0,8
NZ_CP098491.1,29181,Bacillus,1386,0.9998183022807581,0.994551249100442,0.999977248730324,29022,966957,22,159,Bacillus subtilis,1423,0.9721058866045615,0.04780507864706487,0.9999989658513784,1395,966978,1,27786
NZ_CP068103.1,9974,Peptoniphilus,162289,0.9991497349823322,0.9153799879687187,0.9999969579775012,9130,986183,3,844,Peptoniphilus harei,54005,0.9990634034693222,0.906757569681171,0.9999969579775012,9044,986183,3,930
NZ_CP036259.1,7484,Sporomusa,2375,0.9999949807259878,0.9993319080705505,1.0,7479,988676,0,5,Sporomusa termitida,2377,0.9999949807259878,0.9993319080705505,1.0,7479,988676,0,5
NC_012756.1,37980,unclassified Caudoviricetes genus,,0.9618735946032766,0.0,1.0,0,958180,0,37980,Streptococcus phage PH10,644007,0.999160777385159,0.9779884149552396,1.0,37144,958180,0,836
NZ_CP046313.1,12013,Gemella,1378,0.9998002328943142,0.9834346125031216,1.0,11814,984147,0,199,Gemella sanguinis,84135,0.9996546739479601,0.9713643552817781,1.0,11669,984147,0,344
NZ_CP066560.1,20491,Histophilus,214906,0.9991818583360103,0.9602264408764823,1.0,19676,975669,0,815,Histophilus somni,731,0.9991818583360103,0.9602264408764823,1.0,19676,975669,0,815
NZ_CP117966.1,191798,Roseburia,841,0.967490162222936,0.8311504812354665,1.0,159413,804362,0,32385,Roseburia hominis,301301,0.9655356569225827,0.8209991762166446,1.0,157466,804362,0,34332
NZ_CP072246.1,19506,Phocaeicola,909656,0.9976921378091873,0.8821388290782324,1.0,17207,976654,0,2299,Phocaeicola dorei,357276,0.9953742370703501,0.763764995386035,1.0,14898,976654,0,4608
NZ_CP017761.1,58052,Marinilactibacillus,191769,0.9990142145840025,0.9830841314683387,1.0,57070,938108,0,982,Marinilactibacillus sp. 15R,1911586,0.9990142145840025,0.9830841314683387,1.0,57070,938108,0,982
NZ_CP008852.1,11175,Pelosinus,365348,0.9999919691615805,0.9992841163310962,1.0,11167,984985,0,8,Pelosinus sp. UFO1,484770,0.9999718920655316,0.9974944071588366,1.0,11147,984985,0,28
NZ_CP019668.1,97265,Burkholderia,32008,0.9994388451654352,0.9948388423379427,0.9999365888118189,96763,898838,57,502,Burkholderia cenocepacia,95486,0.9635379858657244,0.6265871587929882,0.9999977750460287,60945,898893,2,36320
NZ_CP066811.1,12120,Peptacetobacter,2743582,0.9997038628332798,0.9756600660066007,1.0,11825,984040,0,295,Peptacetobacter hiranonis,89152,0.9997038628332798,0.9756600660066007,1.0,11825,984040,0,295
NZ_CP033459.1,24966,Pseudoprevotella,2884814,0.9999588419530999,0.9983577665625251,1.0,24925,971194,0,41,Pseudoprevotella muciniphila,2133944,0.9999588419530999,0.9983577665625251,1.0,24925,971194,0,41
NZ_CP116810.1,6192,Rhodopseudomonas,1073,0.9999849421779634,0.997577519379845,1.0,6177,989968,0,15,Rhodopseudomonas palustris,1076,0.9999849421779634,0.997577519379845,1.0,6177,989968,0,15
NZ_CP050497.1,4998,Treponema,157,0.9999939768711853,0.9997999199679872,0.9999949554159663,4997,991157,5,1,Treponema vincentii,69710,0.9977202457436556,0.5456182472989196,1.0,2727,991162,0,2271
NZ_CP027228.1,8842,Mogibacterium,86331,0.9999467956954706,0.9940058810223932,1.0,8789,987318,0,53,Mogibacterium diversum,114527,0.9999196916158047,0.9909522732413482,1.0,8762,987318,0,80
NZ_AP019735.1,28260,Alistipes,239759,0.9992792322518471,0.9749115357395612,0.9999907015187519,27551,967891,9,709,Alistipes communis,2585118,0.9991035576614199,0.9684005661712668,1.0,27367,967900,0,893
NZ_CP027286.1,34106,Clostridium,1485,0.9994659492451012,0.9866005981352255,0.9999220417980695,33649,961979,75,457,Clostridium chauvoei,46867,0.9990754497269515,0.9729959537911218,1.0,33185,962054,0,921
NZ_CP085178.1,101738,Pediococcus,1253,0.9994920494699646,0.9950460988028073,0.9999977639190449,101234,894420,2,504,Pediococcus pentosaceus,1255,0.9991457195631224,0.9916452063142582,0.9999988819595225,100888,894421,1,850
NZ_CP118095.1,21321,Aerococcus,1375,0.9973126806938645,0.8753810796866939,0.9999794837916826,18664,974819,20,2657,Aerococcus christensenii,87541,0.9973257308062962,0.8750996669949814,0.9999989741895842,18658,974838,1,2663
NZ_CP029033.1,15886,Actinobaculum,76833,0.9999799229039512,0.9987410298375928,1.0,15866,980274,0,20,Actinobaculum sp. 313,2495645,0.9999799229039512,0.9987410298375928,1.0,15866,980274,0,20
NZ_CP012672.1,235120,Sorangium,39643,0.9938513893350466,0.9739494726097312,1.0,228995,761040,0,6125,Sorangium cellulosum,56,0.7833841953099904,0.08223885675399796,1.0,19336,761040,0,215784
