accession_id,total_reads,genus,genus_taxid,genus_accuracy,genus_sensitivity,genus_specificity,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_accuracy,species_sensitivity,species_specificity,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP083898.1,52199,Zymomonas,541,0.9994454121368651,0.9787735397229832,1.0,51091,1945681,0,1108,Zymomonas mobilis,542,0.9994454121368651,0.9787735397229832,1.0,51091,1945681,0,1108
NZ_CP024700.1,63044,Fusobacterium,848,0.9973191583078063,0.9159317302201637,0.9999710569784726,57744,1934780,56,5300,Fusobacterium pseudoperiodonticum,2663009,0.9860081686587783,0.5566271175686822,0.9999989663206598,35092,1934834,2,27952
NZ_CP031255.1,45422,Neisseria,482,0.9988657977456104,0.9502223592091937,0.9999974391254511,43161,1952453,5,2261,Neisseria elongata,495,0.9974052495645385,0.8858702831227159,1.0,40238,1952458,0,5184
NZ_CP014239.1,71977,Selenomonas,970,0.9997642501051114,0.9934701362935382,0.9999994807630499,71507,1925902,1,470,Selenomonas sp. oral taxon 136,713030,0.9895178889623001,0.7090459452325049,1.0,51035,1925903,0,20942
NZ_CP019668.1,9236,Burkholderia,32008,0.9998383286283461,0.9654612386314422,0.9999979885791525,8917,1988640,4,319,Burkholderia cenocepacia,95486,0.99725308827357,0.4058033780857514,1.0,3748,1988644,0,5488
NZ_CP126745.1,113137,Cutibacterium,1912216,0.999399863855687,0.9894110679972069,0.9999994694236827,111939,1884742,1,1198,Cutibacterium acnes,1747,0.9979913708531043,0.9645297294430646,1.0,109124,1884743,0,4013
NZ_CP046313.1,8110,Gemella,1378,0.9996566360341963,0.9175092478421701,0.9999914562989692,7441,1989753,17,669,Gemella sanguinis,84135,0.9995760506136505,0.895561035758323,1.0,7263,1989770,0,847
NC_001422.1,41831,Sinsheimervirus,1910954,0.979062306044407,0.0,1.0,0,1956049,0,41831,Sinsheimervirus phiX174,10847,0.979062306044407,0.0,1.0,0,1956049,0,41831
NZ_CP027228.1,272237,Mogibacterium,86331,0.9969843033615633,0.9778722216304176,0.9999994205058637,266213,1725642,1,6024,Mogibacterium diversum,114527,0.9953010190802251,0.9655190146820601,0.9999994205058637,262850,1725642,1,9387
NZ_CP072373.1,26480,Prevotella,838,0.9996140909363925,0.9708836858006042,1.0,25709,1971400,0,771,Prevotella denticola,28129,0.9981094960658298,0.8573640483383685,1.0,22703,1971400,0,3777
NZ_CP027232.1,114457,Capnocytophaga,1016,0.9990279696478267,0.9830416663026289,0.9999994690518275,112516,1883422,1,1941,Capnocytophaga sp. oral taxon 864,1316593,0.9629176927543196,0.35271761447530514,1.0,40371,1883423,0,74086
NZ_CP027235.1,21740,Haemophilus,724,0.9996256031393277,0.9659613615455381,0.9999959517038266,21000,1976132,8,740,Haemophilus sp. oral taxon 036,712310,0.9962014735619757,0.6509199632014719,1.0,14151,1976140,0,7589
NZ_CP012544.1,37150,Campylobacter,194,0.9994754439706088,0.9722476446837147,0.9999913297598344,36119,1960713,17,1031,Campylobacter showae,204,0.9989328688409714,0.9426110363391655,1.0,35018,1960730,0,2132
NC_000866.4,238304,Tequatrovirus,10663,0.9750675716259235,0.7909728749832147,1.0,188492,1759576,0,49812,Tequatrovirus T4,10665,0.9081896810619257,0.230285685510944,1.0,54878,1759576,0,183426
NZ_AP019829.2,133083,Leptotrichia,32067,0.9915665605541875,0.8734924821352088,0.9999930287318137,116247,1864784,13,16836,Leptotrichia wadei,157687,0.9802395539271628,0.7033730829632635,0.9999983912458031,93607,1864794,3,39476
NC_002628.3,396460,Methanothermobacter,145260,0.8028945682423368,0.0067270342531402915,1.0,2667,1601420,0,393793,Methanothermobacter wolfeii,145261,0.8022613970809057,0.003536296221560813,1.0,1402,1601420,0,395058
NZ_CP008849.1,40751,Alteromonas,226,0.9997482331271147,0.987779440995313,0.999997445237386,40253,1957124,5,498,Alteromonas australica,589873,0.987585840991451,0.3913768987264116,1.0,15949,1957129,0,24802
NZ_CP020566.1,59023,Veillonella,29465,0.9996366148117004,0.987835250664995,0.9999958738576388,58305,1938849,8,718,Veillonella atypica,39777,0.998424329789577,0.9466818020093861,0.9999994842322049,55876,1938856,1,3147
NZ_CP032364.1,140733,Lachnoanaerobaculum,1164882,0.9980374196648447,0.9721529420960258,0.9999989230793255,136814,1857145,2,3919,Lachnoanaerobaculum umeaense,617123,0.9980374196648447,0.9721529420960258,0.9999989230793255,136814,1857145,2,3919
NZ_CP050497.1,20401,Treponema,157,0.9998438344645324,0.9853928728983873,0.9999929202787994,20103,1977465,14,298,Treponema vincentii,69710,0.9936057220653893,0.3738052056271751,1.0,7626,1977479,0,12775
NZ_CP089305.1,30086,Limosilactobacillus,2742598,0.9989844234888983,0.9326264707837533,0.9999989836334494,28059,1967792,2,2027,Limosilactobacillus fermentum,1613,0.9988677998678599,0.9248487668683109,0.9999994918167248,27825,1967793,1,2261
NZ_CP032621.1,32851,Streptococcus,1301,0.9995310028630349,0.9737603117104502,0.9999618326243531,31989,1964954,75,862,Streptococcus gwangjuense,1433513,0.9928399103049232,0.5645490243828194,1.0,18546,1965029,0,14305
NZ_CP054018.1,29168,Rothia,32207,0.9998443349950948,0.9893376302797586,1.0,28857,1968712,0,311,Rothia dentocariosa,2047,0.9992071595891645,0.945693911135491,1.0,27584,1968712,0,1584
