accession_id,total_reads,genus,genus_taxid,genus_accuracy,genus_sensitivity,genus_specificity,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_accuracy,species_sensitivity,species_specificity,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP126983.1,75519,Porphyromonas,836,0.9974831983435234,0.9335531455660165,0.9999989578317899,70501,1919074,2,5018,Porphyromonas gingivalis,837,0.9973192552874143,0.9292098677154094,0.9999994789158949,70173,1919075,1,5346
NZ_CP027286.1,52143,Clostridium,1485,0.9979639977037945,0.9231919912548184,0.9999711704587809,48138,1942396,56,4005,Clostridium chauvoei,46867,0.9973433203231734,0.8983756208887099,1.0,46844,1942452,0,5299
NZ_CP008852.1,45082,Pelosinus,365348,0.9996380217537896,0.9839847389201899,1.0,44360,1949513,0,722,Pelosinus sp. UFO1,484770,0.9995181979299056,0.9786832882303358,1.0,44121,1949513,0,961
NZ_CP045696.1,18261,Sodaliphilus,2815786,0.9997763957094047,0.9755763649307266,1.0,17815,1976334,0,446,Sodaliphilus pleomorphus,2606626,0.9997763957094047,0.9755763649307266,1.0,17815,1976334,0,446
NZ_CP033719.1,81450,Propionibacterium,1743,0.9986824392921871,0.9677348066298342,1.0,78822,1913145,0,2628,Propionibacterium acidifaciens,556499,0.9984673580350898,0.9624677716390424,1.0,78393,1913145,0,3057
NZ_CP017042.1,7830,Selenomonas,970,0.9999764363191526,0.994125159642401,0.9999994966692085,7784,1986764,1,46,Selenomonas sp. oral taxon 920,1884263,0.9998546070756219,0.9629629629629629,1.0,7540,1986765,0,290
NZ_CP036259.1,25331,Sporomusa,2375,0.9998661382385898,0.9894595554853737,1.0,25064,1969264,0,267,Sporomusa termitida,2377,0.9998661382385898,0.9894595554853737,1.0,25064,1969264,0,267
NZ_CP033459.1,53833,Pseudoprevotella,2884814,0.999526219608492,0.9824457117381532,1.0,52888,1940762,0,945,Pseudoprevotella muciniphila,2133944,0.999526219608492,0.9824457117381532,1.0,52888,1940762,0,945
NZ_CP073804.1,75188,Macrococcus,69965,0.999030880955783,0.9743709102516359,0.9999968740345325,73261,1919401,6,1927,Macrococcus canis,1855823,0.9964037812187436,0.9045991381603448,1.0,68015,1919407,0,7173
NZ_CP118095.1,185291,Aerococcus,1375,0.9845522524622793,0.833812759389285,0.9999894987243714,154498,1809285,19,30793,Aerococcus christensenii,87541,0.9844369408326001,0.8324689272549665,1.0,154249,1809304,0,31042
NZ_CP071986.1,10202,Helicobacter,209,0.9999022357922285,0.9815722407371104,0.9999964724729427,10014,1984386,7,188,Helicobacter pylori,210,0.9998440786224773,0.9698098412076064,0.9999984882026897,9894,1984390,3,308
NZ_CP012196.1,15651,Campylobacter,194,0.9998395664282724,0.9817903009392371,0.999982313799683,15366,1978909,35,285,Campylobacter gracilis,824,0.9998039702295454,0.9750175707622516,1.0,15260,1978944,0,391
NZ_CP029033.1,20026,Actinobaculum,76833,0.9999237940534293,0.9924098671726755,1.0,19874,1974569,0,152,Actinobaculum sp. 313,2495645,0.9999237940534293,0.9924098671726755,1.0,19874,1974569,0,152
NZ_CP012069.2,78915,Olsenella,133925,0.9996866531802195,0.9921181017550529,0.999998433976447,78293,1915677,3,622,Olsenella sp. oral taxon 807,712411,0.9996620867895487,0.9914591649242857,1.0,78241,1915680,0,674
NZ_CP019962.1,18654,Eubacterium,1730,0.9998541057207102,0.984560952074622,0.9999984817360438,18366,1975938,3,288,Eubacterium limosum,1736,0.9983224664656234,0.8206282834780744,1.0,15308,1975941,0,3346
NZ_CP039712.1,37110,Vagococcus,2737,0.999496138313793,0.9732147669091888,0.999994380544423,36116,1957474,11,994,Vagococcus zengguangii,2571750,0.9992850678959889,0.9616006467259499,0.999999489140402,35685,1957484,1,1425
NZ_CP020566.1,9062,Veillonella,29465,0.9999458536695419,0.988082101081439,1.0,8954,1985533,0,108,Veillonella atypica,39777,0.999775894354493,0.9506731405870669,1.0,8615,1985533,0,447
NZ_CP017761.1,86040,Marinilactibacillus,191769,0.9981489976661929,0.9570897257089725,1.0,82348,1908555,0,3692,Marinilactibacillus sp. 15R,1911586,0.9981489976661929,0.9570897257089725,1.0,82348,1908555,0,3692
NZ_CP054018.1,20411,Rothia,32207,0.9998791734662926,0.98819264122287,1.0,20170,1974184,0,241,Rothia dentocariosa,2047,0.999460542115066,0.9472833276174611,1.0,19335,1974184,0,1076
NZ_CP025330.1,25149,Brevibacterium,1696,0.999516192510259,0.96182750805201,0.9999974612149812,24189,1969441,5,960,Brevibacterium aurantiacum,273384,0.9931098794492115,0.45357668296950177,0.9999994922429962,11407,1969445,1,13742
NZ_CP085178.1,9399,Pediococcus,1253,0.9998897019194373,0.977018831790616,0.9999979850856037,9183,1985192,4,216,Pediococcus pentosaceus,1255,0.9998676423033247,0.971911905521864,1.0,9135,1985196,0,264
NZ_CP040235.1,29864,Bifidobacterium,1678,0.9998771680466461,0.9920305384409323,0.9999964371712973,29626,1964724,7,238,Bifidobacterium longum,216816,0.9954391743687315,0.695385748727565,1.0,20767,1964731,0,9097
NZ_CP054494.1,60035,Flavobacterium,237,0.9982156778694422,0.9431331723161489,0.9999250475560334,56621,1934415,145,3414,Flavobacterium columnare,996,0.9943392016925742,0.811926376280503,1.0,48744,1934560,0,11291
NZ_CP120209.1,73081,Chryseobacterium,59732,0.980189462021112,0.4593670037355811,0.9999979183081674,33571,1921510,4,39510,Chryseobacterium indologenes,253,0.9642859828687027,0.02528701030363569,0.9999989591540837,1848,1921512,2,71233
