accession_id,total_reads,genus,genus_taxid,genus_accuracy,genus_sensitivity,genus_specificity,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_accuracy,species_sensitivity,species_specificity,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP019962.1,10715,Eubacterium,1730,0.999996893905117,0.9998133457769482,0.9999989530199094,10713,955127,1,2,Eubacterium limosum,1736,0.9993477200745877,0.9412039197386841,1.0,10085,955128,0,630
NC_001722.1,46218,Lentivirus,11646,1.0,1.0,1.0,46218,919625,0,0,Human immunodeficiency virus 2,11709,1.0,1.0,1.0,46218,919625,0,0
NZ_CP019668.1,50196,Burkholderia,32008,0.999891286679098,0.9979480436688183,0.9999978157521403,50093,915645,2,103,Burkholderia cenocepacia,95486,0.9886099500643479,0.7808391106861104,1.0,39195,915647,0,11001
NZ_CP120398.1,60558,Salmonella,590,0.9984096794199472,0.9747514779219921,0.9999922676284264,59029,905278,7,1529,Salmonella enterica,28901,0.9798621515090962,0.6789358961656594,0.9999922676284264,41115,905278,7,19443
NZ_CP050497.1,46834,Treponema,157,1.0,1.0,1.0,46834,919009,0,0,Treponema vincentii,69710,0.9840802283600958,0.6716915061707307,1.0,31458,919009,0,15376
NZ_CP008852.1,17740,Pelosinus,365348,0.9999948231751952,0.9997181510710259,1.0,17735,948103,0,5,Pelosinus sp. UFO1,484770,0.9999855048905464,0.9992108229988726,1.0,17726,948103,0,14
NZ_CP027286.1,42619,Clostridium,1485,0.9998767915696444,0.9982871489241888,0.9999501746055128,42546,923178,46,73,Clostridium chauvoei,46867,0.999629339343972,0.9915999906145146,1.0,42261,923224,0,358
NC_076948.1,14210,Rubivirus,11040,0.9984365989089324,0.8937368050668544,1.0,12700,951633,0,1510,Rubivirus rubellae,2846071,0.9984365989089324,0.8937368050668544,1.0,12700,951633,0,1510
NZ_CP036259.1,10418,Sporomusa,2375,1.0,1.0,1.0,10418,955425,0,0,Sporomusa termitida,2377,1.0,1.0,1.0,10418,955425,0,0
NZ_AP019735.1,5999,Alistipes,239759,0.9998664379200346,0.9796632772128688,0.999992707148245,5877,959837,7,122,Alistipes communis,2585118,0.9998622964601908,0.9778296382730455,1.0,5866,959844,0,133
NZ_CP039712.1,36933,Vagococcus,2737,0.9999471963869905,0.9987274253377738,0.9999956938777708,36886,928906,4,47,Vagococcus zengguangii,2571750,0.9998778269346054,0.9968050253161129,1.0,36815,928910,0,118
NZ_CP012672.1,12154,Sorangium,39643,0.9999347720074587,0.9952279085074872,0.9999947572007226,12096,953684,5,58,Sorangium cellulosum,56,0.989491045646135,0.16521309856837255,0.9999958057605781,2008,953685,4,10146
NZ_CP098483.1,18825,Stenotrophomonas,40323,0.9997949977377275,0.9894820717131474,1.0,18627,947018,0,198,Stenotrophomonas maltophilia,40324,0.9984086440549862,0.9183532536520584,1.0,17288,947018,0,1537
NZ_CP017761.1,20025,Marinilactibacillus,191769,0.9998115635771031,0.9909113607990012,1.0,19843,945818,0,182,Marinilactibacillus sp. 15R,1911586,0.9998115635771031,0.9909113607990012,1.0,19843,945818,0,182
NC_012756.1,114516,unclassified Caudoviricetes genus,,0.8814341461293399,0.0,1.0,0,851327,0,114516,Streptococcus phage PH10,644007,0.9994305492714655,0.9951971776869608,1.0,113966,851327,0,550
NZ_CP116810.1,22600,Rhodopseudomonas,1073,0.9999761866058976,0.9989823008849558,1.0,22577,943243,0,23,Rhodopseudomonas palustris,1076,0.9999751512409367,0.9989380530973452,1.0,22576,943243,0,24
NZ_CP027228.1,50206,Mogibacterium,86331,0.9998923220440589,0.9979285344381149,1.0,50102,915637,0,104,Mogibacterium diversum,114527,0.9998384830660884,0.9968928016571724,1.0,50050,915637,0,156
NZ_CP033459.1,24425,Pseudoprevotella,2884814,0.9999730805110147,0.998935516888434,1.0,24399,941418,0,26,Pseudoprevotella muciniphila,2133944,0.9999730805110147,0.998935516888434,1.0,24399,941418,0,26
NZ_CP066811.1,44356,Peptacetobacter,2743582,0.9996407283585428,0.9921769320948688,1.0,44009,921487,0,347,Peptacetobacter hiranonis,89152,0.9996407283585428,0.9921769320948688,1.0,44009,921487,0,347
NZ_CP098491.1,8123,Bacillus,1386,0.9999689390511708,0.9975378554721163,0.9999895585348536,8103,957710,10,20,Bacillus subtilis,1423,0.9925961051640898,0.11978333128154622,0.9999989558534854,973,957719,1,7150
NZ_CP017038.2,11352,Tannerella,195950,0.999996893905117,0.9997357293868921,1.0,11349,954491,0,3,Tannerella serpentiformis,712710,0.999996893905117,0.9997357293868921,1.0,11349,954491,0,3
NZ_CP068103.1,41381,Peptoniphilus,162289,0.9974985582542919,0.9416882143979121,0.9999967548693186,38968,924459,3,2413,Peptoniphilus harei,54005,0.9973867388385069,0.9390783209685605,0.9999967548693186,38860,924459,3,2521
NZ_CP117966.1,26404,Roseburia,841,0.996056294863658,0.855741554309953,1.0,22595,939439,0,3809,Roseburia hominis,301301,0.9957663926745858,0.8451371004393273,1.0,22315,939439,0,4089
NC_076103.1,23008,Deltavirus,39759,0.976807824874229,0.02642559109874826,1.0,608,942835,0,22400,Hepatitis delta virus,12475,0.976807824874229,0.02642559109874826,1.0,608,942835,0,22400
NZ_CP029033.1,39332,Actinobaculum,76833,0.9999782573358196,0.9994660835960542,1.0,39311,926511,0,21,Actinobaculum sp. 313,2495645,0.9999782573358196,0.9994660835960542,1.0,39311,926511,0,21
NZ_CP072246.1,16757,Phocaeicola,909656,0.998156015004509,0.893835412066599,0.9999978927094068,14978,949084,2,1779,Phocaeicola dorei,357276,0.9969518855548987,0.8243719042788089,0.9999989463547033,13814,949085,1,2943
NZ_CP046313.1,63656,Gemella,1378,0.9996427990884647,0.9946116626869423,0.9999977831646876,63313,902185,2,343,Gemella sanguinis,84135,0.9993073408411098,0.9894903858238029,1.0,62987,902187,0,669
