accession_id,total_reads,genus,genus_taxid,genus_accuracy,genus_sensitivity,genus_specificity,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_accuracy,species_sensitivity,species_specificity,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP015905.2,8443,Lactococcus,1357,0.9997483523848625,0.9413715503967784,0.9999964760547924,7948,1986403,7,495,Lactococcus lactis,1358,0.9991437965604483,0.797702238540803,1.0,6735,1986410,0,1708
NZ_CP012069.2,138660,Olsenella,133925,0.9994024622365658,0.9914178566277225,0.9999989225258364,137470,1856191,2,1190,Olsenella sp. oral taxon 807,712411,0.9993568448401963,0.9907471513053512,1.0,137377,1856193,0,1283
NZ_CP032364.1,11522,Lachnoanaerobaculum,1164882,0.9998471065286515,0.973528901232425,1.0,11217,1983331,0,305,Lachnoanaerobaculum umeaense,617123,0.9998471065286515,0.973528901232425,1.0,11217,1983331,0,305
NZ_CP031057.1,14308,Acidipropionibacterium,1912215,0.999791463330882,0.9712049203242941,0.9999979803538925,13896,1980541,4,412,Acidipropionibacterium acidipropionici,1748,0.9995794176312741,0.9414313670673748,0.9999994950884731,13470,1980544,1,838
NZ_CP008849.1,4019,Alteromonas,226,0.9999764393667102,0.9890520029858174,0.9999984930938491,3975,1990831,3,44,Alteromonas australica,589873,0.9987547954661321,0.3819358049265987,1.0,1535,1990834,0,2484
NZ_CP014150.1,20746,Paeniclostridium,1849828,0.9988375083276813,0.8883158199170924,0.9999989868836897,18429,1974105,2,2317,Paeniclostridium sordellii,1505,0.9988375083276813,0.8883158199170924,0.9999989868836897,18429,1974105,2,2317
NZ_CP019668.1,29539,Burkholderia,32008,0.9995262808838546,0.9682792240766445,0.9999959294036475,28602,1965306,8,937,Burkholderia cenocepacia,95486,0.991236446996345,0.4081722468600833,1.0,12057,1965314,0,17482
NZ_CP029462.1,33321,Megasphaera,906,0.9996215259971537,0.9825232366780242,0.9999994876287973,42389,1951709,1,754,Megasphaera stantonii,2144175,0.9996049834248438,0.9763812610665946,0.999999490194399,32534,1961531,1,787
NZ_CP034157.1,15614,Cloacibacterium,501783,0.9994275267400655,0.9285897271679262,0.9999863583933016,14499,1979212,27,1115,Cloacibacterium normanense,237258,0.9977712643488016,0.7153195849878314,0.9999994947553075,11169,1979238,1,4445
NZ_CP125315.1,19261,Lacticaseibacillus,2759736,0.9994465757627253,0.9427859405015316,0.9999989876452223,18159,1975590,2,1102,Lacticaseibacillus rhamnosus,47715,0.9991447991405883,0.9114272363844037,1.0,17555,1975592,0,1706
NZ_CP026548.1,1243,Faecalibacterium,216851,0.9999092664973309,0.9597747385358005,0.9999342900567313,1193,1993479,131,50,Faecalibacterium prausnitzii,853,0.999895731665441,0.8559935639581657,0.9999854535240092,1064,1993581,29,179
NZ_CP017038.2,5874,Tannerella,195950,0.9999684187255903,0.9892747701736466,1.0,5811,1988979,0,63,Tannerella serpentiformis,712710,0.9999679174355203,0.9891045284303711,1.0,5810,1988979,0,64
NZ_CP017042.1,18933,Selenomonas,970,0.9999107703675408,0.9934264893696942,0.9999984757886651,26447,1968228,3,175,Selenomonas sp. oral taxon 920,1884263,0.9996500995311434,0.9632916072466065,0.9999984817199077,18238,1975917,3,695
NZ_AP019822.1,26722,Pseudoleptotrichia,2755140,0.998454522714205,0.8846268991841928,1.0,23639,1968131,0,3083,Pseudoleptotrichia goodfellowii,157692,0.998454522714205,0.8846268991841928,1.0,23639,1968131,0,3083
NZ_CP123971.1,26356,Ligilactobacillus,2767887,0.9992651087573872,0.9445287600546365,0.9999979679928392,24894,1968493,4,1462,Ligilactobacillus salivarius,1624,0.9992004423383578,0.9395204128092275,0.9999994919982098,24762,1968496,1,1594
NZ_CP013195.1,17732,Hoylesella,2974257,0.9992510726354272,0.9159147304308595,0.9999984826421853,16241,1977118,3,1491,Hoylesella enoeca,76123,0.9992490674751473,0.9156327543424317,0.9999989884281235,16236,1977119,2,1496
NZ_CP066811.1,1940,Peptacetobacter,2743582,0.9999102690774708,0.9082474226804124,0.9999994982219494,1762,1992912,1,178,Peptacetobacter hiranonis,89152,0.9999102690774708,0.9082474226804124,0.9999994982219494,1762,1992912,1,178
NZ_CP027234.1,3545,Bacteroides,816,0.9998701658718713,0.9483779971791255,0.9999618341311339,3362,1991232,76,183,Bacteroides heparinolyticus,28113,0.9997277994919926,0.8468265162200282,1.0,3002,1991308,0,543
NZ_CP028105.1,2055,Fusobacterium,848,0.9999097677874009,0.921654501216545,0.9999904656668663,1894,1992779,19,161,Fusobacterium ulcerans,861,0.999902248436351,0.9051094890510949,1.0,1860,1992798,0,195
NZ_AP025575.1,15271,Eggerthella,84111,0.9998375820173215,0.9787833147796478,1.0,14947,1979582,0,324,Eggerthella lenta,84112,0.9995232731434346,0.9377250998624844,1.0,14320,1979582,0,951
NZ_CP065983.1,23022,Aggregatibacter,416916,0.9995363066852545,0.9598210407436365,1.0,22097,1971831,0,925,Aggregatibacter segnis,739,0.9960728935916582,0.6597167926331335,1.0,15188,1971831,0,7834
NZ_CP116810.1,5780,Rhodopseudomonas,1073,0.9999122742377509,0.9698961937716263,0.9999994972532431,5606,1989072,1,174,Rhodopseudomonas palustris,1076,0.9999102690774708,0.9690311418685121,1.0,5601,1989073,0,179
NZ_CP033459.1,5875,Pseudoprevotella,2884814,0.9999523774433504,0.984,0.9999994972292303,5781,1988977,1,94,Pseudoprevotella muciniphila,2133944,0.9999523774433504,0.984,0.9999994972292303,5781,1988977,1,94
NZ_CP014162.1,9774,Aerococcus,1375,0.9999233026192907,0.9847554737057499,0.9999979849668451,9625,1985075,4,149,Aerococcus urinaeequi,51665,0.9993398009778164,0.8652547575199508,1.0,8457,1985079,0,1317
NZ_CP124126.1,22207,Capnocytophaga,1016,0.9991152230264586,0.9205655874273878,0.9999994930666729,20443,1972645,1,1764,Capnocytophaga canimorsus,28188,0.9982815776400566,0.8456342594677354,1.0,18779,1972646,0,3428
NZ_CP049226.1,904,Lactobacillus,1578,0.9999629045348204,0.9469026548672567,0.9999869605491414,856,1993923,26,48,Lactobacillus iners,147802,0.9999759380766402,0.9469026548672567,1.0,856,1993949,0,48
NZ_CP072042.1,144712,Akkermansia,239934,0.9994931957392349,0.9930137099894963,1.0,143701,1850141,0,1011,Akkermansia muciniphila,239935,0.999170364934158,0.9885634916247443,1.0,143057,1850141,0,1655
NZ_CP016844.1,45219,Carnobacterium,2747,0.9990966752938688,0.9601937238771313,0.9999989741664332,43419,1949632,2,1800,Carnobacterium maltaromaticum,2751,0.9990605824088291,0.9585572436365245,1.0,43345,1949634,0,1874
NZ_CP096671.1,7047,Mediterraneibacter,2316020,0.9997097530494728,0.9296154391939833,0.99995824542234,6551,1987723,83,496,[Ruminococcus] gnavus,33038,0.9997403317437425,0.9276287782034909,0.9999959754623943,6537,1987798,8,510
NZ_CP117966.1,23201,Roseburia,841,0.9972709768589465,0.765354941597345,1.0,17757,1971652,0,5444,Roseburia hominis,301301,0.9971727240052275,0.7569070298694022,1.0,17561,1971652,0,5640
NZ_CP047311.1,3081,Pseudomonas,286,0.9999744342064303,0.9883154819863681,0.9999924690175381,3045,1991757,15,36,Pseudomonas putida,303,0.9986470181010831,0.12398571892242778,1.0,382,1991772,0,2699
NZ_CP012117.1,19106,Dermabacter,36739,0.9996586214623333,0.9643567465717575,1.0,18425,1975747,0,681,Dermabacter vaginalis,1630135,0.9991453004306583,0.9107610174814195,1.0,17401,1975747,0,1705
NZ_CP040121.1,3346,Duncaniella,2518495,0.9999458606724405,0.9689181111775254,0.9999979914707807,3242,1991503,4,104,Duncaniella sp. B8,2576606,0.9983362182576861,0.008069336521219366,1.0,27,1991507,0,3319
NZ_CP121210.1,12324,Riemerella,34084,0.9995698931199442,0.931110029211295,0.9999954603438336,11475,1982520,9,849,Riemerella anatipestifer,34085,0.9995698931199442,0.931110029211295,0.9999954603438336,11475,1982520,9,849
NZ_CP123403.1,1161,Trueperella,1069494,0.9999764393667102,0.9595176571920758,1.0,1114,1993692,0,47,Trueperella pyogenes,1661,0.9999674161454504,0.9440137812230835,1.0,1096,1993692,0,65
NZ_CP035997.1,29372,Bacillus,1386,0.9996957169275129,0.9808661310091243,0.9999771048410033,28810,1965436,45,562,Bacillus mycoides,1405,0.9894683969194723,0.28476099686776524,0.9999994912186889,8364,1965480,1,21008
NZ_CP012672.1,11164,Sorangium,39643,0.9995332989448346,0.9166965245431745,0.9999994958887205,10234,1983688,1,930,Sorangium cellulosum,56,0.9946016072362224,0.035471157291293444,0.9999994958887205,396,1983688,1,10768
NZ_CP068112.1,3957,Mobiluncus,2050,0.9999744342064303,0.9873641647712914,0.9999994977135923,3907,1990895,1,50,Mobiluncus curtisii,2051,0.9999744342064303,0.9873641647712914,0.9999994977135923,3907,1990895,1,50
NZ_AP019697.1,2938,Dialister,39948,0.9999829561376201,0.988427501701838,1.0,2904,1991915,0,34,Dialister hominis,2582419,0.998864577991461,0.22906739278420693,1.0,673,1991915,0,2265
NZ_CP121769.1,1051,Glaesserella,2094023,0.9999202948788708,0.8506184586108468,0.9999989968913664,894,1993800,2,157,Glaesserella parasuis,738,0.9999182897185908,0.8468125594671742,0.9999989968913664,890,1993800,2,161
NZ_CP126745.1,59339,Cutibacterium,1912216,0.9996716550041532,0.9889785806973491,0.999999483341376,58685,1935513,1,654,Cutibacterium acnes,1747,0.9989523037537101,0.9647786447361769,1.0,57249,1935514,0,2090
