accession_id,total_reads,genus,genus_taxid,genus_accuracy,genus_sensitivity,genus_specificity,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_accuracy,species_sensitivity,species_specificity,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP071986.1,7886,Helicobacter,209,0.9999829550695634,0.9980978950038042,0.9999979787322204,7871,989476,2,15,Helicobacter pylori,210,0.999956886352425,0.9946741060106518,0.9999989893661102,7844,989477,1,42
NZ_CP068103.1,6991,Peptoniphilus,162289,0.9994004195058174,0.9151766557001859,0.9999949513970999,6398,990368,5,593,Peptoniphilus harei,54005,0.999352292643408,0.9080246030610786,0.9999969708382599,6348,990370,3,643
NZ_CP054018.1,9526,Rothia,32207,0.9999659101391267,0.9964308209111904,1.0,9492,987838,0,34,Rothia dentocariosa,2047,0.9998145110511307,0.9805794667226538,1.0,9341,987838,0,185
NZ_CP040348.1,28782,Collinsella,102106,0.9996490749615988,0.9878396219859634,1.0,28432,968582,0,350,Collinsella aerofaciens,74426,0.9996400511748971,0.9875269265513168,1.0,28423,968582,0,359
NZ_CP066811.1,186902,Peptacetobacter,2743582,0.9954299533570492,0.9756128880375812,1.0,182344,810462,0,4558,Peptacetobacter hiranonis,89152,0.9954299533570492,0.9756128880375812,1.0,182344,810462,0,4558
NZ_CP033459.1,4871,Pseudoprevotella,2884814,0.9999879682843976,0.9975364401560255,1.0,4859,992493,0,12,Pseudoprevotella muciniphila,2133944,0.9999879682843976,0.9975364401560255,1.0,4859,992493,0,12
NZ_CP027228.1,6698,Mogibacterium,86331,0.999942849350889,0.9914899970140341,1.0,6641,990666,0,57,Mogibacterium diversum,114527,0.9999268070634192,0.9891012242460436,1.0,6625,990666,0,73
NZ_AP025575.1,11682,Eggerthella,84111,0.9999308176352866,0.9941790789248416,0.999998985474017,11614,985681,1,68,Eggerthella lenta,84112,0.9997102361825773,0.975346687211094,0.999998985474017,11394,985681,1,288
NZ_CP073804.1,7798,Macrococcus,69965,0.9999298149923198,0.9910233393177738,1.0,7728,989566,0,70,Macrococcus canis,1855823,0.9996821621795052,0.9593485509104899,1.0,7481,989566,0,317
NZ_CP050134.2,13068,Corynebacterium,1716,0.9999869656414309,0.9993112947658402,0.9999959361817989,13059,984292,4,9,Corynebacterium matruchotii,43768,0.9999889709273645,0.9991582491582491,1.0,13057,984296,0,11
