accession_id,total_reads,genus,genus_taxid,genus_accuracy,genus_sensitivity,genus_specificity,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_accuracy,species_sensitivity,species_specificity,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP120209.1,1917,Chryseobacterium,59732,0.999663745564028,0.8304642670839854,1.0,1592,964613,0,325,Chryseobacterium indologenes,253,0.9980973172069154,0.0406885758998435,1.0,78,964613,0,1839
NZ_CP039381.1,6900,Ruminococcus,1263,0.9999834459354598,0.9976811594202899,1.0,6884,959630,0,16,Ruminococcus bovis,2564099,0.9999834459354598,0.9976811594202899,1.0,6884,959630,0,16
NZ_CP019668.1,4346,Burkholderia,32008,0.9999917229677299,0.9986194201564658,0.9999979213954919,4340,962182,2,6,Burkholderia cenocepacia,95486,0.9990067561275905,0.7791072250345145,1.0,3386,962184,0,960
NZ_CP097775.1,9495,Paenibacillus,44249,0.9999896537096624,0.9997893628225382,0.9999916408490808,9493,957027,8,2,Paenibacillus polymyxa,1406,0.9993864649829803,0.9375460768825697,1.0,8902,957035,0,593
NZ_CP017042.1,41697,Selenomonas,970,0.9999989653709662,1.0,0.9999989187237047,41697,924832,1,0,Selenomonas sp. oral taxon 920,1884263,0.9998251476932946,0.9959469506199486,1.0,41528,924833,0,169
NZ_CP084018.1,1290,Megamonas,158846,0.9999989653709662,0.9992248062015504,1.0,1289,965240,0,1,Megamonas funiformis,437897,0.9999979307419324,0.9984496124031008,1.0,1288,965240,0,2
NZ_CP068112.1,32051,Mobiluncus,2050,0.9998892946933877,0.9966615706218215,1.0,31944,934479,0,107,Mobiluncus curtisii,2051,0.9998892946933877,0.9966615706218215,1.0,31944,934479,0,107
NZ_CP040004.1,11508,Candidatus Nanosynbacter,2093823,0.9999927575967636,0.9993917274939172,1.0,11501,955022,0,7,Candidatus Nanosynbacter featherlites,2572088,0.999948268548312,0.9956551963851233,1.0,11458,955022,0,50
NC_012753.1,6492,unclassified Caudoviricetes genus,,0.9892729661779769,0.0,1.0,0,956162,0,10368,Streptococcus phage 5093,646413,0.9997527236609314,0.9631854590264941,1.0,6253,960038,0,239
NZ_CP012117.1,2445,Dermabacter,36739,0.9999513724354133,0.9811860940695296,0.9999989627470607,2399,964084,1,46,Dermabacter vaginalis,1630135,0.9999006756127591,0.9611451942740287,0.9999989627470607,2350,964084,1,95
NZ_CP027228.1,35305,Mogibacterium,86331,0.999926541338603,0.9979889534060331,1.0,35234,931225,0,71,Mogibacterium diversum,114527,0.9998903293224215,0.9969975924090072,1.0,35199,931225,0,106
NZ_CP029197.1,7669,Streptomyces,1883,0.9999751689031897,0.997783283348546,0.9999926996717982,7652,958854,7,17,Streptomyces venezuelae,54571,0.9998530826772061,0.9814838962055027,1.0,7527,958861,0,142
NZ_CP077403.1,21530,Jonesia,43673,0.9999730996451223,0.9987923827217836,1.0,21504,945000,0,26,Jonesia denitrificans,43674,0.9999730996451223,0.9987923827217836,1.0,21504,945000,0,26
NC_001422.1,9064,Sinsheimervirus,1910954,0.9906221224379999,0.0,1.0,0,957466,0,9064,Sinsheimervirus phiX174,10847,0.9906221224379999,0.0,1.0,0,957466,0,9064
