accession_id,total_reads,genus,genus_taxid,genus_accuracy,genus_sensitivity,genus_specificity,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_accuracy,species_sensitivity,species_specificity,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_AP019829.2,79626,Leptotrichia,32067,0.9975828673961454,0.9696832692839022,1.0,77212,919078,0,2414,Leptotrichia wadei,157687,0.9903064371425367,0.8784191093361465,1.0,69945,919078,0,9681
NZ_CP050497.1,12718,Treponema,157,0.9999919896185456,0.9994495989935525,0.9999989857868165,12711,985985,1,7,Treponema vincentii,69710,0.9942625642833112,0.5494574618650732,1.0,6988,985986,0,5730
NZ_CP019668.1,188578,Burkholderia,32008,0.9990437607138852,0.9949357825409114,1.0,187623,810126,0,955,Burkholderia cenocepacia,95486,0.9301254425735753,0.6299462291465601,1.0,118794,810126,0,69784
NZ_CP027232.1,17359,Capnocytophaga,1016,0.9999869831301367,0.9992511089348465,1.0,17346,981345,0,13,Capnocytophaga sp. oral taxon 864,1316593,0.9923701116647174,0.5610346218100121,1.0,9739,981345,0,7620
NZ_CP027235.1,157762,Haemophilus,724,0.9984630080584438,0.9902828311000114,0.9999976217146961,156229,840940,2,1533,Haemophilus sp. oral taxon 036,712310,0.9750867123792435,0.8422877499017507,1.0,132881,840942,0,24881
NZ_CP032621.1,21432,Streptococcus,1301,0.9996795847418254,0.9860955580440462,0.9999774883553402,21134,977250,22,298,Streptococcus gwangjuense,1433513,0.9951877633412903,0.7757558790593505,1.0,16626,977272,0,4806
NZ_CP083898.1,5892,Zymomonas,541,0.9999789727486823,0.9964358452138493,1.0,5871,992812,0,21,Zymomonas mobilis,542,0.9999789727486823,0.9964358452138493,1.0,5871,992812,0,21
NZ_CP008849.1,13924,Alteromonas,226,0.9999719636649097,0.9979890835966676,1.0,13896,984780,0,28,Alteromonas australica,589873,0.9941353994777231,0.5793593794886527,1.0,8067,984780,0,5857
NZ_CP089305.1,37319,Limosilactobacillus,2742598,0.9984529950816258,0.9586001768536134,1.0,35774,961385,0,1545,Limosilactobacillus fermentum,1613,0.9982297056985854,0.9526246683994748,1.0,35551,961385,0,1768
NZ_CP126745.1,13942,Cutibacterium,1912216,0.9999569441996828,0.9969157940037298,1.0,13899,984762,0,43,Cutibacterium acnes,1747,0.9997877248914593,0.9847941471811792,1.0,13730,984762,0,212
NC_002628.3,9348,Methanothermobacter,145260,0.990785057434435,0.015511339323919555,1.0,145,989356,0,9203,Methanothermobacter wolfeii,145261,0.9907119627036639,0.007702182284980745,1.0,72,989356,0,9276
NZ_CP031255.1,15823,Neisseria,482,0.9997687002355052,0.9855905959678949,0.9999969477485067,15595,982878,3,228,Neisseria elongata,495,0.9992480254409715,0.9525374454907414,1.0,15072,982881,0,751
NZ_CP027228.1,21357,Mogibacterium,86331,0.9998548118361397,0.9932106569274711,1.0,21212,977347,0,145,Mogibacterium diversum,114527,0.9997797145100049,0.9896989277520251,1.0,21137,977347,0,220
NZ_CP054018.1,72235,Rothia,32207,0.9996185055832358,0.9947255485567938,1.0,71854,926469,0,381,Rothia dentocariosa,2047,0.9984950495842612,0.9791929120232574,1.0,70732,926469,0,1503
NC_000866.4,12562,Tequatrovirus,10663,0.9991939553661545,0.9359178474765165,1.0,11757,986142,0,805,Tequatrovirus T4,10665,0.9925112946378507,0.40463302021971026,1.0,5083,986142,0,7479
NZ_CP072373.1,59583,Prevotella,838,0.9989706659831141,0.9835691388483292,0.999947823549894,58604,939072,49,979,Prevotella denticola,28129,0.995674394014643,0.9275464478122954,0.9999968055234629,55266,939118,3,4317
NZ_CP013195.1,27460,Hoylesella,2974257,0.9983638795879459,0.9408594319009468,0.9999897039260989,25836,971234,10,1624,Hoylesella enoeca,76123,0.9983598743972188,0.9404952658412236,0.9999958815704396,25826,971240,4,1634
NZ_CP014239.1,71216,Selenomonas,970,0.9999879844278184,0.999831498539654,1.0,71204,927488,0,12,Selenomonas sp. oral taxon 136,713030,0.9893281693074224,0.8503426196360369,1.0,60558,927488,0,10658
NZ_CP012544.1,68099,Campylobacter,194,0.9998698313013665,0.998179121573004,0.9999935525813852,67975,930599,6,124,Campylobacter showae,204,0.9992330059757446,0.9887663548657102,0.9999989254302308,67334,930604,1,765
NZ_CP020566.1,35819,Veillonella,29465,0.9999439273298194,0.9984924202239035,0.9999979229087586,35765,962883,2,54,Veillonella atypica,39777,0.9993781941396049,0.9826628325748904,1.0,35198,962885,0,621
NZ_CP024700.1,4373,Fusobacterium,848,0.9999098832086384,0.9828493025383033,0.9999849144801882,4298,994316,15,75,Fusobacterium pseudoperiodonticum,2663009,0.9989135920152518,0.7518865767207866,1.0,3288,994331,0,1085
NZ_CP032364.1,22889,Lachnoanaerobaculum,1164882,0.999906879315593,0.9959369129276071,1.0,22796,975815,0,93,Lachnoanaerobaculum umeaense,617123,0.999906879315593,0.9959369129276071,1.0,22796,975815,0,93
NZ_CP046313.1,7970,Gemella,1378,0.9998598183245486,0.9826850690087829,0.9999979812946764,7832,990732,2,138,Gemella sanguinis,84135,0.999784720998414,0.9730238393977415,1.0,7755,990734,0,215
NC_001422.1,21418,Sinsheimervirus,1910954,0.9785542062513017,0.0,1.0,0,977286,0,21418,Sinsheimervirus phiX174,10847,0.9785542062513017,0.0,1.0,0,977286,0,21418
