accession_id,total_reads,genus,genus_taxid,genus_accuracy,genus_sensitivity,genus_specificity,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_accuracy,species_sensitivity,species_specificity,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP058277.1,8474,Mycobacterium,1763,0.9998063436224751,0.9765164031154119,0.9999055234128561,8275,1989723,188,199,Mycobacterium marinum,1781,0.9966337817787864,0.20616001888128394,1.0,1747,1989911,0,6727
NC_002628.3,7378,Methanothermobacter,145260,0.9963330389289351,0.006776904310111141,1.0,50,1991007,0,7328,Methanothermobacter wolfeii,145261,0.9963195280188752,0.003117375982651125,1.0,23,1991007,0,7355
NC_000866.4,111602,Tequatrovirus,10663,0.9884691888700126,0.793525205641476,1.0,88559,1886783,0,23043,Tequatrovirus T4,10665,0.9570067829772542,0.23014820522929696,1.0,25685,1886783,0,85917
NZ_CP032621.1,67400,Streptococcus,1301,0.9990942686219122,0.973353115727003,0.999992749814214,65604,1930971,14,1796,Streptococcus gwangjuense,1433513,0.9852646011654411,0.5631008902077151,1.0,37953,1930985,0,29447
NZ_CP027228.1,9223,Mogibacterium,86331,0.9998849070624529,0.9750623441396509,1.0,8993,1989162,0,230,Mogibacterium diversum,114527,0.9998313638262897,0.9634609129350536,1.0,8886,1989162,0,337
NZ_CP126745.1,51641,Cutibacterium,1912216,0.9997302822028789,0.9896206502585155,0.9999984589653288,51105,1946741,3,536,Cutibacterium acnes,1747,0.9990552371039615,0.9634592668616022,0.9999994863217763,49754,1946743,1,1887
NZ_CP027232.1,24897,Capnocytophaga,1016,0.9997878286716524,0.9829698357231795,1.0,24473,1973488,0,424,Capnocytophaga sp. oral taxon 864,1316593,0.9919064644700596,0.35036349761015384,1.0,8723,1973488,0,16174
NZ_CP054018.1,60437,Rothia,32207,0.999663728460732,0.988947168125486,0.9999979359611301,59769,1937944,4,668,Rothia dentocariosa,2047,0.9983967053395617,0.9470026639310356,0.9999994839902825,57234,1937947,1,3203
NC_001422.1,31184,Sinsheimervirus,1910954,0.9843953992849226,0.0,1.0,0,1967201,0,31184,Sinsheimervirus phiX174,10847,0.9843953992849226,0.0,1.0,0,1967201,0,31184
NZ_CP027235.1,42490,Haemophilus,724,0.9992939298483525,0.9668863261943987,0.999997954900442,41083,1955891,4,1407,Haemophilus sp. oral taxon 036,712310,0.9927031077595158,0.6568133678512591,1.0,27908,1955895,0,14582
NZ_AP026979.1,166715,Nocardia,1817,0.9880298340910285,0.8565216087334673,0.9999994540501291,142795,1831669,1,23920,Nocardia cyriacigeorgica,135487,0.9856053763413957,0.8274540383288846,1.0,137949,1831670,0,28766
NZ_CP050497.1,43577,Treponema,157,0.9996702337137239,0.9850609266356105,0.999995907526468,42926,1954800,8,651,Treponema vincentii,69710,0.9865696549964096,0.3841476007985864,0.999998976881617,16740,1954806,2,26837
NC_038308.1,105634,Enterovirus,12059,0.9998583856464095,0.9973209383342484,1.0,105351,1892751,0,283,Enterovirus D,138951,0.9998568844341806,0.9972925383872617,1.0,105348,1892751,0,286
NZ_CP072373.1,53150,Prevotella,838,0.9992198700450614,0.9706867356538099,0.9999994859232946,51592,1945234,1,1558,Prevotella denticola,28129,0.9960998506293832,0.8533584195672624,1.0,45356,1945235,0,7794
NZ_CP008849.1,39081,Alteromonas,226,0.9997848262471946,0.9889972109209079,1.0,38651,1959304,0,430,Alteromonas australica,589873,0.9880723684375133,0.3900872546761854,1.0,15245,1959304,0,23836
NZ_AP025697.1,78252,Actinomyces,1654,0.9993815005617036,0.9842687726831263,0.9999973960137136,77021,1920128,5,1231,Actinomyces naeslundii,1655,0.9964441286338719,0.909190819403977,1.0,71146,1920133,0,7106
NZ_AP019829.2,46872,Leptotrichia,32067,0.9970005779667082,0.8723331626557433,0.9999948757707481,40888,1951503,10,5984,Leptotrichia wadei,157687,0.9929958441441464,0.7013995562382659,0.9999994875770748,32876,1951512,1,13996
NC_005082.1,310536,Mammarenavirus,1653394,0.9984977869629726,0.990332843857073,1.0,307534,1687849,0,3002,Guanarito mammarenavirus,45219,0.9984967861548201,0.9903264033799624,1.0,307532,1687849,0,3004
NZ_CP046313.1,2392,Gemella,1378,0.9999149313070305,0.9293478260869565,0.999999498996239,2223,1995992,1,169,Gemella sanguinis,84135,0.9998884098909869,0.9067725752508361,1.0,2169,1995993,0,223
NZ_CP014239.1,50169,Selenomonas,970,0.9998113476632381,0.992525264605633,0.999998973419785,49794,1948214,2,375,Selenomonas sp. oral taxon 136,713030,0.9926961021024477,0.7090633658235165,1.0,35573,1948216,0,14596
NZ_CP089305.1,30981,Limosilactobacillus,2742598,0.9989386429541856,0.9315386850004842,1.0,28860,1967404,0,2121,Limosilactobacillus fermentum,1613,0.9988095387025022,0.9232110002905006,1.0,28602,1967404,0,2379
NZ_CP031255.1,27152,Neisseria,482,0.999308441566565,0.9492486741308191,0.9999979708131915,25774,1971229,4,1378,Neisseria elongata,495,0.9984577546368693,0.8864908662345315,1.0,24070,1971233,0,3082
NZ_CP032364.1,42992,Lachnoanaerobaculum,1164882,0.9993810001576273,0.9712272050614068,1.0,41755,1955393,0,1237,Lachnoanaerobaculum umeaense,617123,0.9993810001576273,0.9712272050614068,1.0,41755,1955393,0,1237
NZ_CP020566.1,16964,Veillonella,29465,0.9998924131235973,0.9874439990568262,0.999998990623396,16751,1981419,2,213,Veillonella atypica,39777,0.9995406290579643,0.9458854043857581,1.0,16046,1981421,0,918
NZ_CP019668.1,192847,Burkholderia,32008,0.9968674704824145,0.967622000860786,0.9999911383753762,186603,1805522,16,6244,Burkholderia cenocepacia,95486,0.9430920468278134,0.41028898556887067,1.0,79123,1805538,0,113724
NC_003461.1,1508,Respirovirus,186938,0.9999804842410246,0.9741379310344828,1.0,1469,1996877,0,39,Respirovirus laryngotracheitidis,3049952,0.9992453906529523,0.0,1.0,0,1996877,0,1508
NZ_CP024700.1,29648,Fusobacterium,848,0.9987499906174235,0.9162506745817594,0.9999923809020708,27165,1968722,15,2483,Fusobacterium pseudoperiodonticum,2663009,0.9934301948823675,0.5571708041014571,1.0,16519,1968737,0,13129
NZ_CP012544.1,192998,Campylobacter,194,0.9974764622432615,0.9739012839511291,0.999996676612826,187961,1805381,6,5037,Campylobacter showae,204,0.9945701153681598,0.9437766194468337,1.0,182147,1805387,0,10851
NZ_CP083898.1,16151,Zymomonas,541,0.9998173525121535,0.9774007801374528,1.0,15786,1982234,0,365,Zymomonas mobilis,542,0.9998173525121535,0.9774007801374528,1.0,15786,1982234,0,365
NZ_CP121767.1,136040,Rickettsia,780,0.9988030334495105,0.9824242869744193,0.9999994630425619,133649,1862344,1,2391,Rickettsia rickettsii,783,0.9433027169439322,0.16713466627462512,1.0,22737,1862345,0,113303
