read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_CP039712.1,48601,root,48598,Bacteria,48598,Bacillota,48582,Bacilli,48579,Lactobacillales,48574,Enterococcaceae,48570,Vagococcus,48522,Vagococcus zengguangii,48362
NZ_CP033459.1,113519,root,113512,Bacteria,113511,Bacteroidota,113509,Bacteroidia,113458,Bacteroidales,113458,Prevotellaceae,113457,Pseudoprevotella,113436,Pseudoprevotella muciniphila,113436
NZ_AP019735.1,3725,root,3725,Bacteria,3725,Bacteroidota,3725,Bacteroidia,3705,Bacteroidales,3705,Rikenellaceae,3644,Alistipes,3644,Alistipes communis,3639
NZ_CP050497.1,21036,root,21036,Bacteria,21036,Spirochaetota,21036,Spirochaetia,21036,Spirochaetales,21036,Treponemataceae,21036,Treponema,21036,Treponema vincentii,15093
NZ_CP027228.1,54433,root,54429,Bacteria,54429,Bacillota,54424,Clostridia,54289,Eubacteriales,0,Eubacteriales Family XIII. Incertae Sedis,0,Mogibacterium,54286,Mogibacterium diversum,54144
NC_001422.1,21633,root,21633,Viruses,42,Phixviricota,42,Malgrandaviricetes,42,Petitvirales,42,Microviridae,42,Sinsheimervirus,0,Sinsheimervirus phiX174,0
NZ_CP036259.1,105882,root,105874,Bacteria,105874,Bacillota,105874,Negativicutes,105872,Selenomonadales,105867,Sporomusaceae,105867,Sporomusa,105867,Sporomusa termitida,105861
NZ_CP085178.1,20205,root,20203,Bacteria,20203,Bacillota,20199,Bacilli,20199,Lactobacillales,20198,Lactobacillaceae,20195,Pediococcus,20157,Pediococcus pentosaceus,20125
NZ_CP019668.1,34951,root,34951,Bacteria,34951,Pseudomonadota,34951,Betaproteobacteria,34951,Burkholderiales,34950,Burkholderiaceae,34938,Burkholderia,34904,Burkholderia cenocepacia,22060
NZ_CP017038.2,24354,root,24351,Bacteria,24351,Bacteroidota,24351,Bacteroidia,24350,Bacteroidales,24350,Tannerellaceae,24348,Tannerella,24348,Tannerella serpentiformis,24347
NC_012756.1,101624,root,101624,Viruses,101414,Uroviricota,101414,Caudoviricetes,101414,unclassified Caudoviricetes order,0,unclassified Caudoviricetes family,0,unclassified Caudoviricetes genus,0,Streptococcus phage PH10,101414
NZ_CP027286.1,10398,root,10398,Bacteria,10396,Bacillota,10396,Clostridia,10396,Eubacteriales,10396,Clostridiaceae,10396,Clostridium,10395,Clostridium chauvoei,10325
NZ_CP066560.1,8729,root,8729,Bacteria,8728,Pseudomonadota,8711,Gammaproteobacteria,8709,Pasteurellales,8686,Pasteurellaceae,8686,Histophilus,8401,Histophilus somni,8401
NZ_CP072246.1,6717,root,6717,Bacteria,6717,Bacteroidota,6714,Bacteroidia,6703,Bacteroidales,6703,Bacteroidaceae,6181,Phocaeicola,5971,Phocaeicola dorei,5570
NZ_CP047311.1,59721,root,59716,Bacteria,59716,Pseudomonadota,59716,Gammaproteobacteria,59713,Pseudomonadales,59652,Pseudomonadaceae,59650,Pseudomonas,59619,Pseudomonas putida,15468
NZ_CP012672.1,9491,root,9490,Bacteria,9488,Myxococcota,9477,unclassified Myxococcota class,0,Polyangiales,9477,Polyangiaceae,9477,Sorangium,9477,Sorangium cellulosum,1489
NZ_CP117966.1,28235,root,28235,Bacteria,28235,Bacillota,28232,Clostridia,28162,Eubacteriales,18,Lachnospiraceae,27766,Roseburia,27000,Roseburia hominis,26947
NZ_CP068103.1,7827,root,7825,Bacteria,7821,Bacillota,7783,Tissierellia,7628,Tissierellales,7538,Peptoniphilaceae,7538,Peptoniphilus,7354,Peptoniphilus harei,7341
NZ_CP046313.1,71312,root,71293,Bacteria,71278,Bacillota,71156,Bacilli,71135,Bacillales,71080,unclassified Bacillales family,0,Gemella,71059,Gemella sanguinis,70698
NC_000866.4,3297,root,3297,Viruses,3297,Uroviricota,3297,Caudoviricetes,3297,unclassified Caudoviricetes order,0,Straboviridae,3267,Tequatrovirus,3260,Tequatrovirus T4,1992
NZ_CP017042.1,39691,root,39690,Bacteria,39690,Bacillota,39690,Negativicutes,39690,Selenomonadales,39690,Selenomonadaceae,39690,Selenomonas,39690,Selenomonas sp. oral taxon 920,39531
NZ_CP017761.1,165959,root,165958,Bacteria,165957,Bacillota,165946,Bacilli,165945,Lactobacillales,165616,Carnobacteriaceae,164686,Marinilactibacillus,163869,Marinilactibacillus sp. 15R,163869
NZ_CP008852.1,10082,root,10080,Bacteria,10080,Bacillota,10080,Negativicutes,10080,Selenomonadales,10079,Sporomusaceae,10079,Pelosinus,10079,Pelosinus sp. UFO1,10073
NZ_CP098491.1,4912,root,4912,Bacteria,4910,Bacillota,4895,Bacilli,4894,Bacillales,4892,Bacillaceae,4890,Bacillus,4882,Bacillus subtilis,349
NZ_CP118095.1,23666,root,23662,Bacteria,23658,Bacillota,23462,Bacilli,23377,Lactobacillales,23367,Aerococcaceae,23320,Aerococcus,23318,Aerococcus christensenii,23311
