read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_CP019962.1,11042,root,11031,Bacteria,11028,Bacillota,11028,Clostridia,11028,Eubacteriales,11028,Eubacteriaceae,11027,Eubacterium,11026,Eubacterium limosum,9541
NC_001722.1,47780,root,47777,Viruses,47777,Artverviricota,47777,Revtraviricetes,47777,Ortervirales,47777,Retroviridae,47777,Lentivirus,47777,Human immunodeficiency virus 2,47777
NZ_CP019668.1,51781,root,51780,Bacteria,51774,Pseudomonadota,51769,Betaproteobacteria,51740,Burkholderiales,51722,Burkholderiaceae,51691,Burkholderia,51444,Burkholderia cenocepacia,22562
NZ_CP120398.1,62682,root,62682,Bacteria,62513,Pseudomonadota,62451,Gammaproteobacteria,62434,Enterobacterales,62349,Enterobacteriaceae,62116,Salmonella,59865,Salmonella enterica,26074
NZ_CP050497.1,48312,root,48307,Bacteria,48305,Spirochaetota,48299,Spirochaetia,48299,Spirochaetales,48299,Treponemataceae,48298,Treponema,48298,Treponema vincentii,26184
NZ_CP008852.1,18342,root,18338,Bacteria,18338,Bacillota,18336,Negativicutes,18332,Selenomonadales,18330,Sporomusaceae,18326,Pelosinus,18323,Pelosinus sp. UFO1,18265
NZ_CP027286.1,44203,root,44024,Bacteria,43915,Bacillota,43897,Clostridia,43883,Eubacteriales,43878,Clostridiaceae,43874,Clostridium,43827,Clostridium chauvoei,43049
NC_076948.1,14718,root,14717,Viruses,14716,Kitrinoviricota,14716,Alsuviricetes,14716,Hepelivirales,14716,Matonaviridae,14716,Rubivirus,14716,Rubivirus rubellae,14716
NZ_CP036259.1,10788,root,10788,Bacteria,10787,Bacillota,10785,Negativicutes,10783,Selenomonadales,10779,Sporomusaceae,10776,Sporomusa,10775,Sporomusa termitida,10764
NZ_AP019735.1,6183,root,6182,Bacteria,6182,Bacteroidota,6181,Bacteroidia,6124,Bacteroidales,6124,Rikenellaceae,6042,Alistipes,6042,Alistipes communis,5991
NZ_CP039712.1,38437,root,38416,Bacteria,38413,Bacillota,38340,Bacilli,38324,Lactobacillales,38286,Enterococcaceae,38238,Vagococcus,38148,Vagococcus zengguangii,37868
NZ_CP012672.1,12609,root,12531,Bacteria,12525,Myxococcota,12449,unclassified Myxococcota class,0,Polyangiales,12448,Polyangiaceae,12447,Sorangium,12443,Sorangium cellulosum,955
NZ_CP098483.1,19440,root,19440,Bacteria,19424,Pseudomonadota,19383,Gammaproteobacteria,19365,Xanthomonadales,19301,Xanthomonadaceae,19300,Stenotrophomonas,19121,Stenotrophomonas maltophilia,8663
