accession_id,total_reads,genus,genus_taxid,genus_accuracy,genus_sensitivity,genus_specificity,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_accuracy,species_sensitivity,species_specificity,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP126983.1,33546,Porphyromonas,836,0.9983951153586254,0.9524533476420438,0.9999989593284755,31951,960917,1,1595,Porphyromonas gingivalis,837,0.9982513193036651,0.9481607345138019,1.0,31807,960918,0,1739
NZ_CP027286.1,75456,Clostridium,1485,0.9980833896450751,0.9751908396946565,0.9999630035864758,73584,918974,34,1872,Clostridium chauvoei,46867,0.9968988319335843,0.9591284987277354,1.0,72372,919008,0,3084
NZ_CP008852.1,5353,Pelosinus,365348,0.999989944331821,0.9981318886605641,1.0,5343,989111,0,10,Pelosinus sp. UFO1,484770,0.9999748608295524,0.9953297216514104,1.0,5328,989111,0,25
NZ_CP045696.1,36292,Sodaliphilus,2815786,0.9996088345078353,0.9892813843271244,1.0,35903,958172,0,389,Sodaliphilus pleomorphus,2606626,0.9996088345078353,0.9892813843271244,1.0,35903,958172,0,389
NZ_CP033719.1,4375,Propionibacterium,1743,0.9999416771245616,0.9867428571428571,1.0,4317,990089,0,58,Propionibacterium acidifaciens,556499,0.9999346381568363,0.9851428571428571,1.0,4310,990089,0,65
NZ_CP017042.1,3771,Selenomonas,970,0.9999949721659105,0.9992044550517104,0.999997981211132,3768,990691,2,3,Selenomonas sp. oral taxon 920,1884263,0.9999416771245616,0.9846194643330681,1.0,3713,990693,0,58
NZ_CP036259.1,79029,Sporomusa,2375,0.999926593622293,0.9990762884510749,1.0,78956,915435,0,73,Sporomusa termitida,2377,0.999926593622293,0.9990762884510749,1.0,78956,915435,0,73
NZ_CP033459.1,95100,Pseudoprevotella,2884814,0.9996571017150948,0.9964143007360673,1.0,94759,899364,0,341,Pseudoprevotella muciniphila,2133944,0.9996571017150948,0.9964143007360673,1.0,94759,899364,0,341
NZ_CP073804.1,27563,Macrococcus,69965,0.9996470460469157,0.9873018176541015,0.9999989657679534,27213,966900,1,350,Macrococcus canis,1855823,0.9985429336808572,0.9474295250879803,1.0,26114,966901,0,1449
NZ_CP118095.1,6509,Aerococcus,1375,0.999163368407504,0.8747887540328776,0.9999827927385356,5694,987938,17,815,Aerococcus christensenii,87541,0.9991764407761367,0.8741742203103395,1.0,5690,987955,0,819
NZ_CP071986.1,2791,Helicobacter,209,0.9999909498986389,0.9967753493371552,1.0,2782,991673,0,9,Helicobacter pylori,210,0.9999859220645494,0.9949838767466858,1.0,2777,991673,0,14
NZ_CP012196.1,4562,Campylobacter,194,0.9999738552627345,0.9960543621218764,0.9999919183919216,4544,989894,8,18,Campylobacter gracilis,824,0.9999778775300061,0.9951775537045155,1.0,4540,989902,0,22
NZ_CP029033.1,7708,Actinobaculum,76833,0.9999849164977315,0.9980539699014012,1.0,7693,986756,0,15,Actinobaculum sp. 313,2495645,0.9999849164977315,0.9980539699014012,1.0,7693,986756,0,15
NZ_CP012069.2,7239,Olsenella,133925,0.9999929610322746,0.9990330156098909,1.0,7232,987225,0,7,Olsenella sp. oral taxon 807,712411,0.999988938765003,0.9984804531012571,1.0,7228,987225,0,11
NZ_CP019962.1,35292,Eubacterium,1730,0.999916537954114,0.9977048622917375,0.9999979148682405,35211,959170,2,81,Eubacterium limosum,1736,0.995970693760659,0.8864615210245949,1.0,31285,959172,0,4007
NZ_CP039712.1,6459,Vagococcus,2737,0.9999698329954629,0.9956649636166589,0.9999979757187464,6431,988003,2,28,Vagococcus zengguangii,2571750,0.9999195546545677,0.9876141817618826,1.0,6379,988005,0,80
NZ_CP020566.1,16497,Veillonella,29465,0.9999527383595586,0.9971509971509972,1.0,16450,977967,0,47,Veillonella atypica,39777,0.9996219068764681,0.9772079772079773,1.0,16121,977967,0,376
NZ_CP017761.1,4726,Marinilactibacillus,191769,0.9999145268204782,0.9820143884892086,1.0,4641,989738,0,85,Marinilactibacillus sp. 15R,1911586,0.9999145268204782,0.9820143884892086,1.0,4641,989738,0,85
NZ_CP054018.1,7880,Rothia,32207,0.9999487160922869,0.9936548223350253,0.9999989864015634,7830,986583,1,50,Rothia dentocariosa,2047,0.9997807864336969,0.9723350253807107,1.0,7662,986584,0,218
NZ_CP025330.1,8716,Brevibacterium,1696,0.9997214579914406,0.9683340982101881,0.9999989855419438,8440,985747,1,276,Brevibacterium aurantiacum,273384,0.9959988496315603,0.5434832491968793,1.0,4737,985748,0,3979
NZ_CP085178.1,4151,Pediococcus,1253,0.9999668162950092,0.9922910142134426,0.9999989902182441,4119,990312,1,32,Pediococcus pentosaceus,1255,0.9999527383595586,0.9886774271259937,1.0,4104,990313,0,47
NZ_CP040235.1,7419,Bifidobacterium,1678,0.9999678218618271,0.9958215392910096,0.9999989868749651,7388,987044,1,31,Bifidobacterium longum,216816,0.9985710895517586,0.8084647526620838,1.0,5998,987045,0,1421
NZ_CP054494.1,13351,Flavobacterium,237,0.9997978810696013,0.9875664744213917,0.9999643262294965,13185,981078,35,166,Flavobacterium columnare,996,0.9987581249798887,0.9074975657254138,1.0,12116,981113,0,1235
NZ_CP120209.1,13529,Chryseobacterium,59732,0.99543774334717,0.6649419764949368,0.9999959222578458,8996,980931,4,4533,Chryseobacterium indologenes,253,0.9868773530263539,0.03547934067558578,0.9999989805644615,480,980934,1,13049
NZ_AP025575.1,2751,Eggerthella,84111,0.9999859220645494,0.9949109414758269,1.0,2737,991713,0,14,Eggerthella lenta,84112,0.9999316214563825,0.975281715739731,1.0,2683,991713,0,68
NZ_CP013476.1,95188,Turicibacter,191303,0.9987520915789813,0.9869836534016893,0.9999977759886842,93949,899274,2,1239,Turicibacter sp. H121,1712675,0.9274644431573189,0.24219439425137623,1.0,23054,899276,0,72134
NZ_CP032819.1,7656,Butyricimonas,574697,0.9990497393570807,0.8765673981191222,1.0,6711,986808,0,945,Butyricimonas faecalis,2093856,0.9990115278180004,0.8716039707419018,1.0,6673,986808,0,983
NZ_CP016839.1,19153,Brochothrix,2755,0.9999255880554752,0.9961363755025322,1.0,19079,975311,0,74,Brochothrix thermosphacta,2756,0.9999255880554752,0.9961363755025322,1.0,19079,975311,0,74
NZ_CP040004.1,6002,Candidatus Nanosynbacter,2093823,0.9999808942304598,0.9968343885371543,1.0,5983,988462,0,19,Candidatus Nanosynbacter featherlites,2572088,0.9999316214563825,0.9886704431856048,1.0,5934,988462,0,68
NZ_AP019735.1,5442,Alistipes,239759,0.9998280480741384,0.9705990444689453,0.9999888779016038,5282,989011,11,160,Alistipes communis,2585118,0.999789836535058,0.961962513781698,0.9999979778002916,5235,989020,2,207
NZ_CP098491.1,13131,Bacillus,1386,0.9998712874473082,0.9913944101743964,0.999984714668721,13018,981318,15,113,Bacillus subtilis,1423,0.9872886298548766,0.037316274465006474,1.0,490,981333,0,12641
NZ_CP015348.1,27231,Sporosarcina,1569,0.9999537439263764,0.9983107487789652,1.0,27185,967233,0,46,Sporosarcina ureae,1571,0.9999084934195708,0.9966582204105615,1.0,27140,967233,0,91
