accession_id,total_reads,genus,genus_taxid,genus_accuracy,genus_sensitivity,genus_specificity,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_accuracy,species_sensitivity,species_specificity,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP020468.1,3155,Actinomyces,1654,0.9999813652443171,1.0,0.9999813041789315,3155,962764,18,0,Actinomyces gaoshouyii,1960083,0.999979294715908,0.993660855784469,1.0,3135,962782,0,20
NZ_CP069240.1,3728,Cutibacterium,1912216,0.9999927531505678,0.9981223175965666,1.0,3721,962209,0,7,Cutibacterium avidum,33010,0.9999679068096573,0.9916845493562232,1.0,3697,962209,0,31
NZ_CP017761.1,7958,Marinilactibacillus,191769,0.9999120025426089,0.9893189243528525,1.0,7873,957979,0,85,Marinilactibacillus sp. 15R,1911586,0.9999120025426089,0.9893189243528525,1.0,7873,957979,0,85
NZ_CP098447.1,11768,Proteus,583,0.999275315056779,0.9408565601631543,0.9999958078705135,11072,954165,4,696,Proteus mirabilis,584,0.9991438365027947,0.9298946295037389,0.9999979039352568,10943,954167,2,825
NZ_CP048000.1,5380,Anaerocolumna,1843210,1.0,1.0,1.0,5380,960557,0,0,Anaerocolumna sedimenticola,2696063,1.0,1.0,1.0,5380,960557,0,0
NZ_CP066560.1,2952,Histophilus,214906,0.9999151083352227,0.9722222222222222,1.0,2870,962985,0,82,Histophilus somni,731,0.9999151083352227,0.9722222222222222,1.0,2870,962985,0,82
NZ_CP096671.1,3963,Mediterraneibacter,2316020,0.9998602393323788,0.9692152409790563,0.9999864861212465,3841,961961,13,122,[Ruminococcus] gnavus,33038,0.9998623098607881,0.9692152409790563,0.9999885651795163,3841,961963,11,122
NZ_CP120618.1,1761,Priestia,2800373,0.9999699773380666,0.9858035207268597,0.999995851379831,1736,964172,4,25,Priestia megaterium,1404,0.9998819798806754,0.9369676320272572,0.9999968885348733,1650,964173,3,111
NC_074775.1,2244,Kobuvirus,194960,1.0,1.0,1.0,2244,963693,0,0,Aichivirus A,72149,1.0,1.0,1.0,2244,963693,0,0
NZ_CP012196.1,4263,Campylobacter,194,0.9999979294715908,1.0,0.9999979202931555,4263,961672,2,0,Campylobacter gracilis,824,0.9999958589431815,0.9990616936429745,1.0,4259,961674,0,4
NZ_CP012069.2,494,Olsenella,133925,1.0,1.0,1.0,494,965443,0,0,Olsenella sp. oral taxon 807,712411,1.0,1.0,1.0,494,965443,0,0
