accession_id,total_reads,genus,genus_taxid,genus_accuracy,genus_sensitivity,genus_specificity,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_accuracy,species_sensitivity,species_specificity,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP073277.1,18664,Clostridium,1485,0.9998146999992988,0.991213030432919,0.9999785652387373,18500,979696,21,164,Clostridium butyricum,1492,0.9904956123964699,0.49164166309472784,0.9999989792970827,9176,979716,1,9488
NZ_CP068103.1,4571,Peptoniphilus,162289,0.9996183821607182,0.9166484357908554,1.0,4190,993810,0,381,Peptoniphilus harei,54005,0.9995853286470796,0.9094290089695909,1.0,4157,993810,0,414
NZ_CP047311.1,5997,Pseudomonas,286,0.9999679481079868,0.9959979989994997,0.9999919386044112,5973,992376,8,24,Pseudomonas putida,303,0.9950129259270759,0.16975154243788562,1.0,1018,992384,0,4979
NZ_CP029197.1,2804,Streptomyces,1883,0.9999579318917328,0.992867332382311,0.9999779022617035,2784,995555,22,20,Streptomyces venezuelae,54571,0.9998517599994391,0.9472182596291013,1.0,2656,995577,0,148
NZ_CP026734.1,5592,Brevibacterium,1696,0.9999649432431106,0.994098712446352,0.9999979854732476,5559,992787,2,33,Brevibacterium linens,1703,0.9993459410786063,0.8832260371959942,1.0,4939,992789,0,653
NZ_CP072042.1,28527,Akkermansia,239934,0.9999889821621205,0.9996144003926105,1.0,28516,969854,0,11,Akkermansia muciniphila,239935,0.9999378994592245,0.9978266203947138,1.0,28465,969854,0,62
NZ_CP014162.1,3972,Aerococcus,1375,0.9999689497296123,0.9949647532729103,0.9999889381532147,3952,994398,11,20,Aerococcus urinaeequi,51665,0.9998217113506768,0.9572004028197382,0.9999919550205197,3802,994401,8,170
NZ_CP040348.1,35795,Collinsella,102106,0.9995923399984575,0.9886296968850398,1.0,35388,962586,0,407,Collinsella aerofaciens,74426,0.9995743108092001,0.988126833356614,1.0,35370,962586,0,425
NZ_CP015348.1,5835,Sporosarcina,1569,0.9999789659458663,0.9994858611825193,0.999981864820371,5832,992528,18,3,Sporosarcina ureae,1571,0.9999959935134983,0.9993144815766923,1.0,5831,992546,0,4
NZ_AP019846.1,115206,Leptotrichia,32067,0.996682629176637,0.971251497317848,1.0,111894,883175,0,3312,Leptotrichia hongkongensis,554406,0.9850337696731007,0.8703018939985765,1.0,100264,883175,0,14942
