accession_id,total_reads,genus,genus_taxid,genus_accuracy,genus_sensitivity,genus_specificity,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_accuracy,species_sensitivity,species_specificity,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP019962.1,48750,Eubacterium,1730,0.9999258522234814,0.9985641025641026,0.9999957861780319,48680,949253,4,70,Eubacterium limosum,1736,0.9952425183390498,0.9026051282051282,1.0,44002,949257,0,4748
NC_001722.1,10714,Lentivirus,11646,1.0,1.0,1.0,10714,987293,0,0,Human immunodeficiency virus 2,11709,1.0,1.0,1.0,10714,987293,0,0
NZ_CP019668.1,18824,Burkholderia,32008,0.999893788320122,0.994740756481088,0.9999928511830781,18725,979176,7,99,Burkholderia cenocepacia,95486,0.992895841411934,0.6233531661708457,1.0,11734,979183,0,7090
NZ_CP120398.1,58566,Salmonella,590,0.9977044249188632,0.960898815012123,0.9999989355371971,56276,939440,1,2290,Salmonella enterica,28901,0.9672056408421985,0.4411774749854865,0.9999989355371971,25838,939440,1,32728
NZ_CP050497.1,63741,Treponema,157,0.9999709420875805,0.999607787766116,0.999995718564092,63716,934262,4,25,Treponema vincentii,69710,0.9706835723597129,0.5409861784408779,1.0,34483,934266,0,29258
NZ_CP008852.1,17294,Pelosinus,365348,0.9999899800302002,0.99942176477391,1.0,17284,980713,0,10,Pelosinus sp. UFO1,484770,0.9999669340996606,0.998091823753903,1.0,17261,980713,0,33
NZ_CP027286.1,97035,Clostridium,1485,0.9985711523065469,0.9855516050909465,0.9999733621022628,95633,900948,24,1402,Clostridium chauvoei,46867,0.9973096381087507,0.9723501829236874,0.9999977801751886,94352,900970,2,2683
NC_076948.1,70616,Rubivirus,11040,0.9762937534506271,0.6649626147048827,1.0,46957,927391,0,23659,Rubivirus rubellae,2846071,0.9762937534506271,0.6649626147048827,1.0,46957,927391,0,23659
NZ_CP036259.1,32455,Sporomusa,2375,0.9999839680483203,0.9995070097057465,1.0,32439,965552,0,16,Sporomusa termitida,2377,0.9999839680483203,0.9995070097057465,1.0,32439,965552,0,16
NZ_AP019735.1,8050,Alistipes,239759,0.9998136285617235,0.9771428571428571,0.9999979797102299,7866,989955,2,184,Alistipes communis,2585118,0.9997625267157445,0.9705590062111801,1.0,7813,989957,0,237
NZ_CP039712.1,26812,Vagococcus,2737,0.9998967943110619,0.996195733253767,0.9999989703406628,26710,971194,1,102,Vagococcus zengguangii,2571750,0.9997374767912449,0.9902282560047739,1.0,26550,971195,0,262
NZ_CP012672.1,32042,Sorangium,39643,0.9991352766062763,0.9731602272017976,0.9999968942974125,31182,965962,3,860,Sorangium cellulosum,56,0.9705543147492953,0.08292241433119031,0.9999979295316083,2657,965963,2,29385
NZ_CP098483.1,10025,Stenotrophomonas,40323,0.9998497004530028,0.9853366583541147,0.9999969635074323,9878,987979,3,147,Stenotrophomonas maltophilia,40324,0.9984509126689493,0.8458852867830424,0.9999989878358108,8480,987981,1,1545
NZ_CP017761.1,21905,Marinilactibacillus,191769,0.9996513050509666,0.9841132161606939,1.0,21557,976102,0,348,Marinilactibacillus sp. 15R,1911586,0.9996513050509666,0.9841132161606939,1.0,21557,976102,0,348
NC_012756.1,24110,unclassified Caudoviricetes genus,,0.9758418528126557,0.0,1.0,0,973897,0,24110,Streptococcus phage PH10,644007,0.9995010055039694,0.9793446702613023,1.0,23612,973897,0,498
NZ_CP116810.1,55869,Rhodopseudomonas,1073,0.999841684477163,0.997171955825234,1.0,55711,942138,0,158,Rhodopseudomonas palustris,1076,0.999837676489243,0.9971003597701766,1.0,55707,942138,0,162
NZ_CP027228.1,39872,Mogibacterium,86331,0.9997715446885643,0.9943067817014446,0.9999989563057398,39645,958134,1,227,Mogibacterium diversum,114527,0.9996182391506272,0.9904444221508828,1.0,39491,958135,0,381
NZ_CP033459.1,52543,Pseudoprevotella,2884814,0.9998827663533422,0.9977732523837619,1.0,52426,945464,0,117,Pseudoprevotella muciniphila,2133944,0.9998827663533422,0.9977732523837619,1.0,52426,945464,0,117
NZ_CP066811.1,27025,Peptacetobacter,2743582,0.9993356760022726,0.9755041628122109,0.999998970114791,26363,970981,1,662,Peptacetobacter hiranonis,89152,0.9993356760022726,0.9755041628122109,0.999998970114791,26363,970981,1,662
NZ_CP098491.1,18997,Bacillus,1386,0.9998877763382421,0.9947886508396062,0.99998672127966,18898,978997,13,99,Bacillus subtilis,1423,0.9818879025898616,0.04853397904932358,0.9999989785599739,922,979009,1,18075
NZ_CP017038.2,23763,Tannerella,195950,0.9999509021479809,0.9979379707949333,1.0,23714,974244,0,49,Tannerella serpentiformis,712710,0.9999478961570409,0.9978117241089088,1.0,23711,974244,0,52
