read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_CP015905.2,4238,root,4238,Bacteria,4222,Bacillota,4187,Bacilli,4186,Lactobacillales,4186,Streptococcaceae,4174,Lactococcus,4172,Lactococcus lactis,3904
NZ_CP012069.2,69385,root,69385,Bacteria,69385,Actinomycetota,69385,Coriobacteriia,69385,Coriobacteriales,69385,Atopobiaceae,69385,Olsenella,69383,Olsenella sp. oral taxon 807,69376
NZ_CP032364.1,5784,root,5784,Bacteria,5784,Bacillota,5784,Clostridia,5782,Eubacteriales,0,Lachnospiraceae,5781,Lachnoanaerobaculum,5780,Lachnoanaerobaculum umeaense,5775
NZ_CP031057.1,7155,root,7155,Bacteria,7155,Actinomycetota,7155,Actinomycetes,7155,Propionibacteriales,7129,Propionibacteriaceae,7129,Acidipropionibacterium,7104,Acidipropionibacterium acidipropionici,7022
NZ_CP008849.1,2013,root,2013,Bacteria,2013,Pseudomonadota,2013,Gammaproteobacteria,2013,Alteromonadales,2012,Alteromonadaceae,2012,Alteromonas,2012,Alteromonas australica,1626
NZ_CP014150.1,10433,root,10432,Bacteria,10429,Bacillota,10429,Clostridia,10418,Eubacteriales,0,Peptostreptococcaceae,10416,Paeniclostridium,0,Paeniclostridium sordellii,10367
NZ_CP019668.1,14780,root,14780,Bacteria,14780,Pseudomonadota,14780,Betaproteobacteria,14780,Burkholderiales,14778,Burkholderiaceae,14776,Burkholderia,14759,Burkholderia cenocepacia,9345
NZ_CP029462.1,16707,root,16707,Bacteria,16707,Bacillota,16655,Negativicutes,16606,Veillonellales,16605,Veillonellaceae,16605,Megasphaera,16605,Megasphaera stantonii,16594
NZ_CP034157.1,7816,root,7816,Bacteria,7816,Bacteroidota,7816,Flavobacteriia,7809,Flavobacteriales,7809,Weeksellaceae,7805,Cloacibacterium,7775,Cloacibacterium normanense,7530
NZ_CP125315.1,9647,root,9647,Bacteria,9647,Bacillota,9646,Bacilli,9646,Lactobacillales,9641,Lactobacillaceae,9629,Lacticaseibacillus,9620,Lacticaseibacillus rhamnosus,9553
NZ_CP026548.1,622,root,622,Bacteria,622,Bacillota,620,Clostridia,614,Eubacteriales,611,Oscillospiraceae,611,Faecalibacterium,609,Faecalibacterium prausnitzii,593
NZ_CP017038.2,2945,root,2945,Bacteria,2945,Bacteroidota,2945,Bacteroidia,2945,Bacteroidales,2945,Tannerellaceae,2945,Tannerella,2945,Tannerella serpentiformis,2945
NZ_CP017042.1,9484,root,9484,Bacteria,9484,Bacillota,9484,Negativicutes,9484,Selenomonadales,9484,Selenomonadaceae,9484,Selenomonas,9484,Selenomonas sp. oral taxon 920,9452
NZ_AP019822.1,13369,root,13366,Bacteria,13358,Fusobacteriota,13358,Fusobacteriia,13358,Fusobacteriales,13358,Leptotrichiaceae,13358,Pseudoleptotrichia,13356,Pseudoleptotrichia goodfellowii,13356
NZ_CP123971.1,13259,root,13259,Bacteria,13259,Bacillota,13257,Bacilli,13257,Lactobacillales,13193,Lactobacillaceae,13184,Ligilactobacillus,13170,Ligilactobacillus salivarius,13145
NZ_CP013195.1,8875,root,8875,Bacteria,8875,Bacteroidota,8875,Bacteroidia,8875,Bacteroidales,8875,Prevotellaceae,8819,Hoylesella,8516,Hoylesella enoeca,8515
NZ_CP066811.1,975,root,975,Bacteria,975,Bacillota,975,Clostridia,974,Eubacteriales,1,Peptostreptococcaceae,973,Peptacetobacter,972,Peptacetobacter hiranonis,972
NZ_CP027234.1,1775,root,1775,Bacteria,1775,Bacteroidota,1775,Bacteroidia,1775,Bacteroidales,1775,Bacteroidaceae,1729,Bacteroides,1729,Bacteroides heparinolyticus,1669
NZ_CP028105.1,1028,root,1028,Bacteria,1028,Fusobacteriota,1028,Fusobacteriia,1028,Fusobacteriales,1028,Fusobacteriaceae,1028,Fusobacterium,1028,Fusobacterium ulcerans,1007
NZ_AP025575.1,7638,root,7638,Bacteria,7638,Actinomycetota,7623,Coriobacteriia,7623,Eggerthellales,7623,Eggerthellaceae,7623,Eggerthella,7616,Eggerthella lenta,7564
NZ_CP065983.1,11559,root,11559,Bacteria,11559,Pseudomonadota,11559,Gammaproteobacteria,11559,Pasteurellales,11557,Pasteurellaceae,11557,Aggregatibacter,11503,Aggregatibacter segnis,10788
NZ_CP116810.1,2892,root,2892,Bacteria,2892,Pseudomonadota,2892,Alphaproteobacteria,2892,Hyphomicrobiales,2892,Nitrobacteraceae,2891,Rhodopseudomonas,2890,Rhodopseudomonas palustris,2888
NZ_CP033459.1,2941,root,2941,Bacteria,2941,Bacteroidota,2941,Bacteroidia,2938,Bacteroidales,2938,Prevotellaceae,2938,Pseudoprevotella,2938,Pseudoprevotella muciniphila,2938
NZ_CP014162.1,4902,root,4902,Bacteria,4902,Bacillota,4901,Bacilli,4900,Lactobacillales,4899,Aerococcaceae,4892,Aerococcus,4891,Aerococcus urinaeequi,4826
NZ_CP124126.1,11122,root,11122,Bacteria,11121,Bacteroidota,11121,Flavobacteriia,11121,Flavobacteriales,11121,Flavobacteriaceae,11121,Capnocytophaga,11121,Capnocytophaga canimorsus,11071
NZ_CP049226.1,452,root,452,Bacteria,452,Bacillota,449,Bacilli,447,Lactobacillales,447,Lactobacillaceae,446,Lactobacillus,446,Lactobacillus iners,446
NZ_CP072042.1,72375,root,72375,Bacteria,72375,Verrucomicrobiota,72375,Verrucomicrobiae,72375,Verrucomicrobiales,72375,Akkermansiaceae,72375,Akkermansia,72375,Akkermansia muciniphila,70573
NZ_CP016844.1,22703,root,22703,Bacteria,22703,Bacillota,22701,Bacilli,22700,Lactobacillales,22699,Carnobacteriaceae,22610,Carnobacterium,22598,Carnobacterium maltaromaticum,22589
NZ_CP096671.1,3539,root,3539,Bacteria,3539,Bacillota,3531,Clostridia,3510,Eubacteriales,1,Lachnospiraceae,3469,Mediterraneibacter,3435,[Ruminococcus] gnavus,3434
NZ_CP117966.1,11773,root,11773,Bacteria,11773,Bacillota,11771,Clostridia,11740,Eubacteriales,6,Lachnospiraceae,11569,Roseburia,11245,Roseburia hominis,11212
NZ_CP047311.1,1544,root,1544,Bacteria,1544,Pseudomonadota,1544,Gammaproteobacteria,1543,Pseudomonadales,1543,Pseudomonadaceae,1543,Pseudomonas,1541,Pseudomonas putida,402
NZ_CP012117.1,9560,root,9560,Bacteria,9560,Actinomycetota,9560,Actinomycetes,9560,Micrococcales,9413,Dermabacteraceae,9409,Dermabacter,9404,Dermabacter vaginalis,9217
NZ_CP040121.1,1684,root,1684,Bacteria,1684,Bacteroidota,1684,Bacteroidia,1684,Bacteroidales,1684,Muribaculaceae,1680,Duncaniella,1651,Duncaniella sp. B8,27
NZ_CP121210.1,6173,root,6173,Bacteria,6173,Bacteroidota,6152,Flavobacteriia,6143,Flavobacteriales,6143,Weeksellaceae,6143,Riemerella,6138,Riemerella anatipestifer,6138
NZ_CP123403.1,581,root,581,Bacteria,581,Actinomycetota,581,Actinomycetes,581,Actinomycetales,581,Actinomycetaceae,581,Trueperella,581,Trueperella pyogenes,578
NZ_CP035997.1,14781,root,14781,Bacteria,14781,Bacillota,14735,Bacilli,14728,Bacillales,14725,Bacillaceae,14719,Bacillus,14712,Bacillus mycoides,10401
NZ_CP012672.1,5585,root,5585,Bacteria,5582,Myxococcota,5577,unclassified Myxococcota class,0,Polyangiales,5577,Polyangiaceae,5577,Sorangium,5577,Sorangium cellulosum,868
NZ_CP068112.1,1980,root,1980,Bacteria,1980,Actinomycetota,1978,Actinomycetes,1978,Actinomycetales,1975,Actinomycetaceae,1975,Mobiluncus,1959,Mobiluncus curtisii,1956
NZ_AP019697.1,1472,root,1472,Bacteria,1472,Bacillota,1472,Negativicutes,1471,Veillonellales,1471,Veillonellaceae,1471,Dialister,1471,Dialister hominis,713
NZ_CP121769.1,527,root,527,Bacteria,527,Pseudomonadota,527,Gammaproteobacteria,527,Pasteurellales,527,Pasteurellaceae,527,Glaesserella,511,Glaesserella parasuis,511
NZ_CP126745.1,29681,root,29681,Bacteria,29681,Actinomycetota,29681,Actinomycetes,29681,Propionibacteriales,29646,Propionibacteriaceae,29646,Cutibacterium,29643,Cutibacterium acnes,29450
NZ_CP027569.1,4924,root,4924,Bacteria,4924,Bacillota,4924,Negativicutes,4924,Veillonellales,4924,Veillonellaceae,4924,Megasphaera,4924,Megasphaera elsdenii,4893
NZ_AP019735.1,2804,root,2804,Bacteria,2804,Bacteroidota,2804,Bacteroidia,2774,Bacteroidales,2774,Rikenellaceae,2728,Alistipes,2728,Alistipes communis,2720
NZ_CP068102.1,3090,root,3090,Bacteria,3090,Actinomycetota,3090,Actinomycetes,3090,Micrococcales,3090,Micrococcaceae,3090,Rothia,3090,Rothia aeria,3084
NZ_CP017812.1,3860,root,3860,Bacteria,3860,Actinomycetota,3860,Actinomycetes,3860,Actinomycetales,3860,Actinomycetaceae,3860,Boudabousia,3859,Boudabousia tangfeifanii,3859
NZ_CP126077.1,1193,root,1193,Bacteria,1193,Bacillota,1193,Bacilli,1193,Bacillales,1193,Bacillaceae,1193,Virgibacillus,1190,Virgibacillus halodenitrificans,1169
NZ_CP016839.1,2796,root,2796,Bacteria,2796,Bacillota,2796,Bacilli,2796,Bacillales,2795,Listeriaceae,2795,Brochothrix,2794,Brochothrix thermosphacta,2794
NZ_CP050134.2,4432,root,4432,Bacteria,4432,Actinomycetota,4432,Actinomycetes,4432,Mycobacteriales,4432,Corynebacteriaceae,4432,Corynebacterium,4432,Corynebacterium matruchotii,4432
NZ_CP040235.1,6883,root,6883,Bacteria,6883,Actinomycetota,6880,Actinomycetes,6880,Bifidobacteriales,6871,Bifidobacteriaceae,6871,Bifidobacterium,6871,Bifidobacterium longum,6293
NZ_CP029066.1,47118,root,47118,Bacteria,47118,Bacillota,47106,Bacilli,47106,Lactobacillales,47091,Enterococcaceae,47084,Enterococcus,47066,Enterococcus mundtii,46534
NZ_CP126312.1,4687,root,4687,Bacteria,4687,Bacillota,4687,Bacilli,4687,Lactobacillales,4687,Lactobacillaceae,4670,Latilactobacillus,4600,Latilactobacillus curvatus,4539
NZ_CP039381.1,11243,root,11243,Bacteria,11243,Bacillota,11236,Clostridia,11235,Eubacteriales,11232,Oscillospiraceae,11231,Ruminococcus,11231,Ruminococcus bovis,11231
NZ_CP039712.1,8624,root,8624,Bacteria,8624,Bacillota,8622,Bacilli,8622,Lactobacillales,8618,Enterococcaceae,8617,Vagococcus,8609,Vagococcus zengguangii,8586
