read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_AP019829.2,3879,root,3879,Bacteria,3879,Fusobacteriota,3879,Fusobacteriia,3879,Fusobacteriales,3879,Leptotrichiaceae,3879,Leptotrichia,3879,Leptotrichia wadei,3836
NZ_CP050497.1,7824,root,7824,Bacteria,7824,Spirochaetota,7824,Spirochaetia,7824,Spirochaetales,7824,Treponemataceae,7824,Treponema,7824,Treponema vincentii,6560
NZ_CP019668.1,25569,root,25569,Bacteria,25569,Pseudomonadota,25569,Betaproteobacteria,25569,Burkholderiales,25569,Burkholderiaceae,25569,Burkholderia,25562,Burkholderia cenocepacia,19053
NZ_CP027232.1,36622,root,36622,Bacteria,36622,Bacteroidota,36622,Flavobacteriia,36622,Flavobacteriales,36622,Flavobacteriaceae,36622,Capnocytophaga,36622,Capnocytophaga sp. oral taxon 864,33379
NZ_CP027235.1,2933,root,2933,Bacteria,2933,Pseudomonadota,2933,Gammaproteobacteria,2933,Pasteurellales,2933,Pasteurellaceae,2933,Haemophilus,2930,Haemophilus sp. oral taxon 036,2866
NZ_CP032621.1,10858,root,10858,Bacteria,10858,Bacillota,10823,Bacilli,10817,Lactobacillales,10815,Streptococcaceae,10775,Streptococcus,10774,Streptococcus gwangjuense,10373
NZ_CP083898.1,12495,root,12495,Bacteria,12495,Pseudomonadota,12495,Alphaproteobacteria,12495,Sphingomonadales,12495,Zymomonadaceae,12495,Zymomonas,12495,Zymomonas mobilis,12495
NZ_CP008849.1,111762,root,111762,Bacteria,111762,Pseudomonadota,111762,Gammaproteobacteria,111762,Alteromonadales,111755,Alteromonadaceae,111749,Alteromonas,111720,Alteromonas australica,103611
NZ_CP089305.1,7955,root,7955,Bacteria,7955,Bacillota,7955,Bacilli,7955,Lactobacillales,7955,Lactobacillaceae,7954,Limosilactobacillus,7893,Limosilactobacillus fermentum,7882
NZ_CP126745.1,56161,root,56161,Bacteria,56161,Actinomycetota,56161,Actinomycetes,56161,Propionibacteriales,56127,Propionibacteriaceae,56127,Cutibacterium,56127,Cutibacterium acnes,55904
NC_002628.3,355659,root,355659,Archaea,25050,Euryarchaeota,25008,Methanobacteria,24930,Methanobacteriales,24930,Methanobacteriaceae,24930,Methanothermobacter,24903,Methanothermobacter wolfeii,10826
NZ_CP031255.1,34256,root,34256,Bacteria,34256,Pseudomonadota,34256,Betaproteobacteria,34256,Neisseriales,34256,Neisseriaceae,34256,Neisseria,34221,Neisseria elongata,34094
NZ_CP027228.1,9048,root,9048,Bacteria,9048,Bacillota,9048,Clostridia,9040,Eubacteriales,0,Eubacteriales Family XIII. Incertae Sedis,0,Mogibacterium,9040,Mogibacterium diversum,9026
NZ_CP054018.1,36847,root,36847,Bacteria,36847,Actinomycetota,36822,Actinomycetes,36822,Micrococcales,36762,Micrococcaceae,36758,Rothia,36755,Rothia dentocariosa,36652
NC_000866.4,53239,root,53239,Viruses,53239,Uroviricota,53239,Caudoviricetes,53239,unclassified Caudoviricetes order,0,Straboviridae,53203,Tequatrovirus,53191,Tequatrovirus T4,41604
NZ_CP072373.1,8684,root,8684,Bacteria,8684,Bacteroidota,8684,Bacteroidia,8684,Bacteroidales,8684,Prevotellaceae,8665,Prevotella,8589,Prevotella denticola,8430
NZ_CP013195.1,4936,root,4936,Bacteria,4936,Bacteroidota,4936,Bacteroidia,4936,Bacteroidales,4936,Prevotellaceae,4917,Hoylesella,4788,Hoylesella enoeca,4787
NZ_CP014239.1,26355,root,26355,Bacteria,26355,Bacillota,26355,Negativicutes,26355,Selenomonadales,26355,Selenomonadaceae,26355,Selenomonas,26355,Selenomonas sp. oral taxon 136,25958
NZ_CP012544.1,85569,root,85569,Bacteria,85569,Campylobacterota,85569,Epsilonproteobacteria,85569,Campylobacterales,85569,Campylobacteraceae,85569,Campylobacter,85569,Campylobacter showae,85375
NZ_CP020566.1,75143,root,75143,Bacteria,75143,Bacillota,75114,Negativicutes,75112,Veillonellales,75111,Veillonellaceae,75111,Veillonella,75111,Veillonella atypica,75037
NZ_CP024700.1,6487,root,6487,Bacteria,6487,Fusobacteriota,6484,Fusobacteriia,6484,Fusobacteriales,6484,Fusobacteriaceae,6484,Fusobacterium,6484,Fusobacterium pseudoperiodonticum,6179
NZ_CP032364.1,8612,root,8612,Bacteria,8612,Bacillota,8609,Clostridia,8609,Eubacteriales,0,Lachnospiraceae,8609,Lachnoanaerobaculum,8609,Lachnoanaerobaculum umeaense,8606
NZ_CP046313.1,6683,root,6683,Bacteria,6683,Bacillota,6674,Bacilli,6671,Bacillales,6668,unclassified Bacillales family,0,Gemella,6666,Gemella sanguinis,6653
NC_001422.1,8989,root,8989,Viruses,129,Phixviricota,129,Malgrandaviricetes,129,Petitvirales,129,Microviridae,129,Sinsheimervirus,0,Sinsheimervirus phiX174,0
