accession_id,total_reads,genus,genus_taxid,genus_accuracy,genus_sensitivity,genus_specificity,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_accuracy,species_sensitivity,species_specificity,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP041379.1,14594,Bacteroides,816,0.9998032558057659,0.9960257640126079,0.9998612172717208,14536,950995,132,58,Bacteroides intestinalis,329854,0.9996852092892253,0.9791695217212553,1.0,14290,951127,0,304
NZ_CP065983.1,3743,Aggregatibacter,416916,0.9999689351272262,0.9935880309911835,0.9999937628511255,3719,961972,6,24,Aggregatibacter segnis,739,0.9996810673061889,0.9177130643868555,1.0,3435,961978,0,308
NZ_CP032364.1,171637,Lachnoanaerobaculum,1164882,0.9997721909329921,0.9987240513409114,0.9999987406873831,171418,794083,1,219,Lachnoanaerobaculum umeaense,617123,0.9997721909329921,0.9987240513409114,0.9999987406873831,171418,794083,1,219
NZ_CP033459.1,7153,Pseudoprevotella,2884814,0.9999958580169634,0.9994407940724171,1.0,7149,958568,0,4,Pseudoprevotella muciniphila,2133944,0.9999958580169634,0.9994407940724171,1.0,7149,958568,0,4
NZ_CP015402.2,1298,Muribaculum,1918540,0.9999844675636131,0.9884437596302003,1.0,1283,964423,0,15,Muribaculum intestinale,1796646,0.9999720416145036,0.9791987673343605,1.0,1271,964423,0,27
NZ_CP073277.1,24176,Clostridium,1485,0.9999627221526715,0.999007279947055,0.9999872549904678,24152,941533,12,24,Clostridium butyricum,1492,0.9909394121076377,0.6380708140304434,1.0,15426,941545,0,8750
NZ_CP050134.2,14739,Corynebacterium,1716,1.0,1.0,1.0,14739,950982,0,0,Corynebacterium matruchotii,43768,0.9999979290084817,0.9998643055838252,1.0,14737,950982,0,2
NZ_CP027235.1,15983,Haemophilus,724,0.9999140538519925,0.9959331790026904,0.9999810474046527,15918,949720,18,65,Haemophilus sp. oral taxon 036,712310,0.9988133218600403,0.9282988174935869,1.0,14837,949738,0,1146
NZ_CP046027.1,872,Neisseria,482,0.9999823965720949,0.9805045871559633,1.0,855,964849,0,17,Neisseria brasiliensis,2666100,0.9999782545890583,0.9759174311926605,1.0,851,964849,0,21
NZ_AP019822.1,2332,Pseudoleptotrichia,2755140,0.9999979290084817,0.9991423670668954,1.0,2330,963389,0,2,Pseudoleptotrichia goodfellowii,157692,0.9999979290084817,0.9991423670668954,1.0,2330,963389,0,2
NZ_CP040121.1,4990,Duncaniella,2518495,0.9999451187247662,0.98937875751503,1.0,4937,960731,0,53,Duncaniella sp. B8,2576606,0.9949084673523719,0.014629258517034067,1.0,73,960731,0,4917
NZ_AP025240.1,52299,Phocaeicola,909656,0.997035375641619,0.9454100460811871,0.9999912417261682,49444,913414,8,2855,Phocaeicola vulgatus,821,0.9937890964367555,0.8853324155337579,0.9999989052157711,46302,913421,1,5997
NZ_AP019735.1,10969,Alistipes,239759,0.9997090256916853,0.9748381803263744,0.9999947630379408,10693,954747,5,276,Alistipes communis,2585118,0.9996738188358749,0.9714650378338955,0.9999979052151763,10656,954750,2,313
NZ_CP022022.1,50399,Capnocytophaga,1016,0.9999451187247662,0.9989880751602215,0.9999978149765875,50348,915320,2,51,Capnocytophaga endodontalis,2708117,0.9979642153375561,0.9610111311732376,0.9999989074882938,48434,915321,1,1965
NZ_CP127164.1,15839,Bacillus,1386,0.9999637576484306,0.9981059410316308,0.9999947361882845,15809,949877,5,30,Bacillus velezensis,492670,0.9852628243561028,0.1014584254056443,1.0,1607,949882,0,14232
NZ_CP045696.1,13697,Sodaliphilus,2815786,0.9998674565428317,0.9906548879316639,1.0,13569,952024,0,128,Sodaliphilus pleomorphus,2606626,0.9998674565428317,0.9906548879316639,1.0,13569,952024,0,128
NZ_AP019831.1,90911,Leptotrichia,32067,0.9995319559168745,0.9950501039478171,0.9999977137892799,90461,874808,2,450,Leptotrichia trevisanii,109328,0.9972807881365322,0.9711256063622664,0.99999885689464,88286,874809,1,2625
NZ_CP046313.1,16533,Gemella,1378,0.999894379432569,0.9941329462287546,0.9999947323396419,16436,949183,5,97,Gemella sanguinis,84135,0.9998198237379119,0.9894755942660134,1.0,16359,949188,0,174
NZ_CP066560.1,8538,Histophilus,214906,0.9996976352383349,0.965917076598735,0.999998955267697,8247,957182,1,291,Histophilus somni,731,0.9996976352383349,0.965917076598735,0.999998955267697,8247,957182,1,291
NZ_CP072373.1,6798,Prevotella,838,0.9995288494295972,0.9857310973815828,0.9996266644975665,6701,958565,358,97,Prevotella denticola,28129,0.9995858016963491,0.9474845542806708,0.999955158026244,6441,958880,43,357
NZ_CP020566.1,6675,Veillonella,29465,0.9999896450424087,0.9992509363295881,0.9999947864857369,6670,959041,5,5,Veillonella atypica,39777,0.9999554736823575,0.9935580524344569,1.0,6632,959046,0,43
NZ_CP121210.1,20550,Riemerella,34084,0.9995505948405389,0.9789294403892944,0.9999989419903912,20117,945170,1,433,Riemerella anatipestifer,34085,0.9995505948405389,0.9789294403892944,0.9999989419903912,20117,945170,1,433
NZ_CP017038.2,25692,Tannerella,195950,0.9999906805381679,0.9996496964035497,1.0,25683,940029,0,9,Tannerella serpentiformis,712710,0.9999906805381679,0.9996496964035497,1.0,25683,940029,0,9
NZ_CP008849.1,5401,Alteromonas,226,0.9999937870254453,0.9992593964080726,0.9999979173608797,5397,960318,2,4,Alteromonas australica,589873,0.9985844772972732,0.746898722458804,1.0,4034,960320,0,1367
NZ_CP026548.1,1645,Faecalibacterium,216851,0.9999720416145036,0.9866261398176291,0.9999948136868878,1623,964071,5,22,Faecalibacterium prausnitzii,853,0.9999068053816785,0.9477203647416413,0.9999958509495102,1559,964072,4,86
NZ_CP040004.1,59412,Candidatus Nanosynbacter,2093823,0.999951331699321,0.9992089140241028,1.0,59365,906309,0,47,Candidatus Nanosynbacter featherlites,2572088,0.999722487136554,0.9954891267757355,1.0,59144,906309,0,268
NZ_CP017042.1,17261,Selenomonas,970,1.0,1.0,1.0,17261,948460,0,0,Selenomonas sp. oral taxon 920,1884263,0.9999109473647151,0.9950176698916633,1.0,17175,948460,0,86
NZ_CP012196.1,23407,Campylobacter,194,0.9999958580169634,1.0,0.9999957551304555,23407,942310,4,0,Campylobacter gracilis,824,0.9999823965720949,0.9992737215362926,1.0,23390,942314,0,17
NZ_CP024700.1,22567,Fusobacterium,848,0.9999202668265472,0.9968981255816014,0.9999925780943515,22497,943147,7,70,Fusobacterium pseudoperiodonticum,2663009,0.997027091675546,0.8727788363539681,1.0,19696,943154,0,2871
NZ_CP114055.1,4712,Bergeyella,59735,0.9999772190932992,0.9953310696095077,1.0,4690,961009,0,22,Bergeyella cardium,1585976,0.9999772190932992,0.9953310696095077,1.0,4690,961009,0,22
