accession_id,total_reads,genus,genus_taxid,genus_accuracy,genus_sensitivity,genus_specificity,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_accuracy,species_sensitivity,species_specificity,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP073277.1,13183,Clostridium,1485,0.9995550375462124,0.9390882196768565,0.9999571246477286,12380,1982406,85,803,Clostridium butyricum,1492,0.9956255380387778,0.3378593643328529,0.999999495584091,4454,1982490,1,8729
NZ_CP068103.1,14004,Peptoniphilus,162289,0.9990108604912425,0.8590402742073693,1.0,12030,1981670,0,1974,Peptoniphilus harei,54005,0.9987938911866366,0.8281205369894316,1.0,11597,1981670,0,2407
NZ_CP047311.1,18218,Pseudomonas,286,0.9998642062781797,0.9863870896915139,0.9999883688941752,17970,1977433,23,248,Pseudomonas putida,303,0.9919180186743927,0.11472170380941926,0.9999994942997468,2090,1977455,1,16128
NZ_CP029197.1,29577,Streptomyces,1883,0.9993445823315832,0.9574669506711296,0.9999745689047895,28319,1966047,50,1258,Streptomyces venezuelae,54571,0.9976915067290549,0.8442708861615444,0.9999994913780957,24971,1966096,1,4606
NZ_CP026734.1,33207,Brevibacterium,1696,0.9997379331494022,0.984340651067546,0.9999984713118742,32687,1962464,3,520,Brevibacterium linens,1703,0.9956155163618907,0.736501340078899,1.0,24457,1962467,0,8750
NZ_CP072042.1,49651,Akkermansia,239934,0.9998216141514095,0.9928299530724457,1.0,49295,1946023,0,356,Akkermansia muciniphila,239935,0.9997223995502271,0.9888421179835251,1.0,49097,1946023,0,554
NZ_CP014162.1,10669,Aerococcus,1375,0.9998967767280628,0.980879182678789,0.9999989924458629,10465,1985003,2,204,Aerococcus urinaeequi,51665,0.9992719251741516,0.8639047708313806,0.9999994962229314,9217,1985004,1,1452
NZ_CP040348.1,23730,Collinsella,102106,0.9997289136402038,0.9772018541930046,1.0,23189,1971944,0,541,Collinsella aerofaciens,74426,0.9997033583641416,0.9750526759376317,1.0,23138,1971944,0,592
NZ_CP015348.1,43534,Sporosarcina,1569,0.9997700025154409,0.9894794872972849,0.9999994877416579,43076,1952139,1,458,Sporosarcina ureae,1571,0.9996778030880795,0.9852529057747967,0.9999994877416579,42892,1952139,1,642
NZ_AP019846.1,160974,Leptotrichia,32067,0.9900855550555853,0.8770919527377092,0.9999994549517632,141189,1834699,1,19785,Leptotrichia hongkongensis,554406,0.9754864772502924,0.6960937791196093,1.0,112053,1834700,0,48921
NZ_CP033719.1,54077,Propionibacterium,1743,0.9990825154809854,0.9661408731993268,1.0,52246,1941597,0,1831,Propionibacterium acidifaciens,556499,0.9989276805730796,0.9604267988238993,1.0,51937,1941597,0,2140
NC_012753.1,30996,unclassified Caudoviricetes genus,,0.9541388022292218,0.0,1.0,0,1904150,0,91524,Streptococcus phage 5093,646413,0.9976363875061759,0.8478190734288296,1.0,26279,1964678,0,4717
NZ_CP008849.1,2171,Alteromonas,226,0.9999884750715798,0.9894058037770612,1.0,2148,1993503,0,23,Alteromonas australica,589873,0.9993390704092953,0.3924458774758176,1.0,852,1993503,0,1319
NZ_CP040004.1,20543,Candidatus Nanosynbacter,2093823,0.9998832474642652,0.9887552937740349,0.9999989874089364,20312,1975129,2,231,Candidatus Nanosynbacter featherlites,2572088,0.9997639895093087,0.9771698388745558,0.9999989874089364,20074,1975129,2,469
NZ_CP012672.1,7100,Sorangium,39643,0.9996983475256981,0.9152112676056338,1.0,6498,1988574,0,602,Sorangium cellulosum,56,0.9965655713307885,0.03464788732394366,1.0,246,1988574,0,6854
NZ_CP027228.1,54568,Mogibacterium,86331,0.99936262134998,0.9767995895030054,0.9999969089786956,53302,1941100,6,1266,Mogibacterium diversum,114527,0.9990253919227289,0.9644663539070517,0.9999969089786956,52629,1941100,6,1939
NZ_CP050497.1,10534,Treponema,157,0.9998977788957515,0.9833871273970002,0.9999853914585369,10359,1985111,29,175,Treponema vincentii,69710,0.9967344365863362,0.38133662426428705,1.0,4017,1985140,0,6517
NZ_CP072373.1,104763,Prevotella,838,0.9985233059106848,0.9720321105733895,0.9999910096244614,101833,1890894,17,2930,Prevotella denticola,28129,0.9924897553408022,0.8569533136699026,0.9999989423087602,89777,1890909,2,14986
NZ_CP020566.1,39718,Veillonella,29465,0.9997138811248731,0.9857243567148396,0.9999979549642221,39151,1955952,4,567,Veillonella atypica,39777,0.9989031274647061,0.9448864494687548,1.0,37529,1955956,0,2189
NZ_CP126077.1,6757,Virgibacillus,84406,0.9996322044582432,0.8918158946277934,0.999998491641431,6026,1988914,3,731,Virgibacillus halodenitrificans,1482,0.9993150183847662,0.7976912831138079,1.0,5390,1988917,0,1367
NZ_CP040121.1,21272,Duncaniella,2518495,0.9996773020042352,0.9697724708537044,0.9999994935175309,20629,1974401,1,643,Duncaniella sp. B8,2576606,0.9894020766918845,0.005735238811583302,1.0,122,1974402,0,21150
NZ_CP036259.1,36843,Sporomusa,2375,0.9997795231084836,0.9880574328909155,1.0,36403,1958831,0,440,Sporomusa termitida,2377,0.9997795231084836,0.9880574328909155,1.0,36403,1958831,0,440
NZ_CP012069.2,64704,Olsenella,133925,0.9997249049694489,0.991530662710188,0.9999994821255639,64156,1930969,1,548,Olsenella sp. oral taxon 807,712411,0.9997013540287643,0.9907888229475766,1.0,64108,1930970,0,596
NZ_CP012196.1,8898,Campylobacter,194,0.9999103059918604,0.9811193526635199,0.9999944633919475,8730,1986765,11,168,Campylobacter gracilis,824,0.999894271308841,0.9762868060238256,1.0,8687,1986776,0,211
NZ_CP039381.1,28909,Ruminococcus,1263,0.9995901134153173,0.9717043135355772,1.0,28091,1966765,0,818,Ruminococcus bovis,2564099,0.9995760830676754,0.9707357570306825,1.0,28063,1966765,0,846
NZ_CP017042.1,35147,Selenomonas,970,0.9998877572188644,0.9936267675761801,1.0,34923,1960527,0,224,Selenomonas sp. oral taxon 920,1884263,0.9993571094276921,0.9634961732153526,1.0,33864,1960527,0,1283
NZ_CP012117.1,20813,Dermabacter,36739,0.9996256903682665,0.9641089703550666,1.0,20066,1974861,0,747,Dermabacter vaginalis,1630135,0.9990459363603474,0.9085187142651228,1.0,18909,1974861,0,1904
NC_001422.1,19585,Sinsheimervirus,1910954,0.9901862729083006,0.0,1.0,0,1976089,0,19585,Sinsheimervirus phiX174,10847,0.9901862729083006,0.0,1.0,0,1976089,0,19585
NZ_CP046313.1,8937,Gemella,1378,0.9996482391412626,0.9218977285442542,0.9999979866484593,8239,1986733,4,698,Gemella sanguinis,84135,0.9995480223723915,0.8992950654582075,0.9999989933242296,8037,1986735,2,900
NZ_CP027235.1,7569,Haemophilus,724,0.9998757312065999,0.9678953626634959,0.999997485042289,7326,1988100,5,243,Haemophilus sp. oral taxon 036,712310,0.9986611039678825,0.6469811071475756,1.0,4897,1988105,0,2672
NZ_CP034465.1,14268,Jeotgalibaca,1470540,0.9996948399387876,0.957457246986263,0.9999989906157547,13661,1981404,2,607,Jeotgalibaca ciconiae,2496265,0.9995470202047028,0.936641435379871,1.0,13364,1981406,0,904
NZ_CP124126.1,140078,Capnocytophaga,1016,0.9943232211272983,0.9191736032781735,0.9999962276271344,128756,1855589,7,11322,Capnocytophaga canimorsus,28188,0.9891971333995432,0.846092891103528,1.0,118519,1855596,0,21559
NZ_CP046246.1,35592,Tetragenococcus,51668,0.9993786560329994,0.9652169026747583,0.9999989796345254,34354,1960080,2,1238,Tetragenococcus halophilus,51669,0.9988936068716634,0.9380197797257811,0.9999989796345254,33386,1960080,2,2206
NZ_CP072246.1,47047,Phocaeicola,909656,0.9967609940300871,0.8627117563287776,0.9999974340907727,40588,1948622,5,6459,Phocaeicola dorei,357276,0.9914610302083406,0.6378089995111271,0.9999994868181545,30007,1948626,1,17040
NZ_CP029066.1,33649,Enterococcus,1350,0.9995014215748664,0.9712621474635205,0.9999857290299563,32682,1961997,28,967,Enterococcus mundtii,53346,0.9991927539267436,0.9521233914826592,1.0,32038,1962025,0,1611
NZ_CP073804.1,18567,Macrococcus,69965,0.9997499591616666,0.9734475144072817,0.9999969652628816,18074,1977101,6,493,Macrococcus canis,1855823,0.9991080707570474,0.9041309850810578,1.0,16787,1977107,0,1780
NZ_CP016953.1,27867,Streptococcus,1301,0.9995886101637843,0.9868661858111745,0.9997687781372868,27501,1967352,455,366,Streptococcus himalayensis,1888195,0.9986791429862794,0.9054078300498798,1.0,25231,1967807,0,2636
NZ_AP019735.1,36083,Alistipes,239759,0.9994012048059954,0.9671590499681291,0.9999948968943009,34898,1959581,10,1185,Alistipes communis,2585118,0.9990820143971411,0.9492558822714298,0.9999994896894301,34252,1959590,1,1831
NZ_CP071986.1,24483,Helicobacter,209,0.9997469526586006,0.9794959768002287,0.9999984780774669,23981,1971188,3,502,Helicobacter pylori,210,0.999626191452111,0.9696115672099007,0.9999989853849779,23739,1971189,2,744
NZ_CP077403.1,2962,Jonesia,43673,0.9999714382208718,0.9807562457798784,1.0,2905,1992712,0,57,Jonesia denitrificans,43674,0.9999714382208718,0.9807562457798784,1.0,2905,1992712,0,57
NZ_CP016839.1,28327,Brochothrix,2755,0.9996131632721577,0.972746849295725,1.0,27555,1967347,0,772,Brochothrix thermosphacta,2756,0.9996131632721577,0.972746849295725,1.0,27555,1967347,0,772
NZ_CP050134.2,29856,Corynebacterium,1716,0.9998757312065999,0.9923968381564845,0.9999893174240952,29629,1965797,21,227,Corynebacterium matruchotii,43768,0.9998752301227555,0.9916934619506966,0.9999994913059093,29608,1965817,1,248
NZ_CP017038.2,51701,Tannerella,195950,0.9997093713702739,0.9887816483240169,1.0,51121,1943973,0,580,Tannerella serpentiformis,712710,0.999703859447986,0.9885688864818862,1.0,51110,1943973,0,591
NZ_AP025575.1,20880,Eggerthella,84111,0.9997810263600168,0.9791187739463602,0.9999994936180685,20444,1974793,1,436,Eggerthella lenta,84112,0.9993305519839413,0.9360632183908046,0.9999994936180685,19545,1974793,1,1335
NZ_CP068102.1,6974,Rothia,32207,0.9999789544785371,0.993977631201606,1.0,6932,1988700,0,42,Rothia aeria,172042,0.9998551867689813,0.9585603670777172,1.0,6685,1988700,0,289
NZ_CP032819.1,19538,Butyricimonas,574697,0.9986215183441784,0.8591974613573549,1.0,16787,1976136,0,2751,Butyricimonas faecalis,2093856,0.9985092755630428,0.847732623605282,1.0,16563,1976136,0,2975
NZ_CP120618.1,28724,Priestia,2800373,0.997518131718908,0.8277746831917561,0.9999969495920079,23777,1966944,6,4947,Priestia megaterium,1404,0.9944249411477025,0.6126932182147333,0.999999491598668,17599,1966949,1,11125
NZ_CP014150.1,92981,Paeniclostridium,1849828,0.9948954588775522,0.8904507372473947,0.9999994744291381,82795,1902692,1,10186,Paeniclostridium sordellii,1505,0.9948954588775522,0.8904507372473947,0.9999994744291381,82795,1902692,1,10186
NC_012756.1,60528,unclassified Caudoviricetes genus,,0.9541388022292218,0.0,1.0,0,1904150,0,91524,Streptococcus phage PH10,644007,0.9973552794694925,0.9128006872852233,1.0,55250,1935146,0,5278
NZ_CP040235.1,96638,Bifidobacterium,1678,0.9995876079960956,0.9915354208489414,0.9999973670851948,95820,1899031,5,818,Bifidobacterium longum,216816,0.9850927556304286,0.692150085887539,1.0,66888,1899036,0,29750
