accession_id,total_reads,genus,genus_taxid,genus_accuracy,genus_sensitivity,genus_specificity,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_accuracy,species_sensitivity,species_specificity,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP120209.1,3930,Chryseobacterium,59732,0.9989785541456475,0.48295165394402034,0.9999964864023771,1898,1992253,7,2032,Chryseobacterium indologenes,253,0.9980918650028304,0.03104325699745547,0.9999994980574824,122,1992259,1,3808
NZ_CP039381.1,14168,Ruminococcus,1263,0.9997790791457727,0.968944099378882,0.9999994954647324,13728,1982021,1,440,Ruminococcus bovis,2564099,0.9997770753285008,0.9685911914172783,1.0,13723,1982022,0,445
NZ_CP019668.1,8980,Burkholderia,32008,0.9998462070243814,0.9665924276169265,0.9999964774734427,8680,1987203,7,300,Burkholderia cenocepacia,95486,0.9973098753124703,0.40200445434298443,1.0,3610,1987210,0,5370
NZ_CP097775.1,19678,Paenibacillus,44249,0.9999023139079948,0.9907510925907105,0.9999934227568565,19496,1976499,13,182,Paenibacillus polymyxa,1406,0.9976034345428041,0.7568858623843887,1.0,14894,1976512,0,4784
NZ_CP017042.1,86038,Selenomonas,970,0.9997209684448876,0.9935261163671866,1.0,85481,1910152,0,557,Selenomonas sp. oral taxon 920,1884263,0.9984595654722246,0.9642599781491898,1.0,82963,1910152,0,3075
NZ_CP084018.1,2673,Megamonas,158846,0.9999298663954834,0.9479985035540591,0.9999994983739793,2534,1993516,1,139,Megamonas funiformis,437897,0.9999143368116261,0.9364010475121586,0.9999994983739793,2503,1993516,1,170
NZ_CP068112.1,66160,Mobiluncus,2050,0.9995160781288355,0.9853990326481258,1.0,65194,1930030,0,966,Mobiluncus curtisii,2051,0.9995160781288355,0.9853990326481258,1.0,65194,1930030,0,966
NZ_CP040004.1,23809,Candidatus Nanosynbacter,2093823,0.9998452051157455,0.9870637154017389,0.9999994929985636,23501,1972380,1,308,Candidatus Nanosynbacter featherlites,2572088,0.9997209684448876,0.976605485320677,1.0,23252,1972381,0,557
NC_012753.1,13410,unclassified Caudoviricetes genus,,0.989260541331236,0.0,1.0,0,1974752,0,21438,Streptococcus phage 5093,646413,0.998986068460417,0.8490678598061149,1.0,11386,1982780,0,2024
NZ_CP012117.1,5076,Dermabacter,36739,0.9999158396745801,0.966903073286052,1.0,4908,1991114,0,168,Dermabacter vaginalis,1630135,0.9997966125469019,0.9200157604412924,1.0,4670,1991114,0,406
NZ_CP027228.1,72984,Mogibacterium,86331,0.9991994749998747,0.9781321933574482,0.9999989600698002,71388,1923204,2,1596,Mogibacterium diversum,114527,0.9987641456975538,0.9662254740765099,0.9999989600698002,70519,1923204,2,2465
NZ_CP029197.1,15818,Streptomyces,1883,0.9996403147996934,0.9575799721835884,0.9999762670851738,15147,1980325,47,671,Streptomyces venezuelae,54571,0.9987636447432359,0.8439752181059552,1.0,13350,1980372,0,2468
NZ_CP077403.1,44475,Jonesia,43673,0.9996518367490068,0.9843957279370433,0.9999994876301099,43781,1951714,1,694,Jonesia denitrificans,43674,0.9996518367490068,0.9843957279370433,0.9999994876301099,43781,1951714,1,694
NC_001422.1,18740,Sinsheimervirus,1910954,0.9906121160811345,0.0,1.0,0,1977450,0,18740,Sinsheimervirus phiX174,10847,0.9906121160811345,0.0,1.0,0,1977450,0,18740
NZ_CP040121.1,9179,Duncaniella,2518495,0.9998467079786995,0.966771979518466,0.9999994967315229,8874,1987010,1,305,Duncaniella sp. B8,2576606,0.9954202756250657,0.004030940189563134,1.0,37,1987011,0,9142
NC_000866.4,28614,Tequatrovirus,10663,0.9970488781128048,0.7941217585797162,1.0,22723,1967576,0,5891,Tequatrovirus T4,10665,0.9890090622636122,0.2332424687216048,1.0,6674,1967576,0,21940
NZ_CP072246.1,20586,Phocaeicola,909656,0.9985858059603545,0.8630622753327504,0.9999979753027428,17767,1975600,4,2819,Phocaeicola dorei,357276,0.9962744027372143,0.6387836393665598,0.9999994938256858,13150,1975603,1,7436
NZ_CP015348.1,13118,Sporosarcina,1569,0.9999323711670732,0.9903186461350816,0.9999959658549967,12991,1983064,8,127,Sporosarcina ureae,1571,0.9999158396745801,0.9872694008232963,0.9999994957318746,12951,1983071,1,167
NZ_CP071986.1,29008,Helicobacter,209,0.9997425094805604,0.982315223386652,0.9999994916586264,28495,1967181,1,513,Helicobacter pylori,210,0.9995802002815364,0.9711458907887479,0.9999994916586264,28171,1967181,1,837
NZ_CP050134.2,5081,Corynebacterium,1716,0.9999644322434237,0.9919307222987601,0.9999849330197392,5040,1991079,30,41,Corynebacterium matruchotii,43768,0.9999764551470551,0.9907498523912616,1.0,5034,1991109,0,47
NZ_CP012069.2,36840,Olsenella,133925,0.9998447041614276,0.991585233441911,1.0,36530,1959350,0,310,Olsenella sp. oral taxon 807,712411,0.9998316793491602,0.9908794788273616,1.0,36504,1959350,0,336
NC_012756.1,8028,unclassified Caudoviricetes genus,,0.989260541331236,0.0,1.0,0,1974752,0,21438,Streptococcus phage PH10,644007,0.999667867287182,0.9174140508221226,1.0,7365,1988162,0,663
NZ_CP014150.1,50497,Paeniclostridium,1849828,0.997148067067764,0.8872606293443175,1.0,44804,1945693,0,5693,Paeniclostridium sordellii,1505,0.997148067067764,0.8872606293443175,1.0,44804,1945693,0,5693
NZ_CP026734.1,56001,Brevibacterium,1696,0.9995736878754027,0.9848395564364922,0.9999989691725909,55152,1940187,2,849,Brevibacterium linens,1703,0.9925282663473918,0.733683327083445,0.9999994845862955,41087,1940188,1,14914
NZ_CP020566.1,3815,Veillonella,29465,0.9999764551470551,0.9884665792922673,0.9999984942593638,3771,1992372,3,44,Veillonella atypica,39777,0.9999073234511745,0.9515072083879423,1.0,3630,1992375,0,185
NZ_CP016839.1,6104,Brochothrix,2755,0.999917843491852,0.9732961992136304,0.9999994975091528,5941,1990085,1,163,Brochothrix thermosphacta,2756,0.999917843491852,0.9732961992136304,0.9999994975091528,5941,1990085,1,163
NZ_CP047311.1,21136,Pseudomonas,286,0.9998366888923399,0.9855696442089327,0.9999893673793223,20831,1975033,21,305,Pseudomonas putida,303,0.9906802458683792,0.11979560938682816,1.0,2532,1975054,0,18604
NZ_CP065995.1,19327,Leuconostoc,1243,0.9997911020494041,0.9784757075593729,0.9999994941480518,18911,1976862,1,416,Leuconostoc mesenteroides,1245,0.9986038403158016,0.855797588865318,1.0,16540,1976863,0,2787
NZ_CP116810.1,49498,Rhodopseudomonas,1073,0.9994173901281942,0.9765243040122833,0.9999994863080549,48336,1946691,1,1162,Rhodopseudomonas palustris,1076,0.9994048662702448,0.975999030263849,1.0,48310,1946692,0,1188
NZ_CP033719.1,21474,Propionibacterium,1743,0.9996548424749148,0.9679612554717333,0.9999994935980667,20786,1974715,1,688,Propionibacterium acidifaciens,556499,0.9996097565862969,0.9637701406351867,0.9999994935980667,20696,1974715,1,778
NZ_CP028105.1,7618,Fusobacterium,848,0.9996483300687811,0.9082436334996062,0.9999984913797438,6919,1988569,3,699,Fusobacterium ulcerans,861,0.9995741888297206,0.8884221580467314,1.0,6768,1988572,0,850
NZ_CP008849.1,34689,Alteromonas,226,0.9998151478566669,0.9893914497391104,0.999999490186342,34321,1961500,1,368,Alteromonas australica,589873,0.9895170299420396,0.3967540142408256,1.0,13763,1961501,0,20926
NZ_CP068102.1,8896,Rothia,32207,0.9999704436952395,0.9935926258992805,0.9999989936063813,8839,1987292,2,57,Rothia aeria,172042,0.9998171516739388,0.9589703237410072,1.0,8531,1987294,0,365
NZ_CP034465.1,19125,Jeotgalibaca,1470540,0.9996002384542554,0.9583267973856209,0.9999994941997354,18328,1977064,1,797,Jeotgalibaca ciconiae,2496265,0.9994093748591066,0.9384052287581699,0.9999994941997354,17947,1977064,1,1178
NZ_CP036259.1,4010,Sporomusa,2375,0.9999704436952395,0.9855361596009975,0.9999994980373259,3952,1992179,1,58,Sporomusa termitida,2377,0.9999704436952395,0.9855361596009975,0.9999994980373259,3952,1992179,1,58
NZ_CP040915.1,20326,Georgenia,154116,0.9996498329317349,0.965708944209387,0.9999989877845844,19629,1975862,2,697,Georgenia yuyongxinii,2589797,0.9996408157540114,0.9648233789235462,0.9999989877845844,19611,1975862,2,715
NZ_CP050497.1,89146,Treponema,157,0.9993507632039035,0.9855293563367958,0.9999968537694988,87856,1907038,6,1290,Treponema vincentii,69710,0.9724359905620207,0.38277656877481886,1.0,34123,1907044,0,55023
NZ_CP040235.1,221116,Bifidobacterium,1678,0.9991158156287728,0.9920222869444093,0.9999994366432048,219352,1775073,1,1764,Bifidobacterium longum,216816,0.966108937525987,0.6940384232710433,1.0,153463,1775074,0,67653
