accession_id,total_reads,genus,genus_taxid,genus_accuracy,genus_sensitivity,genus_specificity,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_accuracy,species_sensitivity,species_specificity,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP046313.1,99028,Gemella,1378,0.9993884532523732,0.9940521872601689,0.9999976941895884,98439,867372,2,589,Gemella sanguinis,84135,0.9988596877903813,0.988871834228703,1.0,97926,867374,0,1102
NZ_CP024700.1,12754,Fusobacterium,848,0.9999617136553939,0.9977262035439862,0.999991611160512,12725,953640,8,29,Fusobacterium pseudoperiodonticum,2663009,0.9983681739069249,0.8764309236318018,0.999998951395064,11178,953647,1,1576
NZ_CP126745.1,3043,Cutibacterium,1912216,0.9999968957017887,0.9990141307919816,1.0,3040,963359,0,3,Cutibacterium acnes,1747,0.9999699917839574,0.9904699309891555,1.0,3014,963359,0,29
NZ_CP027235.1,112536,Haemophilus,724,0.9994505392165993,0.9953081680528898,0.99999648656815,112008,853863,3,528,Haemophilus sp. oral taxon 036,712310,0.9919784934219921,0.9311153764128812,1.0,104784,853866,0,7752
NZ_CP020566.1,10525,Veillonella,29465,0.9999917218714365,0.9994299287410926,0.9999979076805907,10519,955875,2,6,Veillonella atypica,39777,0.9999172187143652,0.9924940617577197,0.9999989538402954,10446,955876,1,79
NZ_CP014239.1,32241,Selenomonas,970,0.9999989652339296,0.9999689835923203,1.0,32240,934161,0,1,Selenomonas sp. oral taxon 136,713030,0.9977276537093259,0.9318879687354611,1.0,30045,934161,0,2196
NZ_CP032621.1,17142,Streptococcus,1301,0.9997040569038558,0.9896744837241862,0.9998851737142617,16965,949151,109,177,Streptococcus gwangjuense,1433513,0.9978021568663972,0.8760938046902345,1.0,15018,949260,0,2124
NZ_CP012544.1,26136,Campylobacter,194,0.999985513275014,0.9999617385981022,0.9999861741251943,26135,940253,13,1,Campylobacter showae,204,0.9998861757322522,0.9957912457912458,1.0,26026,940266,0,110
NZ_AP019829.2,70069,Leptotrichia,32067,0.9996730139217427,0.9955187029927642,0.9999977686864145,69755,896331,2,314,Leptotrichia wadei,157687,0.9965976891604115,0.9530890978892235,0.9999988843432073,66782,896332,1,3287
NZ_CP027228.1,77307,Mogibacterium,86331,0.999802359680547,0.9975293311084378,1.0,77116,889095,0,191,Mogibacterium diversum,114527,0.9997206131609827,0.9965074314098336,1.0,77037,889095,0,270
NZ_CP019668.1,55803,Burkholderia,32008,0.9998913495626044,0.9984230238517643,0.9999813309700538,55715,910582,17,88,Burkholderia cenocepacia,95486,0.987322046105037,0.7804419117251761,1.0,43551,910599,0,12252
NZ_CP083898.1,7735,Zymomonas,541,0.9999937914035774,0.999224305106658,1.0,7729,958667,0,6,Zymomonas mobilis,542,0.9999937914035774,0.999224305106658,1.0,7729,958667,0,6
NZ_CP072373.1,22460,Prevotella,838,0.999692674477081,0.9870881567230633,0.9999925842901365,22170,943935,7,290,Prevotella denticola,28129,0.9988700354510855,0.9514247551202137,0.9999989406128766,21369,943941,1,1091
NZ_CP032364.1,13004,Lachnoanaerobaculum,1164882,0.9999834437428731,0.9987696093509689,1.0,12988,953398,0,16,Lachnoanaerobaculum umeaense,617123,0.9999834437428731,0.9987696093509689,1.0,12988,953398,0,16
NZ_CP027232.1,6884,Capnocytophaga,1016,1.0,1.0,1.0,6884,959518,0,0,Capnocytophaga sp. oral taxon 864,1316593,0.9980815437054145,0.7306798373038931,1.0,5030,959518,0,1854
NZ_CP089305.1,88865,Limosilactobacillus,2742598,0.9983071227087692,0.981601305350813,0.9999988604469099,87230,877536,1,1635,Limosilactobacillus fermentum,1613,0.9980080753144137,0.9783379283182355,1.0,86940,877537,0,1925
NC_001422.1,70336,Sinsheimervirus,1910954,0.927218693669922,0.0,1.0,0,896066,0,70336,Sinsheimervirus phiX174,10847,0.927218693669922,0.0,1.0,0,896066,0,70336
NZ_CP050497.1,35864,Treponema,157,0.9999968957017887,1.0,0.9999967760585812,35864,930535,3,0,Treponema vincentii,69710,0.9877866560706621,0.6708956056212357,1.0,24061,930538,0,11803
NZ_CP008849.1,133576,Alteromonas,226,0.9998437503233644,0.9989444211535007,0.9999879926899496,133435,832816,10,141,Alteromonas australica,589873,0.9670727088727051,0.7617760675570462,1.0,101755,832826,0,31821
NZ_CP031255.1,10400,Neisseria,482,0.9999544702929009,0.9959615384615385,0.9999979079541674,10358,956000,2,42,Neisseria elongata,495,0.9997899424877018,0.9804807692307692,1.0,10197,956002,0,203
NZ_CP054018.1,13110,Rothia,32207,0.999935844503633,0.9952707856598016,1.0,13048,953292,0,62,Rothia dentocariosa,2047,0.9998344374287305,0.9877955758962624,1.0,12950,953292,0,160
NC_000866.4,19108,Tequatrovirus,10663,0.9997154393306306,0.9856081222524598,1.0,18833,947294,0,275,Tequatrovirus T4,10665,0.9915987342741427,0.5750994347917103,1.0,10989,947294,0,8119
NC_002628.3,28476,Methanothermobacter,145260,0.9716412010736732,0.03757550217727209,1.0,1070,937926,0,27406,Methanothermobacter wolfeii,145261,0.9709996461100039,0.01580278128950695,1.0,450,937926,0,28026
