accession_id,total_reads,genus,genus_taxid,genus_accuracy,genus_sensitivity,genus_specificity,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_accuracy,species_sensitivity,species_specificity,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP058277.1,14400,Mycobacterium,1763,0.9998749278333599,0.9932638888888888,0.999971574267809,14303,984995,28,97,Mycobacterium marinum,1781,0.9903224160340517,0.3283333333333333,1.0,4728,985023,0,9672
NC_002628.3,69770,Methanothermobacter,145260,0.9314374394025353,0.01787301132291816,1.0,1247,929653,0,68523,Methanothermobacter wolfeii,145261,0.9308260866519982,0.009115665758922174,1.0,636,929653,0,69134
NC_000866.4,13038,Tequatrovirus,10663,0.9991595150401782,0.9355729406350667,1.0,12198,986385,0,840,Tequatrovirus T4,10665,0.9922285158536476,0.4042797975149563,1.0,5271,986385,0,7767
NZ_CP032621.1,16647,Streptococcus,1301,0.9997808735640464,0.988045894155103,0.9999796494826898,16448,982756,20,199,Streptococcus gwangjuense,1433513,0.9962668459701247,0.7758755331290923,1.0,12916,982776,0,3731
NZ_CP027228.1,13264,Mogibacterium,86331,0.9999019434213541,0.992611580217129,1.0,13166,986159,0,98,Mogibacterium diversum,114527,0.9998399076267006,0.9879372738238842,1.0,13104,986159,0,160
NZ_CP126745.1,14522,Cutibacterium,1912216,0.9999379642053465,0.9957306156176835,1.0,14460,984901,0,62,Cutibacterium acnes,1747,0.9997668654813827,0.983955378047101,1.0,14289,984901,0,233
NZ_CP027232.1,49147,Capnocytophaga,1016,0.9999599769066752,0.9991861151240157,1.0,49107,950276,0,40,Capnocytophaga sp. oral taxon 864,1316593,0.9785886456485392,0.5645919384703034,1.0,27748,950276,0,21399
NZ_CP054018.1,41050,Rothia,32207,0.9997538579760522,0.9941047503045067,0.9999958262597131,40808,958369,4,242,Rothia dentocariosa,2047,0.999125495410852,0.9788063337393422,0.9999958262597131,40180,958369,4,870
NC_001422.1,19436,Sinsheimervirus,1910954,0.9805527789534562,0.0,1.0,0,979987,0,19436,Sinsheimervirus phiX174,10847,0.9805527789534562,0.0,1.0,0,979987,0,19436
NZ_CP027235.1,7633,Haemophilus,724,0.9999329613186809,0.9912223241189572,1.0,7566,991790,0,67,Haemophilus sp. oral taxon 036,712310,0.9987802962309252,0.840298703000131,1.0,6414,991790,0,1219
NZ_AP026979.1,35278,Nocardia,1817,0.9973624781498925,0.9253075571177505,0.9999989628116103,32643,964144,1,2635,Nocardia cyriacigeorgica,135487,0.996764132904686,0.9083281365156755,1.0,32044,964145,0,3234
NZ_CP050497.1,17057,Treponema,157,0.9999939965360013,0.9997068652166266,0.9999989820494601,17052,982365,1,5,Treponema vincentii,69710,0.9922515291323093,0.5459928475112857,1.0,9313,982366,0,7744
NC_038308.1,76954,Enterovirus,12059,1.0,1.0,1.0,76954,922469,0,0,Enterovirus D,138951,1.0,1.0,1.0,76954,922469,0,0
NZ_CP072373.1,7635,Prevotella,838,0.9998469116680324,0.9802226588081205,0.9999979834400093,7484,991786,2,151,Prevotella denticola,28129,0.9994416778481183,0.9269155206286837,1.0,7077,991788,0,558
NZ_CP008849.1,14791,Alteromonas,226,0.9999719838346726,0.9982421742951795,0.9999979687842767,14765,984630,2,26,Alteromonas australica,589873,0.9939174903919562,0.5890068284767764,1.0,8712,984632,0,6079
NZ_AP025697.1,35721,Actinomyces,1654,0.9997988839560427,0.9944010526021108,0.9999989623348297,35521,963701,1,200,Actinomyces naeslundii,1655,0.9990544544202005,0.9735449735449735,1.0,34776,963702,0,945
NZ_AP019829.2,91499,Leptotrichia,32067,0.9971533574872702,0.9689504803331184,0.9999955943449012,88658,907920,4,2841,Leptotrichia wadei,157687,0.9889096008396845,0.878862064066274,1.0,80415,907924,0,11084
NC_005082.1,13886,Mammarenavirus,1653394,1.0,1.0,1.0,13886,985537,0,0,Guanarito mammarenavirus,45219,1.0,1.0,1.0,13886,985537,0,0
NZ_CP046313.1,16028,Gemella,1378,0.999710833150728,0.9819690541552284,1.0,15739,983395,0,289,Gemella sanguinis,84135,0.999545737890763,0.9716745695033691,1.0,15574,983395,0,454
NZ_CP014239.1,10626,Selenomonas,970,0.9999939965360013,0.9994353472614342,1.0,10620,988797,0,6,Selenomonas sp. oral taxon 136,713030,0.9983670577923461,0.8464144551101073,1.0,8994,988797,0,1632
NZ_CP089305.1,3643,Limosilactobacillus,2742598,0.9998439099360331,0.9571781498764754,1.0,3487,995780,0,156,Limosilactobacillus fermentum,1613,0.9998238983893707,0.9516881690914082,1.0,3467,995780,0,176
NZ_CP031255.1,3453,Neisseria,482,0.999957975752009,0.9878366637706343,1.0,3411,995970,0,42,Neisseria elongata,495,0.9998549162866974,0.9580075296843324,1.0,3308,995970,0,145
NZ_CP032364.1,5443,Lachnoanaerobaculum,1164882,0.9999769867213382,0.9959581113356605,0.9999989939435401,5421,993979,1,22,Lachnoanaerobaculum umeaense,617123,0.9999769867213382,0.9959581113356605,0.9999989939435401,5421,993979,1,22
NZ_CP020566.1,42352,Veillonella,29465,0.9999119491946853,0.9979930109557991,0.9999968654363156,42267,957068,3,85,Veillonella atypica,39777,0.9992325571854961,0.9818898753305629,1.0,41585,957071,0,767
NZ_CP019668.1,212560,Burkholderia,32008,0.998910371284231,0.9948861497929996,0.9999974582614762,211473,786861,2,1087,Burkholderia cenocepacia,95486,0.920877346228774,0.6279779826872413,1.0,133483,786863,0,79077
NC_003461.1,91732,Respirovirus,186938,0.9993506253108043,0.9929250425151528,1.0,91083,907691,0,649,Respirovirus laryngotracheitidis,3049952,0.908215040078125,0.0,1.0,0,907691,0,91732
NZ_CP024700.1,31834,Fusobacterium,848,0.9994516836214495,0.9836024376452849,0.9999731290868333,31312,967563,26,522,Fusobacterium pseudoperiodonticum,2663009,0.9922475268229769,0.7566124269648803,1.0,24086,967589,0,7748
NZ_CP012544.1,14218,Campylobacter,194,0.9999679815253402,0.9984526656351104,0.9999898498282084,14196,985195,10,22,Campylobacter showae,204,0.999817894925372,0.9871993247995499,1.0,14036,985205,0,182
NZ_CP083898.1,12498,Zymomonas,541,0.9999529728653433,0.9962393983037287,1.0,12451,986925,0,47,Zymomonas mobilis,542,0.9999529728653433,0.9962393983037287,1.0,12451,986925,0,47
NZ_CP121767.1,3308,Rickettsia,780,0.9999959976906675,1.0,0.9999959843993916,3308,996111,4,0,Rickettsia rickettsii,783,0.9977456992684779,0.31892382103990324,1.0,1055,996115,0,2253
