accession_id,total_reads,genus,genus_taxid,genus_accuracy,genus_sensitivity,genus_specificity,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_accuracy,species_sensitivity,species_specificity,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP040121.1,3914,Duncaniella,2518495,0.9999156176636339,0.9787940725600409,0.9999989914830746,3831,991554,1,83,Duncaniella sp. B8,2576606,0.9961033442528094,0.008942258559018906,1.0,35,991555,0,3879
NZ_CP039381.1,7754,Ruminococcus,1263,0.9999286768347382,0.9909724013412432,0.9999989875622016,7684,987714,1,70,Ruminococcus bovis,2564099,0.9999286768347382,0.9908434356461181,1.0,7683,987715,0,71
NZ_AP019846.1,12538,Leptotrichia,32067,0.9993490505480331,0.9483171159674589,1.0,11890,982931,0,648,Leptotrichia hongkongensis,554406,0.9978673369035098,0.8306747487637581,1.0,10415,982931,0,2123
NZ_CP028415.1,45806,Streptococcus,1301,0.9996182703831058,0.9946295245164389,0.9998588973140998,45560,949529,134,246,Streptococcus mitis,28037,0.9932916042588971,0.8554774483692092,0.9999389257031178,39186,949605,58,6620
NZ_CP097775.1,86996,Paenibacillus,44249,0.9998633809792168,0.9985746471102119,0.9999867910218575,86872,908461,12,124,Paenibacillus polymyxa,1406,0.9888012585022738,0.8718561772955078,1.0,75848,908473,0,11148
NZ_CP027235.1,2676,Haemophilus,724,0.9999608224866872,0.9857997010463379,0.999998992740682,2638,992792,1,38,Haemophilus sp. oral taxon 036,712310,0.9994334328843992,0.7892376681614349,1.0,2112,992793,0,564
NZ_CP073804.1,29112,Macrococcus,69965,0.9996916026516145,0.9894888705688376,0.9999989651857439,28806,966356,1,306,Macrococcus canis,1855823,0.998509245390866,0.9490244572684804,1.0,27628,966357,0,1484
NZ_CP050497.1,38723,Treponema,157,0.999957808831817,0.9990961444102988,0.9999926835335606,38688,956739,7,35,Treponema vincentii,69710,0.9807909638572372,0.5061849546780983,1.0,19601,956746,0,19122
NZ_CP016839.1,771,Brochothrix,2755,0.9999989954483766,0.9987029831387808,1.0,770,994698,0,1,Brochothrix thermosphacta,2756,0.9999989954483766,0.9987029831387808,1.0,770,994698,0,1
NZ_CP012117.1,7386,Dermabacter,36739,0.9997940669172019,0.9722447874356891,1.0,7181,988083,0,205,Dermabacter vaginalis,1630135,0.99953690170161,0.937584619550501,1.0,6925,988083,0,461
NZ_CP068103.1,6490,Peptoniphilus,162289,0.9993751688902417,0.9041602465331279,1.0,5868,988979,0,622,Peptoniphilus harei,54005,0.9992958093119927,0.8919876733436055,1.0,5789,988979,0,701
NZ_CP085964.1,15726,Campylobacter,194,0.9999306859379851,0.995803128576879,0.9999969379725091,15660,979740,3,66,Campylobacter curvus,200,0.9998422853951253,0.9900165331298486,1.0,15569,979743,0,157
NZ_CP072246.1,39914,Phocaeicola,909656,0.9949993420186867,0.8753319637220023,0.9999979069755273,34938,955553,2,4976,Phocaeicola dorei,357276,0.9894280987152789,0.7363331161998297,1.0,29390,955555,0,10524
NZ_CP034465.1,10149,Jeotgalibaca,1470540,0.999866394634087,0.9868952606168095,1.0,10016,985320,0,133,Jeotgalibaca ciconiae,2496265,0.9997247528551868,0.9730022662331265,1.0,9875,985320,0,274
NZ_CP029066.1,7510,Enterococcus,1350,0.9999487678672063,0.9952063914780293,0.999984817183709,7474,987944,15,36,Enterococcus mundtii,53346,0.9998643855308402,0.9820239680426098,1.0,7375,987959,0,135
NZ_CP019668.1,6590,Burkholderia,32008,0.9999517815220765,0.9931714719271624,0.9999969662617975,6545,988876,3,45,Burkholderia cenocepacia,95486,0.997194287315828,0.5763277693474962,0.9999989887539324,3798,988878,1,2792
NZ_CP015348.1,6581,Sporosarcina,1569,0.9999738816577914,0.9977207111381249,0.9999888763944956,6566,988877,11,15,Sporosarcina ureae,1571,0.9999648406931808,0.9948336119130832,0.999998988763136,6547,988887,1,34
NZ_CP028105.1,26315,Fusobacterium,848,0.9992104224240032,0.9702831084932548,0.9999958726889637,25533,969150,4,782,Fusobacterium ulcerans,861,0.9989040341788644,0.9585407562226866,1.0,25224,969154,0,1091
