read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_AP019829.2,3894,root,3893,Bacteria,3888,Fusobacteriota,3888,Fusobacteriia,3888,Fusobacteriales,3888,Leptotrichiaceae,3886,Leptotrichia,3886,Leptotrichia wadei,3774
NZ_CP050497.1,7851,root,7851,Bacteria,7851,Spirochaetota,7851,Spirochaetia,7851,Spirochaetales,7851,Treponemataceae,7851,Treponema,7851,Treponema vincentii,5681
NZ_CP019668.1,25657,root,25655,Bacteria,25655,Pseudomonadota,25655,Betaproteobacteria,25655,Burkholderiales,25654,Burkholderiaceae,25649,Burkholderia,25627,Burkholderia cenocepacia,16083
NZ_CP027232.1,36765,root,36762,Bacteria,36762,Bacteroidota,36762,Flavobacteriia,36762,Flavobacteriales,36762,Flavobacteriaceae,36762,Capnocytophaga,36762,Capnocytophaga sp. oral taxon 864,28924
NZ_CP027235.1,2941,root,2941,Bacteria,2941,Pseudomonadota,2941,Gammaproteobacteria,2941,Pasteurellales,2941,Pasteurellaceae,2941,Haemophilus,2933,Haemophilus sp. oral taxon 036,2781
NZ_CP032621.1,10891,root,10889,Bacteria,10889,Bacillota,10827,Bacilli,10825,Lactobacillales,10820,Streptococcaceae,10785,Streptococcus,10784,Streptococcus gwangjuense,9854
NZ_CP083898.1,12540,root,12540,Bacteria,12540,Pseudomonadota,12540,Alphaproteobacteria,12536,Sphingomonadales,12536,Zymomonadaceae,12535,Zymomonas,12535,Zymomonas mobilis,12535
NZ_CP008849.1,112135,root,112135,Bacteria,112135,Pseudomonadota,112134,Gammaproteobacteria,112134,Alteromonadales,112103,Alteromonadaceae,112103,Alteromonas,112050,Alteromonas australica,89824
NZ_CP089305.1,7988,root,7988,Bacteria,7988,Bacillota,7988,Bacilli,7988,Lactobacillales,7988,Lactobacillaceae,7968,Limosilactobacillus,7861,Limosilactobacillus fermentum,7839
NZ_CP126745.1,56357,root,56355,Bacteria,56355,Actinomycetota,56354,Actinomycetes,56354,Propionibacteriales,56277,Propionibacteriaceae,56277,Cutibacterium,56274,Cutibacterium acnes,55910
NC_002628.3,356905,root,356905,Archaea,12113,Euryarchaeota,12106,Methanobacteria,12096,Methanobacteriales,12096,Methanobacteriaceae,12096,Methanothermobacter,12090,Methanothermobacter wolfeii,6177
NZ_CP031255.1,34387,root,34386,Bacteria,34386,Pseudomonadota,34386,Betaproteobacteria,34386,Neisseriales,34386,Neisseriaceae,34386,Neisseria,34305,Neisseria elongata,33984
NZ_CP027228.1,9081,root,9081,Bacteria,9081,Bacillota,9080,Clostridia,9059,Eubacteriales,0,Eubacteriales Family XIII. Incertae Sedis,0,Mogibacterium,9058,Mogibacterium diversum,9029
NZ_CP054018.1,36978,root,36975,Bacteria,36975,Actinomycetota,36941,Actinomycetes,36941,Micrococcales,36831,Micrococcaceae,36831,Rothia,36831,Rothia dentocariosa,36663
NC_000866.4,53422,root,53422,Viruses,53422,Uroviricota,53422,Caudoviricetes,53422,unclassified Caudoviricetes order,0,Straboviridae,53012,Tequatrovirus,52903,Tequatrovirus T4,32740
NZ_CP072373.1,8712,root,8710,Bacteria,8710,Bacteroidota,8710,Bacteroidia,8710,Bacteroidales,8710,Prevotellaceae,8693,Prevotella,8589,Prevotella denticola,8329
NZ_CP013195.1,4948,root,4948,Bacteria,4948,Bacteroidota,4948,Bacteroidia,4948,Bacteroidales,4948,Prevotellaceae,4915,Hoylesella,4751,Hoylesella enoeca,4750
NZ_CP014239.1,26448,root,26447,Bacteria,26447,Bacillota,26447,Negativicutes,26447,Selenomonadales,26447,Selenomonadaceae,26447,Selenomonas,26447,Selenomonas sp. oral taxon 136,25147
NZ_CP012544.1,85838,root,85838,Bacteria,85838,Campylobacterota,85838,Epsilonproteobacteria,85838,Campylobacterales,85838,Campylobacteraceae,85838,Campylobacter,85838,Campylobacter showae,85567
NZ_CP020566.1,75393,root,75388,Bacteria,75388,Bacillota,75345,Negativicutes,75341,Veillonellales,75341,Veillonellaceae,75341,Veillonella,75341,Veillonella atypica,75068
NZ_CP024700.1,6506,root,6505,Bacteria,6503,Fusobacteriota,6495,Fusobacteriia,6495,Fusobacteriales,6495,Fusobacteriaceae,6495,Fusobacterium,6495,Fusobacterium pseudoperiodonticum,5819
NZ_CP032364.1,8639,root,8638,Bacteria,8638,Bacillota,8635,Clostridia,8633,Eubacteriales,0,Lachnospiraceae,8633,Lachnoanaerobaculum,8633,Lachnoanaerobaculum umeaense,8613
NZ_CP046313.1,6707,root,6704,Bacteria,6701,Bacillota,6686,Bacilli,6685,Bacillales,6680,unclassified Bacillales family,0,Gemella,6677,Gemella sanguinis,6649
NC_001422.1,9017,root,9017,Viruses,12,Phixviricota,11,Malgrandaviricetes,11,Petitvirales,11,Microviridae,11,Sinsheimervirus,0,Sinsheimervirus phiX174,0
