accession_id,total_reads,genus,genus_taxid,genus_accuracy,genus_sensitivity,genus_specificity,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_accuracy,species_sensitivity,species_specificity,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP032364.1,343289,Lachnoanaerobaculum,1164882,0.9951356139469141,0.9717584892029748,0.9999981822423253,333594,1650382,3,9695,Lachnoanaerobaculum umeaense,617123,0.9951356139469141,0.9717584892029748,0.9999981822423253,333594,1650382,3,9695
NZ_CP046313.1,41443,Gemella,1378,0.9983462692496367,0.9208310209203002,0.9999918042485751,38162,1952215,16,3281,Gemella sanguinis,84135,0.9978853112394503,0.8982699128924064,1.0,37227,1952231,0,4216
NZ_CP026548.1,13986,Faecalibacterium,216851,0.9997166036172414,0.9598169598169598,0.9999984846096961,13424,1979685,3,562,Faecalibacterium prausnitzii,853,0.9989536905231247,0.8509938509938509,0.9999989897397974,11902,1979686,2,2084
NZ_CP040004.1,5582,Candidatus Nanosynbacter,2093823,0.9999699048089106,0.9901469007524185,0.9999974850258438,5527,1988087,5,55,Candidatus Nanosynbacter featherlites,2572088,0.9999443238964846,0.98011465424579,1.0,5471,1988092,0,111
NZ_CP050134.2,20829,Corynebacterium,1716,0.9999307810604944,0.9938067117960536,0.9999954380602633,20700,1972836,9,129,Corynebacterium matruchotii,43768,0.9999257651953127,0.9928945220605886,1.0,20681,1972845,0,148
NZ_CP097843.1,126597,Streptococcus,1301,0.9987099194753004,0.9802207003325514,0.9999635794345921,124093,1867009,68,2504,Streptococcus oralis,1303,0.9858627839857469,0.7773722916024867,0.9999994644034499,98413,1867076,1,28184
NZ_CP072373.1,33637,Prevotella,838,0.9995375372302593,0.9728275411005738,0.9999959184443967,32723,1960029,8,914,Prevotella denticola,28129,0.9976264925960814,0.8593215804025329,1.0,28905,1960037,0,4732
NZ_CP127164.1,17892,Bacillus,1386,0.9998475176984803,0.9836798569192935,0.999993926455449,17600,1975770,12,292,Bacillus velezensis,492670,0.9911841153568738,0.017717415604739547,0.9999994938712874,317,1975781,1,17575
NZ_CP008849.1,149662,Alteromonas,226,0.9992084964743484,0.9894629231200973,0.9999994577041798,148085,1844011,1,1577,Alteromonas australica,589873,0.9542894174273227,0.39108123638598974,1.0,58530,1844012,0,91132
NZ_CP046027.1,7370,Neisseria,482,0.999849524044553,0.9595658073270014,0.9999989931047816,7072,1986302,2,298,Neisseria brasiliensis,2666100,0.9996855052531156,0.9149253731343283,1.0,6743,1986304,0,627
NZ_CP017042.1,13238,Selenomonas,970,0.9999588699055111,0.9939567910560507,0.9999989901213672,13158,1980434,2,80,Selenomonas sp. oral taxon 920,1884263,0.9997517146735123,0.9626076446593141,1.0,12743,1980436,0,495
NC_001422.1,28841,Sinsheimervirus,1910954,0.985533743229836,0.0,1.0,0,1964833,0,28841,Sinsheimervirus phiX174,10847,0.985533743229836,0.0,1.0,0,1964833,0,28841
NZ_CP027228.1,42917,Mogibacterium,86331,0.9995199817021239,0.9777710464384742,0.9999984621354684,41963,1950754,3,954,Mogibacterium diversum,114527,0.9992566487800915,0.9655381317426661,0.9999984621354684,41438,1950754,3,1479
NZ_CP041379.1,9359,Bacteroides,816,0.999901187455923,0.9819425152259856,0.9999858893371264,9190,1984287,28,169,Bacteroides intestinalis,329854,0.9994728325694171,0.8877016775296506,1.0,8308,1984315,0,1051
NZ_CP068102.1,38327,Rothia,32207,0.99985303515018,0.9924074412294205,0.999998977163644,38036,1955345,2,291,Rothia aeria,172042,0.9992325726272199,0.9600803611031388,1.0,36797,1955347,0,1530
NZ_CP073277.1,32542,Clostridium,1485,0.9990449792694293,0.9425050703705979,0.9999831729837665,30671,1961099,33,1871,Clostridium butyricum,1492,0.9891898073606818,0.33771741134533834,1.0,10990,1961132,0,21552
NZ_CP017038.2,31525,Tannerella,195950,0.9998440065928532,0.9901348136399682,1.0,31214,1962149,0,311,Tannerella serpentiformis,712710,0.9998420002467806,0.9900079302141158,1.0,31210,1962149,0,315
NZ_AP019831.1,16100,Leptotrichia,32067,0.9989852904737685,0.878944099378882,0.9999625804141843,14151,1977500,74,1949,Leptotrichia trevisanii,109328,0.9981476409884464,0.7708074534161491,0.9999984829897642,12410,1977571,3,3690
NC_000866.4,81350,Tequatrovirus,10663,0.9914825593351771,0.791259987707437,1.0,64369,1912324,0,16981,Tequatrovirus T4,10665,0.968689966363608,0.23267363245236633,1.0,18928,1912324,0,62422
NZ_CP020566.1,85842,Veillonella,29465,0.9994447437244003,0.9871741105752428,0.9999968550689998,84741,1907826,6,1101,Veillonella atypica,39777,0.9976681242770884,0.9458423615479602,1.0,81193,1907832,0,4649
NZ_CP121210.1,151707,Riemerella,34084,0.9948301477573566,0.9320664175021588,0.9999994571021088,141401,1841966,1,10306,Riemerella anatipestifer,34085,0.9948301477573566,0.9320664175021588,0.9999994571021088,141401,1841966,1,10306
NZ_CP015402.2,534320,Muribaculum,1918540,0.992197821710069,0.9708882317712232,1.0,518765,1459354,0,15555,Muribaculum intestinale,1796646,0.9895238639817744,0.9609110645306184,1.0,513434,1459354,0,20886
NZ_CP024700.1,53289,Fusobacterium,848,0.9976957115355871,0.9141661506126968,0.999989692767157,48715,1940365,20,4574,Fusobacterium pseudoperiodonticum,2663009,0.9880196060138218,0.5517836701758336,1.0,29404,1940385,0,23885
NZ_CP012196.1,19666,Campylobacter,194,0.9998129082287275,0.9812366520899014,0.9999979736657603,19297,1974004,4,369,Campylobacter gracilis,824,0.9997537210195849,0.9750330519678633,1.0,19175,1974008,0,491
NZ_AP019735.1,7250,Alistipes,239759,0.9998896509660055,0.9699310344827586,0.9999989931656081,7032,1986422,2,218,Alistipes communis,2585118,0.9998284574107903,0.9528275862068966,1.0,6908,1986424,0,342
NZ_AP019822.1,41939,Pseudoleptotrichia,2755140,0.9975783402903383,0.884904265719259,0.9999994876353603,37112,1951734,1,4827,Pseudoleptotrichia goodfellowii,157692,0.9975783402903383,0.884904265719259,0.9999994876353603,37112,1951734,1,4827
NZ_CP019668.1,19566,Burkholderia,32008,0.9996634354463168,0.9658080343452928,0.9999989868842029,18897,1974106,2,669,Burkholderia cenocepacia,95486,0.9941700598994619,0.4060104262496167,0.9999994934421015,7944,1974107,1,11622
NZ_CP022022.1,11975,Capnocytophaga,1016,0.9998450097658895,0.9743632567849687,0.9999989907649951,11668,1981697,2,307,Capnocytophaga endodontalis,2708117,0.9985734879423617,0.7625052192066806,1.0,9131,1981699,0,2844
NZ_CP050497.1,13634,Treponema,157,0.9998761081300153,0.9850374064837906,0.9999782832670047,13430,1979997,43,204,Treponema vincentii,69710,0.995790685939627,0.3844799765292651,1.0,5242,1980040,0,8392
