read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_LT635457.1,204,root,204,Bacteria,204,Actinomycetota,204,Actinomycetes,204,Actinomycetales,204,Actinomycetaceae,204,Actinomyces,202,Actinomyces pacaensis,202
NZ_CP033459.1,8294,root,8198,Bacteria,8193,Bacteroidota,8188,Bacteroidia,8182,Bacteroidales,8182,Prevotellaceae,8178,Pseudoprevotella,8163,Pseudoprevotella muciniphila,8163
CAKAFU010000002.1,22,root,4,Bacteria,4,Bacteroidota,4,Bacteroidia,4,Bacteroidales,4,Prevotellaceae,4,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP036550.1,554,root,550,Bacteria,550,Bacteroidota,550,Bacteroidia,548,Bacteroidales,548,Bacteroidaceae,533,Bacteroides,529,Bacteroides fragilis,492
NZ_CP102541.1,546,root,546,Bacteria,546,Actinomycetota,545,Actinomycetes,545,Bifidobacteriales,544,Bifidobacteriaceae,544,Bifidobacterium,544,Bifidobacterium longum,211
NZ_CP049272.1,6296,root,6115,Bacteria,6112,Campylobacterota,6107,Epsilonproteobacteria,0,Campylobacterales,6107,Campylobacteraceae,6103,Campylobacter,6103,Campylobacter concisus,6043
NZ_CP012544.1,20,root,19,Bacteria,19,Campylobacterota,19,Epsilonproteobacteria,0,Campylobacterales,19,Campylobacteraceae,19,Campylobacter,19,Campylobacter showae,18
NZ_CP022386.1,10,root,9,Bacteria,9,Bacteroidota,9,Flavobacteriia,9,Flavobacteriales,9,Flavobacteriaceae,9,Capnocytophaga,9,Capnocytophaga gingivalis,9
NZ_CP022384.1,14,root,13,Bacteria,13,Bacteroidota,13,Flavobacteriia,13,Flavobacteriales,13,Flavobacteriaceae,13,Capnocytophaga,13,Capnocytophaga leadbetteri,9
ACIL03000013.1,23472,root,603,Bacteria,592,Bacillota,426,Clostridia,322,Eubacteriales,315,Lachnospiraceae,182,Catonella,0,Catonella morbi,0
NC_001472.1,158,root,158,Viruses,158,Pisuviricota,158,Pisoniviricetes,158,Picornavirales,158,Picornaviridae,158,Enterovirus,158,Enterovirus B,157
NZ_CP018196.1,1971,root,1856,Bacteria,1856,Fusobacteriota,1854,Fusobacteriia,1854,Fusobacteriales,1854,Fusobacteriaceae,1853,Fusobacterium,1853,Fusobacterium necrophorum,1843
NZ_CP028101.1,1168,root,1085,Bacteria,1084,Fusobacteriota,1082,Fusobacteriia,1082,Fusobacteriales,1082,Fusobacteriaceae,1082,Fusobacterium,1081,Fusobacterium nucleatum,829
NZ_CP024703.1,5939,root,5496,Bacteria,5489,Fusobacteriota,5480,Fusobacteriia,5480,Fusobacteriales,5480,Fusobacteriaceae,5449,Fusobacterium,5445,Fusobacterium pseudoperiodonticum,4283
NZ_CP083637.1,38717,root,36542,Bacteria,36528,Bacillota,36424,Bacilli,36394,Bacillales,36219,unclassified Bacillales family,0,Gemella,36182,Gemella haemolysans,35673
NZ_CP031243.1,35683,root,35264,Bacteria,35249,Pseudomonadota,35154,Gammaproteobacteria,35067,Pasteurellales,34954,Pasteurellaceae,34954,Haemophilus,34499,Haemophilus haemolyticus,25067
NZ_AP018768.1,18816,root,18604,Bacteria,18585,Pseudomonadota,18558,Gammaproteobacteria,18515,Pasteurellales,18462,Pasteurellaceae,18462,Haemophilus,18260,Haemophilus influenzae,10713
NZ_CP035368.2,39142,root,38708,Bacteria,38701,Pseudomonadota,38655,Gammaproteobacteria,38616,Pasteurellales,38492,Pasteurellaceae,38492,Haemophilus,37749,Haemophilus parainfluenzae,35992
NZ_CP123447.1,3421,root,915,Bacteria,915,Pseudomonadota,907,Betaproteobacteria,851,Neisseriales,840,Neisseriaceae,837,Kingella,582,Kingella negevensis,0
NC_013203.1,13385,root,13316,Bacteria,13316,Actinomycetota,13305,Coriobacteriia,13303,Coriobacteriales,13302,Atopobiaceae,13301,Lancefieldella,13295,Lancefieldella parvula,13295
NZ_LR134378.1,32,root,31,Bacteria,31,Pseudomonadota,31,Betaproteobacteria,31,Burkholderiales,31,Burkholderiaceae,31,Lautropia,31,Lautropia mirabilis,31
NZ_CP101528.1,122,root,118,Bacteria,118,Actinomycetota,118,Actinomycetes,118,Micrococcales,117,Micrococcaceae,116,Micrococcus,114,Micrococcus luteus,57
NZ_CP053939.1,4527,root,4487,Bacteria,4487,Pseudomonadota,4483,Betaproteobacteria,4465,Neisseriales,4461,Neisseriaceae,4457,Neisseria,4377,Neisseria mucosa,3480
NZ_AP019829.2,36,root,31,Bacteria,31,Fusobacteriota,31,Fusobacteriia,31,Fusobacteriales,31,Leptotrichiaceae,31,Leptotrichia,31,Leptotrichia wadei,24
NZ_AP019831.1,9,root,6,Bacteria,6,Fusobacteriota,6,Fusobacteriia,6,Fusobacteriales,6,Leptotrichiaceae,6,Leptotrichia,6,Leptotrichia trevisanii,4
NZ_CP073114.1,104,root,94,Bacteria,94,Pseudomonadota,94,Betaproteobacteria,93,Neisseriales,92,Neisseriaceae,92,Neisseria,90,Neisseria subflava,7
NZ_CP092048.1,4032,root,4007,Bacteria,4007,Bacteroidota,4007,Bacteroidia,4006,Bacteroidales,4006,Porphyromonadaceae,3887,Porphyromonas,3887,Porphyromonas gingivalis,3886
NC_019960.1,187,root,186,Bacteria,186,Bacteroidota,186,Bacteroidia,186,Bacteroidales,186,Prevotellaceae,186,Prevotella,186,Prevotella dentalis,185
NZ_CP024696.1,11401,root,11339,Bacteria,11339,Bacteroidota,11336,Bacteroidia,11131,Bacteroidales,11131,Prevotellaceae,10903,Prevotella,10865,Prevotella intermedia,9824
NZ_CP072363.1,17005,root,16876,Bacteria,16874,Bacteroidota,16870,Bacteroidia,16869,Bacteroidales,16869,Prevotellaceae,16798,Prevotella,16780,Prevotella jejuni,14683
AP018050.1,15728,root,15573,Bacteria,15569,Bacteroidota,15568,Bacteroidia,15515,Bacteroidales,15515,Prevotellaceae,15182,Prevotella,15175,Prevotella melaninogenica,14487
NZ_CP072390.1,216,root,212,Bacteria,212,Bacteroidota,212,Bacteroidia,212,Bacteroidales,212,Prevotellaceae,212,Prevotella,212,Prevotella scopos,180
