read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_LT635457.1,42,root,42,Bacteria,42,Actinomycetota,42,Actinomycetes,42,Actinomycetales,42,Actinomycetaceae,42,Actinomyces,42,Actinomyces pacaensis,42
NZ_CP033459.1,2473,root,2472,Bacteria,2472,Bacteroidota,2471,Bacteroidia,2468,Bacteroidales,2468,Prevotellaceae,2466,Pseudoprevotella,2465,Pseudoprevotella muciniphila,2465
CAKAFU010000002.1,84,root,14,Bacteria,14,Bacteroidota,13,Bacteroidia,13,Bacteroidales,13,Prevotellaceae,12,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP036550.1,282,root,282,Bacteria,282,Bacteroidota,282,Bacteroidia,282,Bacteroidales,282,Bacteroidaceae,272,Bacteroides,272,Bacteroides fragilis,264
NZ_CP049272.1,7348,root,7344,Bacteria,7344,Campylobacterota,7344,Epsilonproteobacteria,0,Campylobacterales,7344,Campylobacteraceae,7344,Campylobacter,7344,Campylobacter concisus,7327
NZ_CP012544.1,132,root,132,Bacteria,132,Campylobacterota,132,Epsilonproteobacteria,0,Campylobacterales,132,Campylobacteraceae,132,Campylobacter,132,Campylobacter showae,132
NZ_CP022386.1,3295,root,3295,Bacteria,3295,Bacteroidota,3295,Flavobacteriia,3295,Flavobacteriales,3295,Flavobacteriaceae,3295,Capnocytophaga,3295,Capnocytophaga gingivalis,3280
NZ_CP022384.1,30829,root,30827,Bacteria,30826,Bacteroidota,30824,Flavobacteriia,30818,Flavobacteriales,30818,Flavobacteriaceae,30797,Capnocytophaga,30797,Capnocytophaga leadbetteri,29439
NZ_CP022379.1,411,root,411,Bacteria,411,Bacteroidota,411,Flavobacteriia,411,Flavobacteriales,411,Flavobacteriaceae,410,Capnocytophaga,410,Capnocytophaga sputigena,404
NZ_CP028101.1,220,root,219,Bacteria,219,Fusobacteriota,219,Fusobacteriia,219,Fusobacteriales,219,Fusobacteriaceae,219,Fusobacterium,219,Fusobacterium nucleatum,212
NZ_CP024703.1,31624,root,31598,Bacteria,31581,Fusobacteriota,31577,Fusobacteriia,31577,Fusobacteriales,31577,Fusobacteriaceae,31555,Fusobacterium,31555,Fusobacterium pseudoperiodonticum,30347
NZ_CP083637.1,744,root,742,Bacteria,742,Bacillota,742,Bacilli,742,Bacillales,742,unclassified Bacillales family,0,Gemella,742,Gemella haemolysans,739
NZ_CP031243.1,560,root,560,Bacteria,559,Pseudomonadota,559,Gammaproteobacteria,559,Pasteurellales,559,Pasteurellaceae,559,Haemophilus,557,Haemophilus haemolyticus,533
NZ_AP018768.1,1135,root,1135,Bacteria,1135,Pseudomonadota,1135,Gammaproteobacteria,1135,Pasteurellales,1135,Pasteurellaceae,1135,Haemophilus,1132,Haemophilus influenzae,1038
NZ_CP038817.1,1063920,root,1063894,Bacteria,1063834,Pseudomonadota,1063797,Gammaproteobacteria,1063406,Pasteurellales,1063012,Pasteurellaceae,1063012,Haemophilus,1059829,Haemophilus parahaemolyticus,1054405
NZ_CP035368.2,1058,root,1058,Bacteria,1058,Pseudomonadota,1057,Gammaproteobacteria,1057,Pasteurellales,1055,Pasteurellaceae,1055,Haemophilus,1053,Haemophilus parainfluenzae,1049
NC_013203.1,94,root,94,Bacteria,94,Actinomycetota,94,Coriobacteriia,94,Coriobacteriales,94,Atopobiaceae,94,Lancefieldella,94,Lancefieldella parvula,94
NZ_LR134378.1,70,root,70,Bacteria,70,Pseudomonadota,70,Betaproteobacteria,70,Burkholderiales,70,Burkholderiaceae,70,Lautropia,70,Lautropia mirabilis,70
NZ_AP019831.1,12585,root,12567,Bacteria,12563,Fusobacteriota,12536,Fusobacteriia,12536,Fusobacteriales,12536,Leptotrichiaceae,12533,Leptotrichia,12532,Leptotrichia trevisanii,12227
NZ_CP101528.1,597,root,597,Bacteria,597,Actinomycetota,597,Actinomycetes,597,Micrococcales,597,Micrococcaceae,595,Micrococcus,589,Micrococcus luteus,491
NZ_AP019829.2,56,root,56,Bacteria,56,Fusobacteriota,56,Fusobacteriia,56,Fusobacteriales,56,Leptotrichiaceae,56,Leptotrichia,56,Leptotrichia wadei,53
NZ_CP126965.1,84,root,53,Bacteria,53,Actinomycetota,51,Actinomycetes,50,Micrococcales,41,Micrococcaceae,31,Micrococcus,17,Micrococcus lylae,0
NZ_CP039886.1,362707,root,362694,Bacteria,362690,Pseudomonadota,362676,Betaproteobacteria,362538,Neisseriales,362523,Neisseriaceae,362464,Neisseria,361080,Neisseria flavescens,342017
NZ_CP053939.1,6584,root,6584,Bacteria,6584,Pseudomonadota,6584,Betaproteobacteria,6582,Neisseriales,6581,Neisseriaceae,6579,Neisseria,6536,Neisseria mucosa,6366
NZ_CP073114.1,24631,root,23767,Bacteria,23761,Pseudomonadota,23686,Betaproteobacteria,23579,Neisseriales,23578,Neisseriaceae,23575,Neisseria,23295,Neisseria subflava,2047
NZ_CP092048.1,66,root,66,Bacteria,66,Bacteroidota,66,Bacteroidia,66,Bacteroidales,66,Porphyromonadaceae,61,Porphyromonas,61,Porphyromonas gingivalis,61
NC_019960.1,38,root,38,Bacteria,38,Bacteroidota,38,Bacteroidia,38,Bacteroidales,38,Prevotellaceae,38,Prevotella,38,Prevotella dentalis,38
NZ_CP024696.1,437,root,437,Bacteria,437,Bacteroidota,437,Bacteroidia,424,Bacteroidales,424,Prevotellaceae,413,Prevotella,413,Prevotella intermedia,403
NZ_CP072363.1,316,root,316,Bacteria,316,Bacteroidota,316,Bacteroidia,316,Bacteroidales,316,Prevotellaceae,316,Prevotella,316,Prevotella jejuni,300
AP018050.1,22284,root,22273,Bacteria,22272,Bacteroidota,22271,Bacteroidia,22236,Bacteroidales,22236,Prevotellaceae,21813,Prevotella,21812,Prevotella melaninogenica,21706
NZ_CP072390.1,268,root,268,Bacteria,268,Bacteroidota,268,Bacteroidia,268,Bacteroidales,268,Prevotellaceae,268,Prevotella,268,Prevotella scopos,259
NZ_CP079201.1,180,root,180,Bacteria,180,Actinomycetota,180,Actinomycetes,180,Micrococcales,180,Micrococcaceae,180,Rothia,180,Rothia dentocariosa,180
NZ_CP079822.1,158839,root,158839,Bacteria,158839,Actinomycetota,158839,Actinomycetes,158839,Micrococcales,158836,Micrococcaceae,158806,Rothia,158779,Rothia mucilaginosa,158695
NZ_CP102197.1,23065,root,23065,Bacteria,23065,Actinomycetota,23064,Actinomycetes,23064,Actinomycetales,23026,Actinomycetaceae,23026,Schaalia,23010,Schaalia odontolytica,23008
NZ_LS483444.1,42,root,42,Bacteria,42,Bacillota,42,Bacilli,42,Lactobacillales,42,Streptococcaceae,42,Streptococcus,42,Streptococcus australis,36
NZ_CP127842.1,42,root,42,Bacteria,42,Bacillota,42,Bacilli,42,Lactobacillales,42,Streptococcaceae,42,Streptococcus,42,Streptococcus dysgalactiae,22
NZ_CP012646.1,111299,root,111299,Bacteria,111299,Bacillota,111285,Bacilli,111285,Lactobacillales,111285,Streptococcaceae,111230,Streptococcus,111220,Streptococcus mitis,99336
NZ_CP079724.1,38309,root,38309,Bacteria,38309,Bacillota,38308,Bacilli,38308,Lactobacillales,38306,Streptococcaceae,38304,Streptococcus,38293,Streptococcus oralis,35409
NC_015875.1,132,root,132,Bacteria,132,Bacillota,131,Bacilli,131,Lactobacillales,131,Streptococcaceae,130,Streptococcus,130,Streptococcus pseudopneumoniae,107
NZ_CAKAHJ010000001.1,21684,root,12946,Bacteria,12911,Actinomycetota,12443,Actinomycetes,12427,Actinomycetales,10957,Actinomycetaceae,10957,Actinomyces,229,uncultured Actinomyces sp.,0
NZ_CP079193.1,54,root,54,Bacteria,54,Bacillota,54,Bacilli,54,Lactobacillales,53,Streptococcaceae,53,Streptococcus,53,Streptococcus suis,50
NZ_CALGPY010000005.1,214,root,197,Bacteria,197,Campylobacterota,196,Epsilonproteobacteria,0,Campylobacterales,196,Campylobacteraceae,196,Campylobacter,196,uncultured Campylobacter sp.,0
NZ_UQJH01000001.1,354,root,27,Bacteria,27,Bacteroidota,16,Bacteroidia,9,Bacteroidales,9,Porphyromonadaceae,2,Porphyromonas,2,uncultured Porphyromonas sp.,0
NZ_CAKOJV010000001.1,144,root,140,Bacteria,138,Fusobacteriota,138,Fusobacteriia,138,Fusobacteriales,138,Fusobacteriaceae,138,Fusobacterium,138,uncultured Fusobacterium sp.,0
NZ_CAMNMG010000001.1,298,root,247,Bacteria,247,Bacillota,246,Bacilli,245,Lactobacillales,244,Streptococcaceae,242,Streptococcus,242,uncultured Streptococcus sp.,0
NZ_CAJTJS010000001.1,56,root,7,Bacteria,7,Bacteroidota,5,Bacteroidia,5,Bacteroidales,5,Prevotellaceae,2,Prevotella,2,uncultured Prevotella sp.,0
NZ_CALHUL010000006.1,248,root,219,Bacteria,219,Spirochaetota,214,Spirochaetia,214,Spirochaetales,214,Treponemataceae,214,Treponema,214,uncultured Treponema sp.,0
