read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_CP033459.1,10950,root,10945,Bacteria,10945,Bacteroidota,10943,Bacteroidia,10936,Bacteroidales,10936,Prevotellaceae,10934,Pseudoprevotella,10928,Pseudoprevotella muciniphila,10928
CAKAFU010000002.1,340,root,55,Bacteria,55,Bacteroidota,51,Bacteroidia,49,Bacteroidales,49,Prevotellaceae,37,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP036550.1,16092,root,16092,Bacteria,16092,Bacteroidota,16085,Bacteroidia,16025,Bacteroidales,16025,Bacteroidaceae,15687,Bacteroides,15582,Bacteroides fragilis,15161
NZ_CP102541.1,116,root,116,Bacteria,116,Actinomycetota,116,Actinomycetes,116,Bifidobacteriales,116,Bifidobacteriaceae,116,Bifidobacterium,116,Bifidobacterium longum,68
NZ_CP049272.1,1885,root,1876,Bacteria,1876,Campylobacterota,1876,Epsilonproteobacteria,0,Campylobacterales,1876,Campylobacteraceae,1876,Campylobacter,1876,Campylobacter concisus,1864
NZ_CP012544.1,142,root,142,Bacteria,142,Campylobacterota,142,Epsilonproteobacteria,0,Campylobacterales,142,Campylobacteraceae,142,Campylobacter,142,Campylobacter showae,139
NZ_CP073092.1,95065,root,90968,Bacteria,90919,Actinomycetota,90798,Actinomycetes,90797,Mycobacteriales,89627,Corynebacteriaceae,89604,Corynebacterium,89604,Corynebacterium tuberculostearicum,81031
NZ_CP028101.1,198846,root,196455,Bacteria,196227,Fusobacteriota,195941,Fusobacteriia,195941,Fusobacteriales,195941,Fusobacteriaceae,195916,Fusobacterium,195892,Fusobacterium nucleatum,175212
NZ_CP024703.1,341,root,337,Bacteria,336,Fusobacteriota,336,Fusobacteriia,336,Fusobacteriales,336,Fusobacteriaceae,336,Fusobacterium,336,Fusobacterium pseudoperiodonticum,311
NZ_CP083637.1,1513,root,1500,Bacteria,1498,Bacillota,1495,Bacilli,1494,Bacillales,1494,unclassified Bacillales family,0,Gemella,1494,Gemella haemolysans,1483
NZ_CP031243.1,1480,root,1478,Bacteria,1478,Pseudomonadota,1477,Gammaproteobacteria,1475,Pasteurellales,1473,Pasteurellaceae,1473,Haemophilus,1461,Haemophilus haemolyticus,1296
NZ_AP018768.1,81140,root,81108,Bacteria,81059,Pseudomonadota,81053,Gammaproteobacteria,80999,Pasteurellales,80925,Pasteurellaceae,80925,Haemophilus,80485,Haemophilus influenzae,64216
