read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_LT635457.1,5906,root,5904,Bacteria,5904,Actinomycetota,5904,Actinomycetes,5904,Actinomycetales,5904,Actinomycetaceae,5904,Actinomyces,5896,Actinomyces pacaensis,5894
NZ_CP033459.1,258,root,258,Bacteria,258,Bacteroidota,258,Bacteroidia,258,Bacteroidales,258,Prevotellaceae,258,Pseudoprevotella,258,Pseudoprevotella muciniphila,258
NZ_CP036550.1,280,root,280,Bacteria,280,Bacteroidota,280,Bacteroidia,274,Bacteroidales,274,Bacteroidaceae,271,Bacteroides,271,Bacteroides fragilis,261
NZ_CP049272.1,27534,root,27452,Bacteria,27450,Campylobacterota,27441,Epsilonproteobacteria,0,Campylobacterales,27441,Campylobacteraceae,27440,Campylobacter,27440,Campylobacter concisus,27315
NZ_CP012544.1,31567,root,31501,Bacteria,31499,Campylobacterota,31494,Epsilonproteobacteria,0,Campylobacterales,31494,Campylobacteraceae,31493,Campylobacter,31493,Campylobacter showae,31204
NZ_CP022384.1,10,root,10,Bacteria,10,Bacteroidota,10,Flavobacteriia,10,Flavobacteriales,10,Flavobacteriaceae,10,Capnocytophaga,10,Capnocytophaga leadbetteri,10
MN164484.2,31556,root,31055,Viruses,31033,Uroviricota,31033,Caudoviricetes,31033,unclassified Caudoviricetes order,0,Drexlerviridae,30989,Guelphvirus,29029,Escherichia virus ECH1,0
NZ_CP028101.1,24537,root,24248,Bacteria,24222,Fusobacteriota,24176,Fusobacteriia,24176,Fusobacteriales,24176,Fusobacteriaceae,24172,Fusobacterium,24171,Fusobacterium nucleatum,21606
NZ_CP024703.1,25539,root,25283,Bacteria,25259,Fusobacteriota,25226,Fusobacteriia,25226,Fusobacteriales,25226,Fusobacteriaceae,25183,Fusobacterium,25181,Fusobacterium pseudoperiodonticum,22956
NZ_CP083637.1,24318,root,24099,Bacteria,24086,Bacillota,24046,Bacilli,24034,Bacillales,24003,unclassified Bacillales family,0,Gemella,23998,Gemella haemolysans,23879
NZ_CP031243.1,30921,root,30903,Bacteria,30897,Pseudomonadota,30877,Gammaproteobacteria,30848,Pasteurellales,30806,Pasteurellaceae,30806,Haemophilus,30599,Haemophilus haemolyticus,27295
