read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
CP097095.1,2975,root,448,Bacteria,439,Actinomycetota,388,Actinomycetes,385,Actinomycetales,188,Actinomycetaceae,188,Actinomyces,88,Actinomyces graevenitzii,0
NZ_LT635457.1,1753,root,1753,Bacteria,1753,Actinomycetota,1753,Actinomycetes,1753,Actinomycetales,1753,Actinomycetaceae,1753,Actinomyces,1749,Actinomyces pacaensis,1749
NZ_CAKAHJ010000001.1,11511,root,5860,Bacteria,5825,Actinomycetota,5700,Actinomycetes,5693,Actinomycetales,5117,Actinomycetaceae,5117,Actinomyces,89,uncultured Actinomyces sp.,0
NZ_CP124548.1,5948,root,5939,Bacteria,5939,Actinomycetota,5939,Actinomycetes,5939,Actinomycetales,5931,Actinomycetaceae,5931,Actinomyces,5931,Actinomyces israelii,5908
NZ_CP012072.1,7994,root,7991,Bacteria,7991,Actinomycetota,7989,Actinomycetes,7988,Actinomycetales,7987,Actinomycetaceae,7987,Schaalia,7971,Schaalia meyeri,7948
NZ_CP033459.1,12980,root,12974,Bacteria,12974,Bacteroidota,12974,Bacteroidia,12967,Bacteroidales,12967,Prevotellaceae,12966,Pseudoprevotella,12961,Pseudoprevotella muciniphila,12961
CAKAFU010000002.1,1711,root,213,Bacteria,211,Bacteroidota,189,Bacteroidia,178,Bacteroidales,178,Prevotellaceae,148,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP032823.1,3108,root,3094,Bacteria,3082,Campylobacterota,3080,Epsilonproteobacteria,3080,Campylobacterales,3079,Arcobacteraceae,3077,Aliarcobacter,3057,Aliarcobacter cryaerophilus,3030
NZ_CP036550.1,427,root,427,Bacteria,427,Bacteroidota,427,Bacteroidia,425,Bacteroidales,425,Bacteroidaceae,411,Bacteroides,411,Bacteroides fragilis,399
NZ_CP040630.1,5049,root,5048,Bacteria,5048,Bacteroidota,5048,Bacteroidia,4998,Bacteroidales,4998,Bacteroidaceae,4618,Bacteroides,4595,Bacteroides sp. PHL 2737,26
NZ_CP102541.1,166,root,166,Bacteria,166,Actinomycetota,166,Actinomycetes,166,Bifidobacteriales,165,Bifidobacteriaceae,165,Bifidobacterium,165,Bifidobacterium longum,100
NZ_CP049272.1,6775,root,6770,Bacteria,6770,Campylobacterota,6770,Epsilonproteobacteria,6770,Campylobacterales,6770,Campylobacteraceae,6769,Campylobacter,6769,Campylobacter concisus,6736
NZ_CP082871.1,3439,root,3387,Bacteria,3361,Campylobacterota,3354,Epsilonproteobacteria,3354,Campylobacterales,3354,Campylobacteraceae,3353,Campylobacter,3353,Campylobacter hominis,3339
NZ_CP012544.1,2785,root,2783,Bacteria,2782,Campylobacterota,2782,Epsilonproteobacteria,2782,Campylobacterales,2782,Campylobacteraceae,2782,Campylobacter,2782,Campylobacter showae,2755
NZ_CALGPY010000005.1,760,root,583,Bacteria,581,Campylobacterota,580,Epsilonproteobacteria,580,Campylobacterales,580,Campylobacteraceae,579,Campylobacter,579,uncultured Campylobacter sp.,0
NZ_CP022386.1,3395,root,3389,Bacteria,3388,Bacteroidota,3388,Flavobacteriia,3387,Flavobacteriales,3387,Flavobacteriaceae,3387,Capnocytophaga,3385,Capnocytophaga gingivalis,3335
NZ_CP022384.1,3373,root,3359,Bacteria,3358,Bacteroidota,3358,Flavobacteriia,3357,Flavobacteriales,3357,Flavobacteriaceae,3352,Capnocytophaga,3352,Capnocytophaga leadbetteri,3001
NZ_CP022379.1,3664,root,3659,Bacteria,3659,Bacteroidota,3659,Flavobacteriia,3659,Flavobacteriales,3659,Flavobacteriaceae,3656,Capnocytophaga,3656,Capnocytophaga sputigena,3537
ACIL03000013.1,4970,root,327,Bacteria,282,Bacillota,196,Clostridia,163,Eubacteriales,40,Lachnospiraceae,103,Catonella,0,Catonella morbi,0
NC_001464.1,5534,root,5534,Viruses,5534,unclassified Viruses phylum,0,unclassified Viruses class,0,unclassified Viruses order,0,Pospiviroidae,5534,Pospiviroid,5534,Citrus exocortis viroid,5534
NZ_CP073092.1,7710,root,7710,Bacteria,7709,Actinomycetota,7702,Actinomycetes,7702,Mycobacteriales,7625,Corynebacteriaceae,7625,Corynebacterium,7625,Corynebacterium tuberculostearicum,7361
